Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,25,"[0.0, 34.22072977300604, 71.9431890160929, 112.11884650480022, 154.71159927110125, 199.5740726080336, 244.4315386550877, 288.8880133739565, 332.5334642007638, 376.1852570698269, 420.4476455574719, 465.29012265850463, 512.166273702676, 559.8665652704614, 607.6299981173312, 655.1883232912334, 700.6405004154016, 745.6283087989606, 789.2981812316383, 831.7456408892132, 871.2094147892482, 911.2472004525097, 948.7361583114724, 986.026907647345, 1022.4952309642825, 1058.233238875358, 1093.858576299786, 1129.6654047682832, 1165.3346396613042, 1201.078723451827, 1237.3653219869511, 1273.4671816700993, 1310.5900048602794, 1348.2096961070088, 1385.8286723615633, 1424.24813297651, 1463.4709699046698, 1503.9718466977888, 1545.013740564831, 1586.6727044754634, 1628.5468515599928, 1672.1179675486533, 1714.6098383851663, 1758.1663848809394, 1801.6351569025333, 1843.5879253702374, 1883.2844940314048, 1920.5453537025737, 1955.6737518733025, 1983.8220207592094]","[4.1831126, 4.1771674, 4.1724424, 4.1685057, 4.1654344, 4.1628752, 4.1609068, 4.159292199999999, 4.1579537, 4.156733, 4.1557884, 4.1548829, 4.1540952, 4.1534262]",3254.188675607914
3,0.5,1,25,"[0.0, 31.19579173341583, 68.69347882207933, 108.43976882232312, 151.3672113700951, 196.01259662783787, 240.41206819702063, 285.53344564075326, 329.6908445252121, 373.40085386561, 417.0826088563924, 461.6434882878815, 508.522138826287, 556.344030890482, 603.9704694828234, 651.0918995461819, 697.4162853223514, 741.8185738034875, 785.0676729630694, 826.7790202105367, 867.2830544486673, 906.456941154186, 943.9226961736789, 981.1497679406026, 1017.3723015753245, 1053.3023738996521, 1088.6172474611071, 1124.45462765807, 1159.993896534474, 1195.9052348389764, 1231.5234992585379, 1268.2067497586422, 1304.899358553529, 1342.3426888646682, 1379.8614452883917, 1418.485965006129, 1457.779412380064, 1497.596134630614, 1539.0090816678517, 1580.5607114096942, 1622.4396391420555, 1664.4461095808692, 1706.4607816584748, 1748.855280397754, 1791.7447013576734, 1833.0208567880181, 1872.9549437550572, 1910.2557425694308, 1944.9053358144251, 1969.2646667553722]","[4.1830339, 4.1771278, 4.1722851, 4.168663, 4.1656709, 4.1632295, 4.1613793, 4.1599617, 4.1585836, 4.1575208, 4.156497, 4.1558671, 4.1550007, 4.1542134]",3253.9794818594014
4,0.5,1,25,"[0.0, 29.531242268675214, 66.8513237430169, 106.33246933811733, 148.82324043911274, 193.29442558696417, 238.28331983257726, 283.30928419967313, 327.4965628615307, 371.18354450869333, 414.955714168039, 459.5779674588764, 505.9536890468735, 553.2596855733991, 601.27044520613, 648.3768897850441, 694.5196462859653, 738.9228335903197, 781.9677555669225, 823.4138066363157, 863.9433088339297, 902.5703165608963, 940.5137858873754, 977.0233634662368, 1013.6266260197765, 1049.3599237888818, 1085.1049093755037, 1119.9776646888758, 1155.9324139141374, 1191.5768640220695, 1227.3474466630928, 1263.9549968330248, 1300.6221993766485, 1337.5544897031443, 1375.2783548063946, 1413.950204739919, 1453.0069602534638, 1493.337165366589, 1534.3591411937598, 1576.2855858748587, 1617.8556718337347, 1659.3585362074784, 1700.9119694235912, 1742.0837272445526, 1783.9573607650048, 1824.7727649464011, 1864.8750949362063, 1901.7643697713331, 1937.2653208280665, 1968.7807691363525]","[4.182837, 4.1769309, 4.172246, 4.168663, 4.1658673, 4.1635447, 4.161733600000001, 4.1602769, 4.1590166, 4.1580324, 4.1570482, 4.1562214, 4.1554732, 4.1548829]",3252.372241634522
5,0.5,1,25,"[0.0, 33.037821185880375, 69.81870269966691, 109.03853098220543, 151.3976453638702, 195.6930417585695, 240.94660341566293, 286.00002090507974, 330.2638774395474, 373.94910248066844, 417.51476793475297, 462.3515644922512, 508.2230352838649, 555.7308672337986, 603.585904586259, 650.6736480756113, 696.7070170667605, 741.5433377253557, 784.469318466684, 825.6553467050749, 865.6476029513074, 904.680917295866, 942.2464911450409, 979.0332178472522, 1014.9363896607899, 1050.9458281436414, 1086.4292085181676, 1121.561112319613, 1157.117868127708, 1193.0901296586262, 1229.036317984872, 1264.9605444339456, 1301.8699819572016, 1338.952575624434, 1376.4840831930785, 1414.9909228478605, 1453.9432573419645, 1494.1855329742982, 1535.3734006668712, 1576.9490643189, 1618.1222544829159, 1659.7508440882204, 1700.5305933317516, 1740.9309763174954, 1781.9760217228388, 1822.4401403791637, 1862.2300480985716, 1899.3603283217428, 1934.8972256905492, 1954.4451951570652]","[4.1829157, 4.1768131, 4.1723638, 4.1687021, 4.1658282, 4.1636629, 4.162009200000001, 4.1604733, 4.1593709, 4.1581111, 4.1574812, 4.1565757, 4.1558275, 4.1551189]",3250.1297456312404
6,0.5,1,25,"[0.0, 24.54016703182731, 61.51082883264405, 100.54009959627854, 142.03717705181919, 186.97295085262283, 231.70237842195309, 277.3314833545526, 321.41519503764744, 365.0303085555688, 408.6500611061574, 453.54587595097496, 499.2426111895935, 546.5222260756317, 594.2758747281601, 641.3060247336633, 687.2128348919776, 731.5228059015952, 774.7352714720927, 816.5777528903808, 856.3910867118956, 894.8667518888714, 932.6712254780228, 969.2014723192164, 1005.4118178620323, 1040.9632351948821, 1076.3553092432226, 1111.9817726678712, 1147.2950562016244, 1182.9472146221815, 1218.8723727226989, 1255.0038252423324, 1291.6604053347446, 1328.7451041942163, 1366.472452526954, 1404.7015770433159, 1444.3044850657548, 1484.336234836328, 1525.4272051888252, 1566.5988976088229, 1608.075504593358, 1649.1528472186378, 1689.8788189684537, 1729.9130235609105, 1769.769469274302, 1809.8154757156208, 1849.0821282953975, 1886.4689239062895, 1921.987352043625, 1954.460079397039]","[4.1826797, 4.1768131, 4.172206399999999, 4.1686234, 4.1659856, 4.1638203, 4.1622453, 4.1606703000000005, 4.1594892, 4.1584263, 4.1575994, 4.1568117, 4.156064, 4.1554732]",3247.025715846084
7,0.5,1,25,"[0.0, 25.342741422736708, 61.57284685739171, 100.62996177764398, 142.19340468491544, 186.23625225530407, 231.642096703716, 276.88604449745276, 321.90065119576207, 365.6226477005679, 408.5171320822028, 453.21148938939405, 499.0578737529926, 546.0764751695809, 593.8554800239739, 640.7135589798655, 687.0107148794726, 731.328088540863, 774.1889176762603, 815.5156478123857, 855.373453801347, 893.6936302946073, 931.4868393112853, 968.0405660441539, 1004.318200076467, 1039.8635376916063, 1075.4314888723347, 1110.651859944293, 1146.033738800862, 1181.577964729809, 1217.3712381546802, 1253.41386163177, 1289.9585949082075, 1326.9657078389978, 1364.7919699081185, 1403.4055502281126, 1441.9775125554597, 1482.3719039804987, 1523.1783746723795, 1564.487789220368, 1606.3333828089762, 1646.8771652187852, 1687.3511387908834, 1726.495730266844, 1765.9825417845063, 1805.5872289225895, 1844.5886013625704, 1882.24190442379, 1917.6664996860372, 1940.0037170307746]","[4.182718799999999, 4.1766949, 4.172482, 4.16886, 4.1661429, 4.1639385, 4.162324, 4.1610641, 4.1596861, 4.1585836, 4.1576781, 4.1570482, 4.1562605, 4.1555915]",3244.7974531389677
8,0.5,1,25,"[0.0, 26.922211029824894, 63.37482218145965, 101.96613832823914, 143.55084544655813, 187.68739156328377, 232.7930310431641, 277.67224314584564, 322.6650179569368, 366.1344884559012, 409.43849859729994, 454.18788138638865, 499.5260913997113, 546.6542825559366, 594.1748414603253, 641.4990729748499, 687.1870099735506, 731.6260173208575, 774.6737575829279, 815.6184198246312, 855.6277914468512, 894.3162672386766, 931.7513854432611, 968.514822423145, 1004.4383052602059, 1040.0673622328052, 1075.5664389661906, 1110.4431726067435, 1146.2639635374435, 1181.8619446495793, 1217.5037921558526, 1253.6784694203334, 1290.3460175725418, 1326.9015038982789, 1364.6109740593888, 1403.2609047037183, 1441.921433267156, 1482.4850957991177, 1523.057106527491, 1564.7101158930757, 1605.81916274042, 1646.8954531637498, 1686.5408589258843, 1725.944364854203, 1765.1777308331277, 1804.182953721314, 1842.6004531082451, 1880.225185996451, 1916.0433002815278, 1940.1125010763888]","[4.1826797, 4.176616200000001, 4.172206399999999, 4.1687417, 4.1661038, 4.1639776, 4.162324, 4.1608672, 4.1597648000000005, 4.158741, 4.1579142, 4.15693, 4.1564183, 4.1557884]",3241.892502211235
9,0.5,1,25,"[0.0, 25.82691200722377, 62.171957206147795, 100.41493665682538, 141.8107122179847, 185.76580116451748, 230.65450280924904, 276.2340731118444, 320.37044770387934, 365.04218084591105, 408.2111021577999, 451.9815578224467, 497.05982619944234, 544.6605720003777, 592.0839987331367, 639.2054003985343, 685.4431964104001, 729.2257900614331, 772.3948748927123, 813.3155578763337, 853.6135802568024, 891.7392863784501, 929.047175032839, 966.0109775590581, 1001.9139612765716, 1037.5609971723036, 1072.772805845446, 1108.1397389518102, 1143.506473085979, 1179.0196397314346, 1214.859949239383, 1250.9086884585242, 1287.4882761322242, 1324.2638064044177, 1361.6613337273623, 1400.4805413470956, 1439.2157158672842, 1479.2940623096197, 1519.834089832361, 1561.445133177782, 1602.640398380361, 1643.6996828377958, 1683.5554490898505, 1722.4715109374931, 1760.968524408321, 1799.4891975676785, 1837.858858502065, 1875.3880286049805, 1911.0851858775816, 1939.7751025122736]","[4.1826005, 4.1767344, 4.1722851, 4.1689386, 4.1662612, 4.1643715, 4.1625209000000005, 4.1611037, 4.159883, 4.1590166, 4.1581507, 4.1572843, 4.1566939, 4.156064]",3238.998681777478
10,0.5,1,25,"[0.0, 23.61251363250699, 59.62751468930048, 97.59455215703292, 138.4261975625285, 182.26767862949703, 227.48541888945078, 273.11174284159665, 317.82638720916043, 361.97217548500134, 404.6713059625406, 448.59907867025674, 493.86537953982304, 541.1527551206774, 588.3146823877954, 635.444703159374, 681.4231163965823, 726.3823273569266, 768.7591646919717, 810.2376215118217, 849.7034660678734, 888.2125524924985, 925.4119739794468, 962.1807940800385, 998.2860952722666, 1033.9138130992078, 1069.278951395649, 1104.325062085904, 1139.8334674587945, 1175.1602888278112, 1211.2412812663347, 1246.8440177746365, 1283.700324508381, 1320.7132385637292, 1357.8795252562904, 1396.335307071035, 1435.0651358525533, 1475.4496216699376, 1515.8932082939614, 1557.634816690108, 1599.2279883340352, 1639.884977892621, 1679.5717208120832, 1718.1094177258856, 1755.8631122362776, 1794.0207101801861, 1832.3089481729849, 1870.2129241753905, 1905.7428401669167, 1925.5009967138003]","[4.1825218, 4.1766553, 4.172246, 4.1689777, 4.1663008, 4.1641746, 4.1624813, 4.1611428, 4.1599617, 4.1590166, 4.1580324, 4.1573629, 4.1566939, 4.156064]",3236.625724524738
11,0.5,1,25,"[0.0, 25.189778833871856, 60.90671531676912, 98.8019278321234, 139.5247350521629, 182.99083728295625, 228.23247742078752, 273.65665239996065, 318.19018172933795, 362.73195062601553, 405.84511369121947, 448.9968170769773, 494.5956670553909, 541.4309109654668, 588.4773210765032, 635.7383864644577, 681.6121916244011, 726.3038759061448, 768.7430752960012, 810.1822590078608, 849.9175798966927, 888.4825347266484, 925.4679910562103, 962.0584440898332, 998.05494173932, 1033.5245546962665, 1069.0652442337164, 1104.2558840186275, 1139.3608549688697, 1175.0966049408476, 1210.848039373525, 1246.7010885108461, 1283.2968805230048, 1320.1002023515011, 1357.805419592857, 1395.787362952503, 1434.827355056787, 1474.8205025838442, 1515.2717459914788, 1556.7515425923202, 1597.7822876006103, 1638.5740848684354, 1678.0794041282538, 1716.4458394018247, 1754.4413495375206, 1792.1744097354199, 1830.087744135431, 1867.3681487867866, 1903.4744295979622, 1925.495067429063]","[4.1825218, 4.176576600000001, 4.1720095, 4.1687417, 4.1661429, 4.1640959, 4.1623635000000005, 4.160945900000001, 4.1597257, 4.1587806, 4.1580324, 4.1571665, 4.1564574, 4.1558671]",3233.374084829918
