Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 32.168956428196225, 70.84318239591607, 109.99865322372625, 151.79901157395125, 198.4835740162539, 247.45182150528433, 295.96382285951506, 342.7193111227615, 389.57238426866263, 434.4009178187888, 479.4006884905324, 525.0324533404522, 573.1789821477965, 622.0161696163776, 670.4061978386361, 716.7380833145575, 760.4163599913956, 803.0676157178315, 843.518529403225, 882.8969048107955, 921.7367462818057, 959.1068583482389, 996.8720121527739, 1034.576566766836, 1072.5263101187857, 1110.8506152988884, 1149.3752094233455, 1188.582162721535, 1228.1880919672399, 1268.0440189860828, 1309.4197729950856, 1351.3722626489011, 1394.6337666832692, 1439.5439036947805, 1485.9168220819797, 1532.4913417064254, 1577.979193371932, 1622.2680301887967, 1663.1722837581742, 1701.566881999519, 1737.0257987604946, 1769.827844699892, 1801.0890671309212, 1831.0010172205575, 1859.7013721682597, 1887.52222955754, 1915.2975434100945, 1943.1157409372208, 1960.9005724729413]","[4.1872697, 4.183450700000001, 4.181088, 4.1791587, 4.1778593, 4.1765599, 4.1756935, 4.1749454, 4.174236799999999, 4.173646, 4.1730947, 4.172701399999999, 4.1722679, 4.1715989]",3332.619213643123
3,0.5,1,45,"[0.0, 27.941332042694285, 65.78063990900557, 105.01096245085398, 146.9198038579582, 193.08728619155602, 241.24906009466486, 289.8609196169067, 337.722972170862, 384.26331511181456, 429.7200516426317, 474.1827270832746, 519.6409328570792, 566.9689026903052, 615.8148065858697, 663.5097308387974, 709.7598256884869, 753.5068714380373, 795.7979232406651, 836.6600564843643, 875.2275509614396, 914.023618732916, 951.8905636766958, 989.3924988119702, 1027.2067097494344, 1065.291408989482, 1103.4611608679766, 1141.638659577649, 1180.8523396078865, 1220.1064326454375, 1260.5122779665369, 1301.3439923901003, 1343.4301155974217, 1386.6410918738545, 1432.0312031357528, 1478.063062269867, 1524.9681089787116, 1570.6888469862276, 1614.749248590557, 1655.4574582411885, 1693.7127028278103, 1729.087526298939, 1761.6631716881914, 1793.0839186353858, 1822.5190733311567, 1851.1207604954195, 1879.0003019971944, 1906.7756245837625, 1934.6540147160306, 1958.6812372715247]","[4.1871123, 4.1833324, 4.1810093, 4.1792374, 4.1777411, 4.1765995, 4.175811799999999, 4.1749454, 4.174276399999999, 4.173646, 4.1730161, 4.172661799999999, 4.1722288, 4.1718745]",3329.2249157248298
4,0.5,1,45,"[0.0, 31.633998472820053, 69.25844709831574, 108.46163650318135, 149.33620174164685, 194.79601151498503, 243.27596665837166, 292.269401830187, 339.5461607499619, 386.2892971332501, 431.6441480455924, 476.3761463710309, 521.0352304934456, 567.8534834588786, 616.3428003026675, 663.8982989088859, 710.276434385858, 754.0788536614602, 796.0953913709368, 836.8672361240176, 876.0626853863796, 914.4672387249345, 952.3534302756289, 989.7257021257692, 1027.4331525678272, 1065.5295795827756, 1103.4594630142255, 1141.9391497208437, 1181.0196132216336, 1220.6688520373734, 1261.1326630353124, 1301.980427434908, 1343.6524264757882, 1387.6163842420724, 1432.417279888009, 1479.1008213126906, 1525.8007380710878, 1571.6150541347256, 1615.4719616391594, 1656.4366710761665, 1694.659156704357, 1730.027084044978, 1762.4910059191152, 1793.7171077867783, 1823.2732956819054, 1851.8265243528626, 1879.6817005256544, 1907.2834244155079, 1935.1905221357633, 1958.6187696442335]","[4.1870732, 4.1835294, 4.1810093, 4.179316, 4.1778989, 4.1768355, 4.1758904, 4.1750636, 4.174355, 4.1737642, 4.1732917, 4.17278, 4.1723862, 4.1719136]",3325.836299100073
5,0.5,1,45,"[0.0, 31.091075024884162, 68.6537742054137, 107.05411287059144, 147.41518950687282, 192.84282902015354, 241.16985567217716, 290.6420864887722, 338.298864728989, 384.56138904327645, 429.7938713669157, 474.6891274661816, 519.5359827795544, 565.9450217440412, 613.3618390024262, 661.5170986360811, 707.4518863766373, 751.4372457720394, 793.689871966267, 834.0504772019083, 873.6049914249099, 912.0300428405553, 949.6869585970194, 987.1701220782393, 1025.3038571544487, 1062.9844020521414, 1100.7960235013138, 1139.4095082648, 1178.466036089058, 1218.0955126217568, 1258.5012948968167, 1299.4031350476048, 1341.191588139548, 1385.1543867872772, 1430.201126201723, 1476.9562092994709, 1523.5014708033557, 1569.3361369613287, 1613.3984831328132, 1654.4442728057509, 1692.6064315895976, 1727.3624213682813, 1759.9988766495983, 1791.0593929235558, 1820.5827507158008, 1849.1142405001335, 1876.902427399946, 1904.6889047981429, 1932.5324546224067, 1959.0888532088895]","[4.1872306, 4.183411100000001, 4.1812062, 4.1794343000000005, 4.1780562, 4.1768355, 4.1758513, 4.1750636, 4.1743155, 4.1738825, 4.1732917, 4.172977, 4.1725044, 4.172071]",3322.088903664824
6,0.5,1,45,"[0.0, 32.382132841408406, 69.54791098079784, 108.12283331890114, 148.57022022830063, 192.47959009702515, 241.2732300924971, 290.69161814052654, 338.1946631914244, 384.7048690705807, 430.4811098321994, 475.04634059448324, 519.764076459499, 565.9588588966118, 613.5719706578574, 660.6261585773497, 707.0362862075987, 750.762362810205, 792.8796850642767, 833.9532551137046, 872.6331431153673, 911.4284327984591, 949.532871965427, 986.8606958927513, 1024.118669466296, 1062.315515051269, 1100.2524891027256, 1139.1143948423087, 1177.952507670142, 1217.0085788321694, 1257.716466778632, 1298.604580074416, 1340.713454279478, 1384.7548420736257, 1429.4729155198515, 1476.321227229083, 1523.2076434158093, 1568.5099994477764, 1612.550660421256, 1653.8292771188912, 1691.8194266907835, 1726.4912507408872, 1759.1207785612519, 1790.0556414289026, 1819.645203846579, 1848.1711856574448, 1875.9829495708627, 1903.63252691358, 1931.5568095172712, 1959.108090718586]","[4.1872306, 4.1836081, 4.1811275000000006, 4.179316, 4.1779776, 4.1769538, 4.1758513, 4.175221, 4.174512399999999, 4.1738429, 4.1734495, 4.172977, 4.1725044, 4.1723075]",3318.95924974094
7,0.5,1,45,"[0.0, 31.300504427535657, 68.6962288116282, 106.9270913696671, 147.06162261023587, 191.86915739446806, 239.3794106469428, 288.4279173096173, 336.3371315140221, 383.51763975040694, 428.4743584904336, 473.0563932043576, 517.0007057053815, 562.8840252522175, 610.4321899300019, 657.565804752569, 703.5017979847341, 747.3280523148178, 789.4301736813532, 830.3574631621898, 869.9926951250361, 907.7603286357919, 946.0291427418574, 983.2736950464855, 1021.266015460897, 1058.973440184289, 1096.8343521248364, 1135.799309570255, 1174.4569151935177, 1213.9668996532196, 1254.1126425405484, 1295.250180669247, 1338.0172417451913, 1381.0875386813525, 1426.307400661786, 1472.9168276000698, 1519.9484666024766, 1565.2599816572526, 1609.3043734292376, 1650.1936059799566, 1688.291640109085, 1723.3023585067906, 1755.776877242855, 1786.8534652287638, 1816.289918935816, 1844.9232053006956, 1872.7656270528853, 1900.3394005103817, 1928.3216519818632, 1945.9578404796673]","[4.187191, 4.1835685, 4.181088, 4.1795526, 4.1781349, 4.1769538, 4.1758513, 4.1752605, 4.1744733, 4.1739612, 4.1734886, 4.1730556000000005, 4.172701399999999, 4.1721106]",3316.191078449706
8,0.5,1,45,"[0.0, 33.44597692205207, 70.28775818796339, 108.6992128906304, 148.21802796752593, 192.2975862067841, 240.37859472288994, 289.10287261451253, 337.6902961742951, 383.8695633739369, 429.1887004699354, 473.57243351877173, 518.0728407831209, 563.1729960837638, 610.7983833293138, 658.0885206352514, 703.7543302843369, 747.6545917227716, 789.8390966115905, 830.429921952097, 869.5950435398436, 907.9551899843996, 945.5986228678355, 983.3897518352185, 1020.8407721729927, 1058.7395737785425, 1097.2602920686911, 1135.2531778859677, 1174.6233061142902, 1214.0186605359029, 1254.3194047262207, 1295.1649376507075, 1337.391208407732, 1381.1933030232387, 1426.1659810715553, 1472.584699816054, 1519.8027126743498, 1565.3808503662497, 1609.2854574830783, 1649.7238424088048, 1688.1188438084598, 1722.986324426233, 1755.6935696294775, 1786.7490506943002, 1816.290708167421, 1844.6957559911086, 1872.4794481628608, 1900.2601427748616, 1928.3084829303627, 1945.1649775016274]","[4.1870732, 4.1835685, 4.1810093, 4.1794343000000005, 4.1780167, 4.1769142, 4.1758513, 4.1752605, 4.1744733, 4.174000700000001, 4.1734495, 4.1731343, 4.172661799999999, 4.1722679]",3312.597809984944
9,0.5,1,45,"[0.0, 29.242550270147035, 66.49641472244991, 104.82549382453715, 144.07595471632817, 187.75870394399544, 235.88789086992278, 284.6224911521674, 333.02300258381547, 379.78266476249485, 425.05336798434644, 469.4635571911168, 513.4333450321191, 558.5498314556884, 605.6217617823019, 652.6151966516064, 698.8317868128296, 742.7885442745618, 784.9175484964186, 825.5417410701497, 864.709205331612, 903.2491913939172, 941.3145496039255, 978.2536235882479, 1015.919224119424, 1053.4750252889444, 1091.971618958782, 1130.543533023174, 1169.7038072917944, 1208.9544237341856, 1249.2882269369934, 1289.75043385774, 1332.539083394743, 1376.4476015025903, 1421.1293182220825, 1467.9588391312027, 1514.4308383425882, 1560.6331784721542, 1604.7665942682193, 1645.2160753791109, 1683.3627267677048, 1718.4947430841598, 1750.8029216540217, 1781.6442673473712, 1811.1790641138869, 1839.5461557845001, 1867.57236839289, 1895.2544003997364, 1923.2869588861759, 1944.494079167479]","[4.1871519, 4.1833715, 4.1811666, 4.179316, 4.1778989, 4.1766782, 4.17593, 4.1749849, 4.174551999999999, 4.1739216, 4.173331299999999, 4.1730556000000005, 4.172661799999999, 4.1721501000000005]",3309.112765404053
10,0.5,1,45,"[0.0, 30.519123548015727, 67.0907197617895, 105.58461928895576, 144.77896820973774, 188.09721990038167, 235.46306251449596, 284.4496549494023, 332.52537698310744, 379.0564479972744, 424.9373022601409, 469.3982191117599, 513.3065607947443, 558.300563552078, 605.1074108861095, 652.1037092109472, 698.593711554916, 742.1315692422112, 784.3892354249864, 824.9622090767776, 864.4717770121682, 902.4211316816912, 940.3631045817311, 977.92924639414, 1015.3327078050419, 1053.1488776152373, 1091.4087681185442, 1129.9407212441788, 1169.405281610355, 1208.723985707058, 1248.7529549731162, 1289.4914046988583, 1332.0830695086902, 1375.802815300075, 1421.114176019512, 1467.39880639884, 1514.5592287099926, 1560.5410085158874, 1603.844139762029, 1645.2420017401191, 1682.7909067388687, 1717.943376474649, 1750.2958924210611, 1781.344856486422, 1810.6720089500823, 1839.2035781359473, 1867.1932037049905, 1894.9058367487282, 1922.7753094557315, 1944.6942744076873]","[4.1873093, 4.1834898, 4.1810093, 4.179316, 4.1778989, 4.1768355, 4.1758513, 4.1750636, 4.1743155, 4.1738825, 4.1734495, 4.1729374, 4.1725044, 4.1721501000000005]",3305.42768429796
11,0.5,1,45,"[0.0, 27.73952033267699, 64.25462566368947, 102.3374722316945, 141.6036365584314, 184.52572579528555, 232.1831461924054, 280.53899461751223, 328.9949255911506, 375.750526924155, 421.3988361075511, 465.87870669078245, 509.9370893800368, 554.4053124470696, 600.8211861103979, 648.043079655847, 694.0070189453185, 737.7223191663585, 780.2325174829253, 820.3949055849674, 859.7085347992025, 898.1242055379945, 935.7510750393818, 973.6332070816167, 1011.4896893044955, 1049.2304603489797, 1087.4798280655473, 1126.0542541271093, 1164.7630222303592, 1204.1488046286559, 1244.4742496917952, 1285.6109530311678, 1327.6708856665423, 1371.5841262102417, 1416.9497248941411, 1463.4403643187925, 1510.0596308220543, 1556.0589140209604, 1599.8498452374256, 1640.553851735916, 1678.150609172635, 1713.7915037917855, 1745.812584552099, 1776.7924944397996, 1806.3185949357935, 1834.684476202423, 1862.4148097440184, 1890.1278660457733, 1918.3175570924054, 1944.1287684235972]","[4.1871519, 4.1834898, 4.1810489, 4.1791983, 4.1778593, 4.1767569, 4.1759691, 4.175181899999999, 4.174512399999999, 4.1738429, 4.1732917, 4.172977, 4.1725831, 4.1721892]",3302.248487950984
