Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,2.5,1,25,"[0.0, 31.66391897581707, 67.37158162162825, 106.69765288436793, 150.2164270440702, 198.22274378539885, 247.0780166728971, 296.55410698846777, 346.1323576580178, 394.3344909168379, 441.4820890528342, 487.4802862348056, 532.2335329478674, 575.6970184898598, 619.1909098800409, 662.2134479063195, 704.1291128899138, 744.918954794573, 784.8487294501367, 824.0437834022455, 862.3046471461046, 901.416732233072, 940.614562302583, 980.8757912915589, 1020.7134326967587, 1060.8223188489276, 1101.3793705835462, 1142.279659341786, 1184.0947026025415, 1226.604553452193, 1270.6810638889249, 1316.8466445905433, 1363.7050932930238, 1412.6674152524008, 1461.811374873659, 1508.6715440467144, 1552.312263845797, 1591.8317829707892, 1627.8157878786576, 1661.7077182208125, 1692.7869120176258, 1722.5491278627421, 1750.9486417050846, 1778.9505419773716, 1806.4422237915821, 1834.4259246859563, 1863.0551960591326, 1893.1495267738094, 1925.6025057529898, 1954.5518332688046]","[4.1826005, 4.1776395, 4.1744108, 4.1718516, 4.170001, 4.1685047, 4.1672449, 4.1661816, 4.1652761, 4.1644492, 4.1636224, 4.1630316, 4.1625199, 4.1620870000000005]",3206.287288687879
3,2.5,1,25,"[0.0, 27.776608758591692, 63.48727431625014, 102.74992052501489, 147.00128792553255, 194.75661948846925, 243.60728153427817, 293.49653910085783, 342.83217363271683, 391.3525229995255, 438.0480781203812, 483.6151216299295, 528.6325197818367, 572.6591540951995, 615.8946580929446, 659.0516357383306, 701.0696380159802, 741.840522332586, 781.7383578655108, 820.7944873279012, 859.2501226677882, 897.8635185184651, 936.9575523155097, 976.5113746479115, 1015.9218197145351, 1057.0747528775282, 1097.3647173572606, 1138.2291300429683, 1179.954728325324, 1222.3247884162884, 1265.7708904715082, 1310.9399576653202, 1358.439602837997, 1407.043561838859, 1455.050740259696, 1502.0547122862556, 1546.3139923265069, 1586.6387682480006, 1622.197532780003, 1655.7191041551825, 1686.585563429155, 1716.1958180291392, 1744.2560998638226, 1771.5252577766335, 1799.0071513011596, 1826.8773081205134, 1855.596066111623, 1885.9959704475007, 1917.9747823200753, 1947.3768767960262]","[4.182837, 4.1777973, 4.1746078, 4.1723242, 4.170433999999999, 4.1689773, 4.1676779, 4.1665754, 4.165748600000001, 4.1650004, 4.164173600000001, 4.1635833, 4.1630316, 4.162598600000001]",3206.355702777509
4,2.5,1,25,"[0.0, 32.19974135656855, 67.03492403855716, 105.8994414587246, 149.1013605451517, 196.21601649008323, 245.78763338670797, 296.49172062463947, 345.77322285410617, 394.48607486642834, 441.55004664299406, 486.03708930479195, 530.6511735288117, 573.6287349294363, 617.5884970041008, 660.9169142054749, 702.7707343365884, 744.43759817682, 784.2153080451668, 823.1454197844986, 862.0125117981983, 900.8121636942145, 939.9289740367427, 979.464130123352, 1018.90909723984, 1059.3036230185394, 1100.2337902543968, 1141.4187818583287, 1183.4902677585515, 1226.1772071412697, 1270.2612564863862, 1316.2014394330827, 1363.881394828978, 1412.6158314372678, 1461.4947536380855, 1507.6232649201538, 1550.5582764681112, 1589.8628664480034, 1625.8353786651887, 1659.1087509847798, 1690.0052403025584, 1719.2999121904245, 1747.3590599609365, 1775.004191495113, 1802.4125304333274, 1830.2188990088566, 1858.793709575506, 1888.5434663074834, 1920.3689550196073, 1954.5338818242394]","[4.182718799999999, 4.177876, 4.1745291, 4.172166799999999, 4.170433999999999, 4.1687803, 4.1676779, 4.166615, 4.1656699, 4.1648822, 4.164213200000001, 4.1635041, 4.1628742, 4.162638200000001]",3205.467143981933
5,2.5,1,25,"[0.0, 28.67833733402574, 63.82977478944292, 102.20895425637639, 146.43675029380847, 193.15278858987438, 242.9927754729057, 292.4075263096995, 342.27532295403444, 390.13305088563516, 437.30995922564307, 483.02786882350665, 527.1945080244482, 569.6902149668126, 612.2699899278791, 654.3786654340615, 696.0908595480396, 736.8651251269478, 776.4439333011469, 815.1842636300926, 854.1791672802858, 892.9719816991337, 932.5594646798861, 971.934326685353, 1011.8172825626823, 1052.105053345974, 1092.7677856069533, 1133.5958954236614, 1175.7933530802525, 1218.8026770715524, 1262.5747196752188, 1309.5820285104583, 1357.553341145997, 1407.2016210126885, 1455.9101544233954, 1502.2243409628354, 1545.3065619965423, 1584.177692965182, 1619.6694804569747, 1652.6331080493005, 1683.52714380502, 1712.9472108978089, 1741.2728952270882, 1768.7891928670574, 1796.1137763712668, 1823.9213077020509, 1852.7939818078275, 1883.3227632813932, 1915.4311023047858, 1947.1920693476695]","[4.182718799999999, 4.1777182, 4.1744895, 4.1720486, 4.1702766, 4.1688199, 4.1677175, 4.1664572, 4.165591200000001, 4.164843100000001, 4.1640553, 4.163465, 4.1629138, 4.1624413]",3205.75308566203
6,2.5,1,25,"[0.0, 30.522180460135587, 65.83867862046907, 103.97225280823568, 147.77396354752068, 195.42540387160489, 245.02484888749552, 295.0615005388926, 344.9427186350763, 392.53407225964816, 439.24722091274157, 485.3801910995976, 529.6295954741099, 572.7048695419619, 615.3145352383988, 657.8222517387835, 699.2975387791512, 740.5378009980038, 780.0711291405255, 819.0730495331604, 857.8862747237099, 896.0449104620748, 935.041081299951, 974.7426424621688, 1014.7315413731217, 1054.758489260435, 1095.8645089609504, 1136.782452301729, 1178.768614868787, 1221.4993649906025, 1265.1236662375634, 1311.253020806573, 1358.4647357859815, 1407.7787910246745, 1455.5645950060182, 1501.6496054306742, 1544.595607135603, 1584.4203374214342, 1620.3066795234806, 1653.3928413284623, 1684.5494132480892, 1713.044877054859, 1741.3162705617208, 1768.8345566085434, 1796.0685466352718, 1823.7539862158899, 1852.242957933315, 1882.4618595362024, 1915.307898353429, 1947.1741346873316]","[4.1827583, 4.1778364, 4.1746078, 4.1724815, 4.1705127, 4.168858999999999, 4.1677175, 4.166693700000001, 4.1656303, 4.1650791, 4.1643705, 4.163937600000001, 4.163268100000001, 4.1627955000000005]",3206.5333300298407
7,2.5,1,25,"[0.0, 27.295636564015126, 61.879295971262536, 100.34668652520975, 142.97725817695846, 190.26817144021857, 239.6797111726388, 289.7356229163879, 339.8567205950641, 388.0744320472369, 434.99805604602955, 479.6680268472909, 523.7050283730545, 566.8399358797896, 609.3563406591439, 651.6965016685125, 692.8491576893751, 733.9534150119572, 774.0615813193161, 813.3524960930334, 852.0938990704268, 891.1413974380818, 930.0240427122304, 969.4056142654898, 1009.4245774279894, 1050.0667002935675, 1090.7838030199277, 1132.0770486342576, 1174.2066344992645, 1217.2426250523627, 1261.4237677111714, 1307.7685185369542, 1355.8788398306942, 1405.243479490207, 1453.8149946435187, 1499.6539077992902, 1542.56652305237, 1580.9895404259978, 1616.5203937807728, 1649.2539056133428, 1679.6159606319243, 1708.9747669256199, 1736.9222681950191, 1764.6408944423274, 1792.2114389855242, 1819.9223670263636, 1848.4239114342363, 1877.8353603421024, 1910.122306992405, 1939.9938122240883]","[4.1826797, 4.1778364, 4.1746473, 4.1723633, 4.1705523, 4.1689773, 4.1677566, 4.1667724, 4.1660638, 4.165118700000001, 4.1644492, 4.1638980000000005, 4.1633468, 4.162835100000001]",3202.767175046524
8,2.5,1,25,"[0.0, 26.26613734719126, 60.986084636702685, 99.1574105534205, 141.66246351177335, 189.40336538827876, 238.5195037446715, 288.30312161979725, 338.1594060670461, 386.8361861660371, 433.68914570998186, 478.81923357206165, 522.9958263374945, 565.7664165287733, 607.5422470045669, 649.2764676769825, 690.2174585685545, 730.7371519194933, 770.3321449594498, 809.60605164972, 847.3351731439554, 886.0167158428098, 925.7835330716862, 965.4983871083634, 1005.7663551494552, 1046.1740640508594, 1086.4498876128953, 1127.9157949588234, 1169.455137196504, 1212.2374925605886, 1257.1841695506748, 1303.609763367956, 1351.820694763019, 1401.932979201926, 1450.0745336293123, 1496.4541402530047, 1539.2899496816024, 1577.7089251284872, 1613.1735892617373, 1645.953926974187, 1676.7408756711363, 1705.51627712307, 1733.7101598424522, 1761.1419954925948, 1788.8111979362336, 1816.6671172944646, 1845.1841423137137, 1875.5798360770634, 1908.218808912496, 1940.0194008809065]","[4.1825614, 4.1776004, 4.1743717, 4.1720486, 4.1702766, 4.168858999999999, 4.1675992, 4.1664572, 4.1655517, 4.1648035000000005, 4.164173600000001, 4.1635041, 4.1629925000000005, 4.162598600000001]",3202.090818238528
9,2.5,1,25,"[0.0, 30.687687233169754, 65.33140078662746, 103.33537439652173, 146.1341661797287, 194.49465438155414, 243.7049952725148, 293.66572997917126, 342.92234161063084, 391.3231158038068, 438.22034400179336, 484.03008135095774, 527.3750653274308, 570.4734476711201, 612.1826598330888, 654.2163290422409, 695.5141361400811, 735.6126235893335, 775.711784349601, 814.8154659016063, 853.4562324004401, 892.1651142857534, 930.8893339904091, 970.5805503250654, 1010.641088945277, 1050.9900293624507, 1092.054249653099, 1133.1805973222883, 1175.761076603348, 1218.076831270633, 1263.0071806859921, 1308.1032259058634, 1356.503408497729, 1404.966363820339, 1452.8047514455318, 1498.063898451712, 1540.6852129995425, 1580.2768460363452, 1616.009789001839, 1649.1554986960743, 1679.777984719008, 1708.8870451148066, 1736.6695403440565, 1764.0338089859304, 1791.4371099349812, 1819.214795378139, 1847.7707857737976, 1877.8247239436262, 1910.6536955301146, 1947.1272923111298]","[4.1826797, 4.1780334, 4.1746078, 4.172284599999999, 4.1705918, 4.1690559, 4.1679144, 4.1668119, 4.1661029, 4.1651578, 4.1646066, 4.163937600000001, 4.163307700000001, 4.1629925000000005]",3201.217693342013
10,2.5,1,25,"[0.0, 30.32999181927312, 64.24205368313915, 101.90584185385865, 143.86844343608539, 191.08987859973115, 239.79335580320037, 289.90161711438327, 340.1174373840694, 389.0817818216193, 436.06696903186446, 481.1611820894435, 525.0846096938586, 567.1005496016188, 609.3429448197797, 650.7268762758816, 692.0377110194498, 732.9675075561071, 772.9492201728916, 812.2278538075512, 850.9351344565074, 890.0713675079475, 929.003937795991, 968.6523836863997, 1008.6450644933317, 1049.159401398677, 1089.6748112566092, 1131.5143787893076, 1174.1628466221632, 1216.7620612571586, 1261.9914361643928, 1308.1854653714618, 1356.358169887692, 1405.2467097265417, 1453.8770704708286, 1500.0195050652487, 1542.2807765899333, 1580.879584428098, 1615.8793999176714, 1648.2232601968935, 1678.7250356152413, 1707.6782472223572, 1735.733965331303, 1763.1484791475505, 1790.5410699060576, 1818.4156703391463, 1847.415813948929, 1877.7213666381635, 1909.8907318146244, 1939.772772240633]","[4.1827974, 4.1780334, 4.1748443, 4.1723633, 4.170433999999999, 4.1690955, 4.1678352, 4.166851, 4.1659851, 4.1651974, 4.1645279, 4.1638589, 4.1633863, 4.1630316]",3199.8564403704163
11,2.5,1,25,"[0.0, 31.5073371623173, 65.47251611768934, 103.10015510350229, 145.828405571222, 192.5491770359289, 242.3985727383298, 292.862485412045, 342.0975454755413, 390.4651054693355, 436.95023473837193, 482.3508050947511, 526.6492164308826, 568.5106033726182, 610.4823434940621, 651.4458828113976, 692.6285730294572, 732.8922568661757, 771.8592988509375, 810.4948130511683, 849.5913998832658, 888.1724073741867, 927.2002673428327, 966.6386443092341, 1006.8405123553615, 1047.600021490748, 1088.8787760715372, 1129.8259034820426, 1172.047751295136, 1214.865170751515, 1259.2772292517366, 1305.3095950718089, 1354.7830887852197, 1403.7750776498897, 1452.9751896216226, 1499.1379442910893, 1541.189166764732, 1579.6717519580293, 1615.346570031007, 1647.5645261641898, 1678.016415271582, 1706.978811692532, 1735.0574563112682, 1762.6225736046454, 1790.0209467246887, 1818.1126691294157, 1846.4543943493895, 1876.9428303653372, 1909.5428228305095, 1939.7829632097055]","[4.1825614, 4.1777973, 4.174568700000001, 4.1722455, 4.1705127, 4.1690559, 4.1677961, 4.1667328, 4.1659851, 4.1651578, 4.1644492, 4.1638980000000005, 4.163268100000001, 4.1630316]",3198.925136340874
