Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,25,"[0.0, 25.84676598560509, 64.47069914544022, 105.66810717322494, 148.97652194246712, 193.9230668746153, 239.40253143258815, 284.2144552634221, 328.9097332942365, 373.07480182669906, 417.44510668096575, 463.60689238413045, 510.82140331824496, 559.0567787978324, 607.9595142629859, 655.3806368745355, 701.9298242354104, 746.6448776323065, 791.2544920646193, 833.0273672043785, 873.9217529532428, 913.6043581191879, 951.9747940071637, 989.750575525769, 1026.5548161292254, 1063.0968348877718, 1098.7802854325942, 1135.5654958515938, 1171.9333490854729, 1208.2268218047516, 1245.4626662199462, 1282.659833044313, 1320.256149972959, 1358.4123519966388, 1396.6454933676132, 1436.3587181753583, 1477.0090218131859, 1518.3448175205922, 1560.7804413391082, 1603.3317397906007, 1645.6419908343792, 1687.8192870747403, 1729.05323306339, 1770.1448987617482, 1810.5966170339775, 1850.4194546584094, 1888.873526167145, 1925.2330070198177, 1959.0827137447927, 1982.935144901599]","[4.1834202000000005, 4.177553700000001, 4.1734591, 4.170190799999999, 4.1674347, 4.1653481, 4.163537, 4.1622767, 4.1610169, 4.1600327, 4.1592059, 4.158379099999999, 4.1575127, 4.1570401]",3270.7055266239427
3,0.5,1,25,"[0.0, 34.308529434546244, 72.70719156049904, 113.51993815326216, 156.12456919450517, 201.71177190442688, 246.95975958468455, 292.47124509809544, 336.84174564010596, 381.09438363959396, 425.9590104594779, 471.21008671499123, 518.8025852790222, 566.8576293926412, 615.2126907541458, 662.7728243512222, 709.1980671183046, 754.3356127824379, 797.9690999164616, 840.5735980607442, 880.6159891042907, 920.7054091576467, 958.7980236310932, 996.1249323246682, 1033.1203313217252, 1069.3791644126973, 1105.5318108161518, 1141.5127088803597, 1178.134590057819, 1214.3366331861391, 1251.5951102850038, 1288.3698884062994, 1326.0581341759093, 1363.9492932921612, 1402.6025166884963, 1442.189341739671, 1482.7427362138187, 1524.074824770133, 1566.227377382148, 1609.2171642748299, 1651.530391133555, 1693.548166536963, 1734.1663142905122, 1774.4936649892816, 1813.6625446502703, 1853.104482324325, 1890.751450529739, 1926.9078785038769, 1961.0605895633967, 1983.2082410592302]","[4.1834598, 4.177711, 4.1736555, 4.1703877, 4.1680646, 4.165978, 4.1645603, 4.1631036, 4.1619225, 4.1609774, 4.1602292, 4.1594419, 4.1587334, 4.1581035]",3270.954470745442
4,0.5,1,25,"[0.0, 35.267554174719066, 73.41400910228788, 113.69986422254999, 157.0024338615617, 202.36248828697762, 247.75752492361676, 293.0783686193629, 337.77627091681165, 382.1026640536311, 425.9632906458993, 471.12707530863815, 518.6420566365646, 567.4553049951005, 615.525134859161, 662.9456082591823, 709.6259977606289, 754.5573204422703, 797.8161018179919, 839.8336838264308, 880.6168665622868, 919.7641068210958, 957.5354631129615, 995.464852479226, 1032.0587340264055, 1068.1136016458643, 1104.3750134576812, 1140.3785020415394, 1176.776756396635, 1213.166689123601, 1249.7324304660724, 1287.3957662801622, 1324.6381988882367, 1362.5705979895768, 1401.2544564069917, 1440.7192025086545, 1480.99252514501, 1522.6636686246381, 1565.1120797168712, 1607.5468286366065, 1650.2833233391318, 1691.4510834259806, 1732.321624036934, 1771.541192683471, 1810.6582841525671, 1848.4589918779109, 1886.2870191452164, 1922.0300410738007, 1955.9281496158262, 1982.7528227292216]","[4.1833024, 4.1775932000000005, 4.1735377, 4.1704273, 4.1679468, 4.1660566, 4.1644816, 4.1631036, 4.161962, 4.1611743, 4.1601901, 4.159638899999999, 4.1588907, 4.1582212]",3269.28990374783
5,0.5,1,25,"[0.0, 29.486796729899197, 67.49897312954533, 107.71203490224707, 150.49493968978175, 195.3803705333113, 241.32513104667396, 287.0200026022558, 331.78057780038193, 375.32122250573616, 419.91628569053455, 465.0830530913456, 511.5184493066281, 559.9468269361248, 608.0734888892989, 655.8653061773337, 702.0471426240861, 746.9671239672739, 790.7012095200878, 832.5423718882214, 872.7725433853984, 912.4848589717144, 950.1120252083269, 987.5620772942325, 1024.3367609096147, 1060.6399056457751, 1096.4770352480243, 1132.3719099461193, 1168.9899874313483, 1205.270370861391, 1241.858633054602, 1279.2627436384898, 1316.169387486853, 1354.526990063537, 1393.0535141668888, 1432.6195865933023, 1473.09340118382, 1514.3785393078333, 1556.8270792722788, 1599.123134037192, 1641.59601639449, 1682.8570875238593, 1723.3300957041556, 1761.7934416315916, 1800.2785719586009, 1837.8764000971482, 1874.461321173259, 1910.5425958185442, 1944.8304502789306, 1967.793234301283]","[4.1832232000000005, 4.177711, 4.1735377, 4.1704664, 4.1681828, 4.166214, 4.1646395, 4.1633792000000005, 4.1623163, 4.1612926, 4.160544399999999, 4.1598358, 4.1592059, 4.1585364]",3267.536466712373
6,0.5,1,25,"[0.0, 33.13941749185335, 71.04460072954896, 111.14484432852919, 153.39111072531864, 197.93104623042962, 244.45620111647986, 289.1519627242883, 334.4497836765087, 379.0240094465498, 422.1774917467636, 467.50975357669677, 514.0767673562154, 561.8772039162138, 610.5020354935502, 658.046233040041, 704.7025187571003, 749.5769459468568, 792.8740500428498, 834.7147639541249, 875.0034861282295, 914.039423646595, 952.1860199958953, 989.4713841981138, 1025.998637785902, 1062.1058992495882, 1097.9836630369364, 1134.15326340577, 1170.140562214656, 1206.342920455891, 1243.432616796499, 1280.2236364630533, 1317.6277871254645, 1355.862519054396, 1394.5132471687625, 1434.1972175044766, 1474.5574768539807, 1515.97096945601, 1558.1420595716306, 1600.337994486197, 1642.5474698039004, 1684.027850112445, 1723.9265724001018, 1762.7302878103794, 1800.4285532938864, 1837.4873710821578, 1873.9542979564865, 1910.053207777609, 1943.7304644743701, 1968.6745511872025]","[4.1833415, 4.1779079, 4.1738133, 4.1707816, 4.1686554, 4.1667652, 4.1652694, 4.1638126, 4.1627889, 4.1618042, 4.1610956, 4.1603084, 4.1597176, 4.1590877]",3267.052125406224
7,0.5,1,25,"[0.0, 23.520580362658507, 60.90405237808034, 100.69935683752772, 142.93240260271853, 188.09184832877816, 233.64705200896367, 279.23661604456197, 324.71782927074344, 368.92837554759353, 412.4758707794633, 457.32781113633985, 503.68345423458925, 551.3360545992363, 599.8406245128702, 647.9852800401808, 693.9021877698282, 738.9755600745801, 782.0851720367517, 823.827002020755, 864.1206706556926, 903.0093417473594, 941.2739225354281, 978.3133000402089, 1014.9178244545216, 1051.189169610063, 1087.1063595806468, 1123.1409410255997, 1159.2327151536515, 1195.3099937346728, 1232.0911876866262, 1269.1349534955475, 1306.656999843624, 1344.6365195560343, 1383.0874257799774, 1422.4823316481893, 1463.1050263598008, 1504.0682539794389, 1546.6421034918908, 1589.2331682794693, 1631.2256512636477, 1672.2846846321486, 1711.922176336734, 1750.926302766502, 1788.0210823259736, 1824.357878554098, 1860.6515018088253, 1896.5774745492013, 1930.678214472569, 1954.0496033038335]","[4.1833415, 4.1776719, 4.1738524, 4.170742, 4.1686554, 4.1667261, 4.1653085, 4.16397, 4.1629462, 4.1619225, 4.1610956, 4.1603084, 4.1598358, 4.159244999999999]",3263.843805721843
8,0.5,1,25,"[0.0, 26.48476124571289, 64.04028715076004, 103.4642801909788, 145.46391002996245, 190.32374913752653, 236.2509863524142, 282.2420940155963, 326.88150982489503, 370.9347846572605, 414.92733504175123, 459.4108245250734, 505.7138080441665, 553.8847469430453, 601.7609606249083, 649.2197624751528, 695.564769035443, 740.7894204924349, 783.8235032006784, 825.6021674162458, 865.5589686839847, 904.7082134419712, 942.5602666685219, 980.0007622382926, 1016.333531392701, 1052.23957476725, 1088.5132609292687, 1124.6274702444093, 1160.5973200251988, 1197.0643506813767, 1233.6553945911746, 1270.2947466210849, 1307.92668434587, 1345.798444438538, 1384.4634532973632, 1423.6311883128042, 1464.1215740976586, 1505.4665155947164, 1547.627015835224, 1589.9205233457274, 1632.193858309885, 1673.0196752613638, 1713.173614638346, 1751.1071573261993, 1788.1411865103923, 1824.3566207480262, 1860.2653889707358, 1895.542664674912, 1930.2588226064754, 1953.538168237847]","[4.1832232000000005, 4.177514100000001, 4.1736555, 4.1706634, 4.1682615, 4.1664896, 4.1649938, 4.1637335, 4.1626706, 4.161725499999999, 4.1608987, 4.1601901, 4.1595206, 4.159008999999999]",3260.675365017363
9,0.5,1,25,"[0.0, 23.439753576747876, 60.5820312416331, 99.78166877704575, 141.18447165859675, 186.01570528267223, 232.02672031367797, 278.0235414465137, 323.0457976510929, 367.15460720908527, 411.0397540967017, 455.3306937091247, 501.0753319763842, 548.7076004067337, 596.6769846924878, 644.6177673032898, 691.1103024686436, 735.5992676812655, 779.231929460956, 820.5217418389927, 861.2422493730219, 899.9617241657786, 937.9216333515897, 974.822356624139, 1011.3744181621923, 1047.4824284257857, 1083.527620718919, 1119.2587717967656, 1155.8829372462114, 1191.772978717511, 1228.502598138028, 1265.1992963442542, 1302.5640847166082, 1340.3348132853798, 1379.1173230452116, 1418.2338294086376, 1458.2427688083976, 1499.621982804854, 1542.0099242480794, 1584.109717285957, 1626.0667739077837, 1667.2759882246057, 1706.7643782500493, 1744.9519754411738, 1782.0310701632031, 1817.7291341749308, 1853.4413661486276, 1888.698413844141, 1923.2477798997804, 1954.151684756944]","[4.1832232000000005, 4.1775932000000005, 4.173576799999999, 4.1707816, 4.1684585, 4.1664896, 4.1649151, 4.1638517, 4.1626706, 4.161725499999999, 4.1610169, 4.1602688, 4.1597176, 4.159126799999999]",3259.225056595592
10,0.5,1,25,"[0.0, 29.973706331310268, 66.90990544048191, 105.8872906565158, 147.21149241732064, 192.1877198865477, 238.12424513464146, 283.57819042993344, 328.74272256554457, 372.81001431467564, 416.59957811632694, 461.03778635764854, 507.00432433189644, 554.2514254795333, 602.5942064014987, 650.1624792781156, 696.6497351342725, 741.2510461518445, 784.5246596238442, 826.1612646912772, 866.4186218448992, 905.2993907985017, 943.3801039038751, 980.2189362252007, 1016.6863838954457, 1052.7224597093148, 1088.30859222625, 1124.5514208991594, 1160.5052436670953, 1196.7233866136878, 1233.3456419895215, 1270.5590792080936, 1307.1733098987906, 1345.265777335394, 1384.187552003674, 1422.9609756326709, 1463.3493535129376, 1505.0121689799005, 1546.6597986588815, 1588.6459155264722, 1630.9109953771006, 1671.8687831026425, 1711.3214462104986, 1749.348562611184, 1786.279175577967, 1821.7131628857103, 1857.1781713417356, 1892.108304085, 1926.1599505783367, 1953.8753268612325]","[4.1831055, 4.1775932000000005, 4.1737347, 4.170742, 4.168379799999999, 4.166568799999999, 4.1651907, 4.1637335, 4.1627493, 4.1620011, 4.1610956, 4.160347499999999, 4.1597962, 4.1592059]",3254.7829179669875
11,0.5,1,25,"[0.0, 23.21127073179764, 59.913865869550136, 98.76590613328244, 139.82894035897232, 184.3667237085075, 230.4529947367895, 275.9584400666005, 321.2954024429541, 365.2133186965518, 409.24678613023514, 453.38545588287354, 498.7661761255156, 545.9186507030261, 593.8434406548367, 641.7490758970405, 688.1001304515091, 732.473751305974, 776.3387937119862, 817.8849898133387, 857.6458104232145, 896.5334479022172, 934.3885265089596, 971.8440536489795, 1008.4127710036732, 1044.0481003874168, 1079.9820920901702, 1115.8724846585749, 1151.2971422193002, 1188.426928635535, 1224.5836439723764, 1261.6840634808582, 1298.8238031284568, 1336.4947453501493, 1375.0195792656602, 1413.937166972097, 1454.534124863408, 1495.5553671092853, 1537.6957417124563, 1580.0656803666038, 1621.4027162971793, 1662.8448522268814, 1702.108808819687, 1740.06278909922, 1776.684026670389, 1812.195108536262, 1847.2930489921305, 1881.8614405920462, 1916.7079722173216, 1939.5775215574813]","[4.1831841, 4.1776719, 4.1738133, 4.170860299999999, 4.1686158, 4.1668444, 4.1653872000000005, 4.1640882, 4.1630645, 4.1621194, 4.1612926, 4.1606627, 4.1600718, 4.1593237]",3252.9703891723634
