Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,25,"[0.0, 28.475931591880453, 67.67813087323464, 109.04052210361124, 152.6074706012389, 197.89886829516718, 243.17545618716053, 288.1971007508008, 332.44827766063315, 376.20438413959573, 421.0114883976106, 466.7256614412761, 513.9895196588209, 562.1875713136174, 610.0587887244542, 657.7589863962787, 703.7570527384778, 748.8306973006731, 792.6195410812454, 834.5652784659903, 874.8671492932028, 914.0989643955772, 952.2448539297279, 989.5326017986356, 1026.1963182780237, 1062.2842467797357, 1098.3225786532257, 1134.1602669171884, 1170.1983601535171, 1206.521108182132, 1243.029804847742, 1279.6853657230479, 1316.8690165260596, 1354.7542065095463, 1392.8122536594717, 1431.919690591336, 1471.7963132714754, 1512.8039820050046, 1554.662204599728, 1597.1983558379422, 1639.7363259973065, 1681.6874640227754, 1724.6368354158924, 1766.4874128229123, 1809.2401535847969, 1849.7431101450904, 1888.7086332204028, 1925.2652691758428, 1959.4597220039548, 1983.7535955642354]","[4.1832285, 4.1772833, 4.1728344, 4.169291, 4.1664171, 4.1643300000000005, 4.1625190000000005, 4.1608653, 4.1596055, 4.1585426, 4.1575975, 4.156810299999999, 4.1559834, 4.1554322]",3260.122897906902
3,0.5,1,25,"[0.0, 24.72752767299255, 63.157974034165704, 104.78327745051854, 148.30237461773106, 193.19377618795716, 238.8086471397894, 283.7776188469729, 328.45169375245587, 372.0863891022178, 416.58932814480386, 462.12351773896626, 509.5082683726546, 557.7187675042569, 605.6289343580622, 652.9450766732004, 699.3358119979587, 744.3672749739048, 787.685012817585, 829.6879623344864, 869.6318015731638, 908.9602749017222, 946.5688300522106, 983.5629401847343, 1020.5069684210589, 1056.5935858123394, 1092.3994845613538, 1128.0318558295276, 1164.3059196647628, 1200.5643602838277, 1236.7133245856164, 1273.501691974823, 1310.8015626271895, 1348.5863003553902, 1386.4737187239714, 1425.6797373736597, 1465.626374562824, 1506.3043801929841, 1548.3819841534716, 1590.570387955798, 1632.7592862093636, 1674.656632846016, 1716.6448334633749, 1757.5651902188954, 1799.2078367537022, 1839.2855203692568, 1878.0191113208632, 1914.10741320193, 1948.718939153702, 1969.5897735190158]","[4.1830316, 4.1771655, 4.1729131, 4.1695271, 4.1668105, 4.164605600000001, 4.1629524, 4.1613774, 4.1601963, 4.1592121, 4.1582274, 4.1575584, 4.1569285, 4.156140799999999]",3258.4382743953447
4,0.5,1,25,"[0.0, 31.857772268864096, 70.59266475991444, 111.70504708318549, 155.17656235286847, 200.17677035070767, 245.89283473068247, 291.5622253633203, 335.3683755005387, 379.6151007289293, 424.03300247827576, 469.6648286605571, 516.1593140284155, 564.3506032779379, 612.3515473157948, 659.3500091394927, 706.0751001212687, 750.8909907979427, 794.1942843506002, 835.5480652703485, 876.1167199594482, 914.9456986083516, 952.856502676777, 989.6547677014572, 1026.032983122714, 1062.3570444989623, 1098.1015583419776, 1133.7005575826356, 1169.2504076323671, 1205.5500091630188, 1241.9246530542423, 1278.8572137955107, 1315.6067535335137, 1353.5601819158824, 1391.695846389261, 1430.6991439748008, 1470.8437246399076, 1511.9169778353898, 1553.2048520879252, 1595.922862876314, 1637.9754654380135, 1679.6104124332269, 1720.6255929781282, 1761.2939389572753, 1801.7864319270743, 1841.3549951551959, 1879.5564214728734, 1916.2253743826695, 1950.5706860156224, 1969.6804515934246]","[4.1829138, 4.1772833, 4.1730709, 4.1696453, 4.167125700000001, 4.1650391, 4.1634245000000005, 4.1621256, 4.1607866, 4.1598811, 4.1589756, 4.158148799999999, 4.1575584, 4.1569285]",3257.049879362386
5,0.5,1,25,"[0.0, 22.96703790826939, 61.64429182344179, 102.12818927667138, 146.07074530963894, 191.13450343726674, 236.9414006097545, 282.09942815545674, 327.10601795390335, 370.76734605378, 414.975315994472, 459.748710592958, 506.89604951024444, 554.8117114262673, 602.8475735893728, 650.1524086206446, 696.3471950524927, 741.0770094165314, 784.0613546684069, 825.4727437672495, 866.0739989518584, 904.8982046804206, 942.1676195896846, 979.424634769993, 1015.7431873368362, 1051.6144378604065, 1087.470374923171, 1123.3268753318546, 1158.9484832983135, 1195.166604943347, 1231.294418956752, 1268.0251916990069, 1305.2602942524916, 1342.816012919692, 1380.914569981006, 1420.1348872883816, 1460.0316508900746, 1500.9602905126608, 1542.7494650122671, 1584.6313477775807, 1627.1222958388857, 1668.742716699452, 1709.3132034714054, 1749.2952812831622, 1788.6900329551522, 1828.0586782581713, 1866.3342178342468, 1902.4217053502598, 1937.2381687666966, 1969.5650571879069]","[4.1827955, 4.1771655, 4.172874, 4.1698422, 4.1673617, 4.165275100000001, 4.163661, 4.162401200000001, 4.1611805, 4.160275, 4.1594086, 4.1586609, 4.1580305, 4.1574006]",3255.111307853326
6,0.5,1,25,"[0.0, 26.9298589297008, 64.53306117715886, 105.62815242467593, 148.8639760936145, 194.03365811627657, 240.03716584995414, 285.6913256154804, 329.76724241061265, 373.772748948143, 418.0772736450366, 462.5506709193554, 509.2270843895823, 557.0029641635791, 605.3728924537153, 652.7476376394965, 699.2571699742231, 743.8983393308102, 786.6532657174934, 828.2783802290709, 868.1999281908867, 906.9423990057884, 945.0060618604044, 981.8581252291918, 1017.7588835611788, 1053.971988480429, 1089.6568673539964, 1125.2924378161792, 1160.8944395031558, 1196.838169723388, 1233.447274733523, 1270.3321856471684, 1307.199086348001, 1344.4662493570831, 1382.5962382321895, 1421.873401384391, 1461.691222415308, 1502.5422272307683, 1544.5546994199703, 1586.7238527949967, 1628.4213071884446, 1670.0444311140122, 1710.603371017221, 1750.2912014917702, 1788.9571628566905, 1827.2474732842443, 1865.0818822672027, 1901.8025746141561, 1936.2970337332745, 1955.2223624744997]","[4.1828742, 4.1771655, 4.1730709, 4.1698422, 4.1674013, 4.1653538, 4.1638579, 4.1624799, 4.1613379, 4.1604719, 4.1596842, 4.158896899999999, 4.158267, 4.1576371]",3252.771421690266
7,0.5,1,25,"[0.0, 26.797048427228447, 64.96872949621502, 105.16461282478531, 148.61011497581194, 193.8971691124184, 239.83705319277942, 285.4815024651218, 329.6720833053412, 374.0187508071298, 418.0619253190167, 462.86022424815906, 509.328389931227, 556.9579551612838, 605.1946465630375, 652.2505555513595, 698.315648185824, 742.8319530999225, 786.1900537254559, 827.7991418985429, 867.4804780284629, 906.251825013448, 944.055450325492, 980.8206606272812, 1017.0651209447589, 1052.9125554907964, 1088.4640035359203, 1124.3150413738708, 1159.8782387162719, 1195.918056073528, 1232.1294126312, 1268.646009523773, 1305.8298471464377, 1343.3253925953118, 1381.4846676258335, 1420.4228817517624, 1460.7305339294744, 1501.3715060491945, 1543.3443360418032, 1585.0700439471998, 1627.0158110855295, 1668.126157316383, 1708.6903326775205, 1747.69207793419, 1785.9381060430064, 1824.299327616894, 1861.5407039283755, 1897.8597181280643, 1933.0123612047068, 1954.5281162942179]","[4.1827955, 4.1770473, 4.172952700000001, 4.1698818, 4.1674404, 4.165511100000001, 4.1638579, 4.1625977, 4.161495700000001, 4.160511, 4.1596842, 4.158936499999999, 4.1583457, 4.1577945]",3249.584704094646
8,0.5,1,25,"[0.0, 30.196180670806484, 68.33900624366481, 108.207572118612, 151.40891278850586, 196.77316857777873, 242.91297525387574, 288.1527309199163, 332.8143911293283, 376.81685785841967, 420.6049245967804, 465.62103639803104, 511.810193234346, 559.4787108696606, 607.0637578888467, 654.9868436671426, 701.0536902435675, 745.4022697568172, 788.7389784003168, 829.7693292460391, 870.0736328521915, 908.4246495618853, 946.0667744652695, 982.9958208749357, 1019.0316542714794, 1054.806298497972, 1090.2744886281052, 1126.2477161301977, 1161.7819424549039, 1197.761237969432, 1234.2094741967403, 1270.9504256686878, 1307.7520364526613, 1345.3090012981029, 1383.1235577745588, 1422.6249756761445, 1462.414350746747, 1502.9750203620192, 1544.8644190450286, 1587.1688059263888, 1628.8789561087474, 1670.0111318430963, 1710.1447009574053, 1748.9501401378102, 1786.798247473294, 1824.3283391253199, 1861.6001925203877, 1897.9067466253096, 1932.555352434309, 1955.2139114216452]","[4.1826773, 4.1772442000000005, 4.1731887, 4.170117899999999, 4.1676769, 4.1657867, 4.164369600000001, 4.1629524, 4.161731700000001, 4.1609445, 4.160078, 4.1592908, 4.1585817, 4.1580305]",3247.641510414222
9,0.5,1,25,"[0.0, 30.169181165342025, 67.74882067652891, 107.6342004885962, 150.56408979475964, 195.5710536851368, 241.760124828191, 287.32064796260295, 332.20808146687943, 376.4360412951356, 420.287636075971, 464.64983243663755, 510.49994183883496, 558.1000016359417, 606.3730348525498, 653.3170576057071, 699.7705446993518, 744.5215518682926, 786.8284424326223, 828.397140799879, 868.4993787987175, 907.1705339828204, 944.3459709444232, 981.2899983280083, 1017.4393634251569, 1053.3240371235906, 1088.7900853987032, 1124.108470088883, 1160.223759898844, 1196.2011207557587, 1231.9776347260317, 1268.5494473467188, 1305.665081525225, 1343.2123546487055, 1381.4767924458, 1420.2130649174055, 1460.4537311046636, 1500.8404848441944, 1542.4169532697097, 1584.90281523271, 1626.8115624327447, 1667.5639574367333, 1707.4461427393903, 1746.0882169334272, 1783.760743307289, 1820.8340275751484, 1858.1211855646307, 1893.919337956249, 1929.1718482249344, 1955.1239006032301]","[4.1829138, 4.1771655, 4.1731887, 4.1701574, 4.1678343, 4.165905, 4.164369600000001, 4.1629915, 4.1620073, 4.1610622, 4.160353700000001, 4.1596451, 4.1588182, 4.158267]",3245.438476501872
10,0.5,1,25,"[0.0, 31.557100921238543, 68.68642133881053, 108.65590620913702, 150.97926556375705, 196.52764898625617, 242.1447610952871, 288.17796632130273, 332.8003307049463, 376.8599393466699, 421.039864015219, 465.20009525966896, 511.46998297832465, 558.3153364320385, 606.5549500109955, 653.8051365310298, 699.923851659154, 744.3581496474717, 787.5354952875873, 828.8945479514477, 868.3402351673521, 907.2628683569862, 944.8707657202915, 981.3884270405811, 1017.4992682416992, 1053.435065569086, 1088.8729083921319, 1124.4322482121318, 1160.2498928461112, 1195.9189016804812, 1232.3991426482405, 1268.872467068727, 1305.7533568505135, 1343.0431293153986, 1381.1175988040122, 1419.8398974020758, 1459.8715387067411, 1500.897678363515, 1542.4319484985842, 1584.42331522874, 1626.2006743927184, 1667.519814812316, 1706.9790048418433, 1745.5611532572068, 1782.9122549271035, 1819.5810977750941, 1856.3580876638832, 1892.2036465790873, 1927.0148027322919, 1955.0717845010042]","[4.1827955, 4.1772442000000005, 4.1731887, 4.170196499999999, 4.1678343, 4.1661415, 4.164409200000001, 4.163070200000001, 4.162086, 4.160983600000001, 4.160275, 4.1597238, 4.1590152, 4.1584244]",3243.682861424019
11,0.5,1,25,"[0.0, 29.90465066831723, 67.22248250578025, 106.09820376844425, 149.04335581367047, 193.74718998480625, 240.20708515842716, 285.68097096416795, 330.4329311675433, 374.9916921915018, 419.02539223714734, 463.1062645831722, 508.44263632557704, 555.9783980961613, 603.9456379242713, 651.1153748770071, 697.2820226348483, 741.6097332164245, 784.7589663566923, 826.1551088918959, 866.066318796306, 904.3631992145536, 941.9165886307167, 978.6272671876166, 1014.8001550263102, 1050.346026185693, 1086.0620524139938, 1121.4556414164038, 1157.4712555781257, 1193.119304679746, 1229.1350203177476, 1266.0212386139342, 1303.0246027982457, 1340.2366006359387, 1378.4085679658128, 1417.162377206168, 1457.156687541989, 1497.869035488806, 1539.568406178533, 1581.3787933466062, 1623.013719194529, 1663.9053586946181, 1703.776866122733, 1742.1793635176625, 1779.3289130222063, 1815.6754216835413, 1851.95978261418, 1888.231053518791, 1922.836801795472, 1954.8826382255718]","[4.1827955, 4.1771259, 4.1731496, 4.1701574, 4.1679525, 4.1660233, 4.1645269, 4.163306700000001, 4.1622043, 4.1611805, 4.1604719, 4.1597629000000005, 4.1590939, 4.1585817]",3241.0654315604656
