Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,25,"[0.0, 32.98594058511094, 70.4359263479447, 110.66306798855214, 153.24221290741684, 197.0016886543068, 241.33016902359714, 285.6399281053049, 329.2822331132975, 372.4656511219008, 416.52197684826535, 461.56231623680844, 507.7071224808798, 555.3244283047683, 602.8446195343716, 649.445171450749, 695.5966239705602, 740.2506019308247, 783.334256519193, 825.1495913484433, 865.3559128809785, 904.4794589631989, 942.1645900812526, 979.1853588185671, 1015.593661074841, 1051.6821388648223, 1086.8665430795359, 1122.6577584753672, 1158.5019647829931, 1194.2438922864317, 1230.3374324648435, 1266.6794220134293, 1303.7509438171533, 1340.800958441428, 1378.7508981977048, 1417.2181133122267, 1456.4294437198314, 1497.2246303527727, 1538.3451058979017, 1579.9511863815464, 1622.4326935904428, 1664.7093956498534, 1707.1274675824793, 1750.3238758509283, 1793.5340682296028, 1834.952475162766, 1874.350174980239, 1911.3759695578246, 1945.8042383845122, 1965.5289635047743]","[4.1826591, 4.1765952, 4.171870200000001, 4.168169, 4.165136799999999, 4.1626954, 4.160727, 4.1591911, 4.157852200000001, 4.156749700000001, 4.1557260000000005, 4.154899100000001, 4.1540723, 4.1533637]",3243.0393104215505
3,0.5,1,25,"[0.0, 25.163179498634918, 62.716953133167294, 102.34118283689656, 144.5334609837879, 188.22573448716025, 233.59194540522367, 277.46233173985, 321.8334643921096, 364.84795107469245, 408.223182271106, 453.31942548858274, 499.59190304919935, 546.6050253515036, 594.37445088554, 640.7774848652593, 686.8912775240831, 731.9828142941685, 774.8935410916438, 816.5027398472744, 856.2423249880305, 895.6878167068044, 932.943224845287, 969.8364010359555, 1005.9793769160206, 1041.8623310094129, 1077.5315834296005, 1112.7585654723327, 1148.8836937318194, 1184.2500443134236, 1220.488563082572, 1256.7625411242655, 1293.652202273723, 1330.7873771944835, 1368.679649065289, 1406.8439452988623, 1446.7216858644729, 1486.5026872602868, 1528.0198963493488, 1569.4657253009784, 1611.6125306190909, 1653.271477961535, 1695.4292790514821, 1737.2356366971578, 1778.8464942686012, 1820.2905025758344, 1859.4506676116528, 1896.2742894850405, 1930.9298147762613, 1950.886823382434]","[4.1823444, 4.1763592, 4.171870200000001, 4.1682477, 4.1653733, 4.163128899999999, 4.1613569, 4.1597819, 4.1586399, 4.1575375, 4.1565924, 4.1557655, 4.155096100000001, 4.1543875]",3244.777519196236
4,0.5,1,25,"[0.0, 25.92349896059136, 62.979551304739516, 102.61484737782473, 144.6791020967413, 188.52494656781346, 233.4641444037452, 278.0019190847464, 322.1705519881974, 365.15903572221816, 408.7170973885429, 453.48476837744795, 499.5501881960811, 546.8551487164705, 594.3118188150877, 641.1276093251217, 687.2934223334287, 731.5741557232939, 774.4352113148025, 815.6901258971855, 855.9025231652854, 894.8290690965891, 931.9134968003875, 969.0322675126674, 1005.2305753133755, 1040.7781926921914, 1076.3180947616704, 1111.746141059579, 1147.0402808187453, 1183.0178097865962, 1218.9256733162745, 1255.3160139997938, 1292.030748574087, 1329.47609349423, 1367.0725504328693, 1405.6658832750231, 1444.9945396949588, 1485.075761300322, 1526.5577601426287, 1568.099700048557, 1609.97248770799, 1651.4835599750857, 1692.402957396702, 1733.0995681097, 1774.2224541955882, 1814.825162949089, 1854.1339595109241, 1890.9855861254534, 1925.7769930281877, 1950.9464414888519]","[4.182462200000001, 4.1765952, 4.1720276, 4.1686416, 4.1659245, 4.1639161, 4.1620655, 4.160727, 4.159506299999999, 4.1583643, 4.1574192000000005, 4.156868, 4.1562381, 4.1554503]",3244.115760028753
5,0.5,1,25,"[0.0, 35.34845080180355, 71.85416823458752, 111.52082930246934, 153.25175190950972, 197.4026990905295, 242.32781059286822, 287.1483075984196, 331.0332874813879, 374.76595131598526, 418.0127866950962, 462.7477101128054, 508.68909871586607, 555.5346661146937, 603.0307832092617, 649.8972623327495, 695.6372163843166, 740.2845338952013, 782.6749841432259, 824.6901626753452, 864.0044378633079, 902.7962188087624, 940.26611213664, 977.1779223556603, 1012.8225688171033, 1048.8045930649455, 1083.9692573450257, 1119.1424034217516, 1154.7827290053945, 1190.2232953333087, 1226.6629629041145, 1262.8776809868327, 1299.2600511036867, 1336.5644081099035, 1374.0761300132694, 1412.4272175235565, 1451.8607060318843, 1492.2444771159235, 1533.891895529831, 1575.403806641269, 1616.190169377271, 1658.0241331037837, 1698.483578146022, 1739.0052575827108, 1779.4480249689386, 1819.128783759592, 1858.013533228661, 1895.0031840036368, 1929.7674982260273, 1951.0724460883253]","[4.1822653, 4.1763196, 4.1719885, 4.1684446, 4.165885, 4.1637983, 4.1621442, 4.1608448, 4.159585, 4.1585612, 4.1577344, 4.1570253, 4.1563563, 4.1557260000000005]",3241.817869805504
6,0.5,1,25,"[0.0, 22.867105543184834, 59.59156829626761, 98.54883816578877, 140.0824170359, 184.99109794674098, 229.42688140579185, 274.5986717419248, 318.9482443808381, 362.2063267471069, 405.2308522354567, 450.1451395459277, 495.4757115861446, 542.1513921844114, 589.9814419973409, 636.53402908611, 682.7538681155936, 726.9283085952791, 769.8130023869189, 811.0450853903073, 850.969778043494, 888.9138332212947, 926.7197910697353, 963.8260388310223, 999.3148005114967, 1034.8633581756326, 1070.3908639694482, 1105.9177328231242, 1141.2055836886113, 1176.4389510761248, 1212.7183675033916, 1249.1384682615485, 1285.7839039747287, 1322.6323079141255, 1360.534408486887, 1399.0849719789176, 1438.4789424801081, 1478.4545137082187, 1519.9050247274056, 1561.6459110781022, 1602.492318497056, 1644.1409310250485, 1684.2650039989583, 1723.482061529586, 1763.1798560975978, 1802.5865842698752, 1841.2907813913537, 1878.1986470856011, 1913.3930791473151, 1936.2828199683283]","[4.1822653, 4.1764379, 4.1721458, 4.1689563, 4.1662788, 4.1641917, 4.1624594, 4.161396, 4.1601362, 4.1592307, 4.1583643, 4.1574588, 4.1569076, 4.1563168]",3240.477052803274
7,0.5,1,25,"[0.0, 26.45302936878818, 63.333330482336464, 102.19242296124389, 143.41413838429366, 187.43181195897125, 232.66012340441932, 277.89027264870015, 321.79503591457865, 365.30196163972926, 407.91299403612584, 452.5957012683715, 498.2509343644474, 545.2893188078808, 592.9823112619567, 639.6598976094226, 685.6801811182434, 729.9791429958873, 772.4145508693539, 813.8060216630431, 853.5893841770685, 891.6879792963643, 929.257791303872, 965.5533201756502, 1001.5598494011638, 1037.2438346157278, 1072.6899561851185, 1107.696203139056, 1142.8963379448348, 1178.7562664040304, 1214.9594547926547, 1251.1716723052923, 1287.5639199430302, 1324.623904442285, 1362.3230940496148, 1400.9644159676543, 1439.7591197905883, 1480.2688174707678, 1521.1966680955868, 1563.0457055128343, 1604.7897166375517, 1645.712148409452, 1685.873552288568, 1724.8492094328406, 1763.5809902733256, 1802.3300518742055, 1841.0104370079623, 1878.059919234344, 1912.840576509085, 1936.3462224692119]","[4.1823444, 4.1763983, 4.1722641000000005, 4.169035, 4.166515400000001, 4.1646252, 4.1630106, 4.1616325, 4.1604514, 4.1595454, 4.1586795, 4.1579704, 4.1574192000000005, 4.1567893]",3239.7055110957863
8,0.5,1,25,"[0.0, 33.1284303509226, 69.40007128029981, 108.63014326986786, 149.84873302585402, 193.83592230063175, 239.16174225102986, 284.3466168524129, 328.29079861010143, 372.02420461955944, 415.2776443414367, 459.1470936794226, 504.21083692887885, 550.8172328612526, 598.4581391056726, 645.3760354306052, 691.3736705904697, 735.5333967176997, 778.0429273576357, 819.2663296243364, 859.1048477548396, 897.4541526500251, 934.840429238268, 971.2382366675441, 1006.9210466839849, 1042.7369630175826, 1077.9409905838597, 1113.1322295462178, 1148.87567962296, 1184.171965522401, 1220.1558288106526, 1256.132296374608, 1292.9780208559587, 1329.8611646916302, 1367.4929985853364, 1406.040228584256, 1445.5161684759778, 1485.5464833771744, 1526.6049517483434, 1568.451097056457, 1609.4957973146843, 1650.1408946482516, 1690.5895964671254, 1729.2280392151697, 1767.668732810806, 1805.4247371746628, 1843.7459936750965, 1880.5064200960383, 1915.8616120709344, 1936.3600278088375]","[4.1822653, 4.1764379, 4.1722641000000005, 4.169114100000001, 4.1666727, 4.1647038, 4.163089299999999, 4.1616716, 4.1606479, 4.1596241, 4.1589155, 4.1580887, 4.1574588, 4.1569076]",3237.1290424203835
9,0.5,1,25,"[0.0, 32.79414217772148, 68.95149275857705, 107.59900639055593, 148.97673146620525, 193.13868109007183, 238.105079247552, 283.17649519222687, 327.4318537963836, 371.2006041318508, 414.37250016312635, 458.08401815267575, 503.5722019171932, 549.654461535543, 597.2699637332031, 644.2396477069975, 690.2869041402756, 734.3380826529682, 776.8753798247334, 817.9905190156588, 857.6451774216638, 896.1881000711461, 933.601968377854, 970.1606035347123, 1005.5277765556244, 1041.180369146044, 1077.078912157218, 1111.9862846808483, 1147.4060341888708, 1182.9105964558362, 1218.724790042546, 1254.8866007339498, 1291.440139778506, 1328.5846064687344, 1365.908813326836, 1404.2783376624293, 1443.4136027999684, 1483.748498889658, 1525.1278878142434, 1566.6722412178465, 1607.9022466088145, 1648.2727405725313, 1688.1095999482964, 1727.148834496073, 1765.0695362173392, 1802.5403887618422, 1840.1652180812903, 1876.7514622979802, 1912.1578825244865, 1936.5196906209994]","[4.182226200000001, 4.1762409, 4.1721067000000005, 4.1688776, 4.1665545, 4.1645856, 4.163089299999999, 4.1617899, 4.1606479, 4.1596637, 4.1588759, 4.1580887, 4.1573801, 4.1568284]",3233.518826320936
10,0.5,1,25,"[0.0, 31.151564528933136, 67.45181535358017, 106.07290981069605, 147.4061866967554, 191.038716042219, 235.97111616157042, 281.38848877330395, 325.28798309973604, 369.47802328899377, 412.7213255028256, 456.21179534214923, 501.1175223437192, 547.4336029471806, 595.2513511260829, 641.6333995337475, 687.5044495716011, 731.8327271328274, 774.3630858188349, 815.4399378531243, 854.9749006216618, 893.6474069158633, 930.6397680663158, 967.265499226193, 1002.9221220880017, 1038.6100300293645, 1073.6316153871585, 1108.7550500171785, 1144.4371586784478, 1179.9519352561279, 1215.7933477395886, 1251.7501151459169, 1288.3087646227798, 1325.0974179631753, 1363.126429243042, 1401.3248460608067, 1440.5080981325625, 1480.8423880414502, 1521.9475248829829, 1563.3314113774318, 1604.629905141293, 1645.664750553825, 1685.003357329556, 1723.7643111186826, 1760.9957536231045, 1798.2582533647637, 1835.507456827851, 1872.3023359107578, 1907.566520203076, 1936.7435243454302]","[4.1821475, 4.1765165, 4.1721854, 4.169114100000001, 4.166515400000001, 4.1649008, 4.1632471, 4.1618686, 4.1608448, 4.160018, 4.1591911, 4.158246, 4.1576948, 4.1571436]",3231.2743279372826
11,0.5,1,25,"[0.0, 29.85621267353679, 66.01215451799726, 104.24655573094583, 144.72081805890127, 188.67655404897334, 233.6370045654404, 278.8110333917447, 323.5088126827719, 367.3387743113901, 410.52481489151694, 453.99394950482633, 498.84234002552535, 545.3176193710184, 592.375018701035, 639.8325285595191, 684.8520212858747, 729.421841331124, 772.0398769999252, 813.0927312189448, 852.7650581676982, 890.8394968652657, 928.0364487182688, 964.7762615988366, 1000.1485078198046, 1035.6065019108241, 1070.6492382684355, 1106.5045821485269, 1141.4425322706652, 1177.1152487381191, 1212.9111152399682, 1248.6443604651708, 1285.2812261506551, 1322.1450226165807, 1359.6057529491254, 1398.336612462212, 1437.4651661201751, 1477.0613014736005, 1518.3830067450522, 1560.2451714587942, 1600.7509117669001, 1641.7522927763953, 1681.5251362458011, 1719.9158319305438, 1757.3638272297767, 1794.042088559254, 1831.232192460392, 1867.4579994812093, 1903.0393761693485, 1936.1772857893875]","[4.1820688, 4.1763592, 4.1722245, 4.1691532, 4.1666727, 4.1649008, 4.1632471, 4.162183799999999, 4.1608448, 4.1600575, 4.1592698, 4.1584826, 4.1577344, 4.1572223]",3227.505639079316
12,0.5,1,25,"[0.0, 26.44369212662957, 62.50969871948769, 100.38432926312748, 141.44083696086614, 185.29431542592374, 230.2692756574927, 275.2487562481208, 319.6359457460725, 363.9334426062744, 406.5965247181791, 450.52796492943867, 494.5915604537464, 541.3365849974572, 588.5358280456543, 635.0818553952557, 681.2595526605677, 725.4334138931157, 767.3963312344373, 808.8274797054916, 848.2337461292592, 886.803685010908, 923.733350165278, 960.2185988802627, 995.9930939651123, 1031.469866931418, 1067.0736580647413, 1101.8678050866893, 1136.7969519041521, 1172.7398379258952, 1208.7153982781942, 1244.4429991581937, 1281.0179916071656, 1317.8227595251674, 1355.153486708854, 1393.5600638861042, 1432.8548462396948, 1473.248214897716, 1514.0135407060734, 1554.8733065469364, 1596.5903499663432, 1636.935800128047, 1676.6183635122925, 1715.229946241524, 1752.0731237403638, 1788.6193931843568, 1825.4868975826398, 1861.466355826848, 1896.8623511714627, 1922.107059804824]","[4.1819506, 4.176201799999999, 4.1721067000000005, 4.1689172, 4.166594, 4.1647038, 4.163089299999999, 4.161986799999999, 4.1607661, 4.1598606, 4.1590338, 4.158246, 4.1576948, 4.157104]",3223.761153734268
13,0.5,1,25,"[0.0, 24.0394131309846, 59.78612108740185, 97.43091268652609, 138.33730907338997, 181.8734500092288, 227.09537951471907, 272.26922788042225, 316.5790534397962, 360.50238784607575, 403.68162297049753, 447.11360868467114, 491.55407956070246, 537.7710006615551, 584.7665144613899, 631.622649668208, 677.1787364463756, 721.6232980305407, 763.9786221462354, 805.4000181725854, 844.6036280116015, 883.0394685909574, 919.9694534399911, 956.9656559173587, 992.355808665285, 1028.0279371696774, 1062.8385846845736, 1097.840705807299, 1133.2914514238528, 1169.2308559692879, 1204.586121601429, 1240.5428301150214, 1276.8212304835847, 1313.5990064693788, 1351.306763440171, 1389.5227500239293, 1428.6094797325077, 1468.923561104456, 1509.895300840681, 1550.9424847623145, 1592.269823776713, 1632.8975675383022, 1672.3525227745968, 1710.6808622992062, 1747.3619671042497, 1783.643522026572, 1819.5564593510867, 1856.036878746841, 1891.5146437158924, 1922.1913615532776]","[4.1819506, 4.1763592, 4.1722641000000005, 4.1691532, 4.1667514, 4.164939899999999, 4.1634436, 4.1621051, 4.161081299999999, 4.1601362, 4.1594276, 4.1586795, 4.1579704, 4.1573801]",3220.7044566468653
14,0.5,1,25,"[0.0, 33.783653455469675, 69.21268165516437, 107.18081516587097, 147.4194043005176, 190.45649420417965, 235.88612309110113, 281.29839175027075, 325.2973603697417, 369.34264366205605, 412.78364266037454, 456.2814662305109, 500.3080438326574, 546.5633473633267, 593.530722694988, 640.1829875219343, 685.8146699050782, 729.815376885222, 772.6629467626254, 814.1779853843308, 853.111281419005, 891.6178583840671, 928.7943240178137, 965.2819827826501, 1000.8141386497481, 1036.1485699247874, 1071.4493725252414, 1106.3860762435734, 1141.706230417526, 1177.2950955906113, 1212.883868456323, 1248.978708298755, 1285.4194994729364, 1321.973167477574, 1359.3004211078523, 1397.508178641694, 1436.7114433539214, 1476.8201102999647, 1517.750597674743, 1559.137060285163, 1600.510430451367, 1640.4733408621582, 1680.224732870191, 1718.464933624532, 1755.0031673311473, 1791.15811536706, 1826.941850712441, 1862.8709617224213, 1898.5721580270597, 1922.1715610037559]","[4.182029200000001, 4.1762805, 4.1721854, 4.169114100000001, 4.1668301, 4.1652155, 4.1634436, 4.162183799999999, 4.161081299999999, 4.1601758, 4.1593881, 4.1587186, 4.1579704, 4.1574979]",3217.3332346931984
15,0.5,1,25,"[0.0, 29.04151801105752, 64.43240630924765, 102.00147400102912, 141.95423548096358, 185.04888575993925, 230.2570855121255, 275.8264452343915, 320.6482256437106, 364.3360999131188, 407.13203911163407, 451.2715988061316, 495.12365762874424, 540.9217469331688, 587.9609870027302, 634.884312962298, 680.7079091072594, 725.095557218074, 767.0461344574883, 808.1916409914504, 847.6962524681098, 886.0417050846659, 923.5515608793353, 959.5546385149837, 995.4652464042654, 1030.72990223282, 1065.8310909534964, 1100.7864802911918, 1136.458198695642, 1171.7513709943187, 1207.1843184018228, 1243.082501843041, 1279.3018063549637, 1316.164955830889, 1353.4080674005065, 1392.1637883184299, 1431.0089355477187, 1470.9856795469093, 1511.4576673200581, 1552.7980218071875, 1594.1386388467408, 1634.3473646689113, 1674.1934214844005, 1712.1616457981463, 1748.3313582609226, 1784.2925920421721, 1820.5053090699917, 1855.7405917400447, 1891.4813934804042, 1922.1460712977423]","[4.181989700000001, 4.1763196, 4.1721854, 4.1691532, 4.1668696, 4.164979499999999, 4.163561799999999, 4.1622624, 4.1611996, 4.1601758, 4.1594276, 4.1587186, 4.1581283, 4.1575766000000005]",3213.797092512885
16,0.5,1,25,"[0.0, 21.568464679692056, 57.072718630952636, 94.28637314271941, 133.77535928262182, 176.8199829200953, 222.3495565201331, 267.3549296528797, 312.3657064395967, 356.2692871492793, 399.5906536424909, 442.8043233031275, 486.7644527371484, 532.6094063018899, 579.6975866908541, 626.4248429935109, 672.2344741104756, 716.3576663913722, 758.8198295886858, 799.8999244812691, 839.4247185618482, 877.3703996660062, 914.5386537837095, 950.7363409825958, 986.5478782619692, 1022.072980656341, 1056.985342667037, 1092.2042859056846, 1127.4490733268913, 1162.7891652982958, 1198.602070442355, 1234.4750548394, 1270.5622610474793, 1307.2694422508412, 1344.7972359390155, 1382.9721019558478, 1421.8072655475034, 1462.24070852772, 1502.8013466232255, 1544.137459244187, 1585.1353130923012, 1625.2038576147193, 1664.862621273544, 1702.752314462487, 1739.3796883162263, 1775.3274348240311, 1810.3856483985332, 1846.3515345119567, 1881.4303706223113, 1907.6265300644272]","[4.1818323, 4.1759653, 4.1719098, 4.169074500000001, 4.1666727, 4.164664299999999, 4.163089299999999, 4.1617508, 4.1608448, 4.1599393, 4.1591911, 4.1584826, 4.1577344, 4.1571832]",3210.347957240261
17,0.5,1,25,"[0.0, 33.73995757113778, 69.18378610068817, 105.79126743111533, 145.81023615809772, 188.48003205689224, 233.44566934027398, 279.0835358070133, 323.74565221947717, 367.86146840255105, 411.2107042102349, 454.201639662219, 498.4124963276648, 544.2697109692626, 590.7802903890672, 637.272565440303, 683.0268675495454, 727.4007369712415, 770.0971222245116, 810.8495255034998, 850.1616211977371, 888.4442650760643, 925.6621634353312, 962.1141907481267, 997.4733407068254, 1032.9452700485992, 1068.1577642658187, 1103.5806472593003, 1138.3829694902697, 1173.6414726804157, 1209.4625179829727, 1245.1308997998233, 1281.5507089654784, 1317.962352590967, 1355.3440042784628, 1393.4508320153525, 1432.3485831533255, 1472.3959204878254, 1513.2314867864134, 1554.2698007188555, 1595.0610559666438, 1635.6241696970073, 1675.3214918011554, 1713.3410599812041, 1749.694717899834, 1784.8456517643149, 1820.544014541259, 1855.9098059706853, 1891.0081305312497, 1921.80856025316]","[4.1818323, 4.1761227, 4.1720672, 4.169074500000001, 4.166791, 4.1649008, 4.1634436, 4.161986799999999, 4.1611204, 4.1601758, 4.1593881, 4.1587186, 4.1579704, 4.1575375]",3207.047588785265
18,0.5,1,25,"[0.0, 26.015644089137368, 60.695821921594984, 97.79598058452143, 137.4958743597623, 180.5753216628808, 225.2752510978204, 270.69368813173105, 315.59258479515313, 359.4181105734824, 402.77020935934786, 445.95758690682214, 489.9563699223344, 535.5542551416346, 582.3582839037116, 628.9671782956174, 674.8142391310129, 718.6939115905658, 761.2094402811712, 802.3797865449857, 841.90667159774, 880.0145577669572, 917.0750672448318, 953.4954276334764, 988.8077673449526, 1024.1840587062402, 1059.305472083308, 1094.289829327076, 1129.8282665770444, 1165.409024650222, 1200.7839393917125, 1236.6107579926565, 1272.9492119557726, 1309.5393752972932, 1346.7394998956293, 1384.7118581994205, 1423.8727632044156, 1463.8912961197889, 1504.4249315102124, 1545.3800997470953, 1586.3474022140322, 1627.0004916871667, 1666.365031647817, 1704.2025796644748, 1740.4167729448704, 1776.0167640172285, 1811.0286647113098, 1845.815915176414, 1881.309321777338, 1907.3438311130772]","[4.1819506, 4.1762409, 4.1721458, 4.1692319, 4.1669874, 4.165136799999999, 4.163561799999999, 4.1623807, 4.161396, 4.1604514, 4.1597424, 4.1589551, 4.1583247000000005, 4.1577344]",3203.781793003473
19,0.5,1,25,"[0.0, 19.342556319047958, 54.15076692778587, 90.75552634672931, 130.06746980686216, 172.57225988661844, 217.19788052345223, 263.37322652470914, 308.104299990144, 351.71786338745846, 395.17141254850344, 437.96574751269566, 482.31604739880595, 527.4565405550404, 574.4952868572705, 620.9600563253775, 666.7044438634593, 710.9369243134774, 753.6700838641293, 794.3402237670994, 833.5339971769163, 871.7911368947737, 909.1876046826214, 945.1681995638762, 980.9637298849686, 1016.3862826895006, 1051.0513872875613, 1086.1783338360385, 1121.2051144123802, 1156.9440629266946, 1192.43738380309, 1228.0116933758422, 1264.2233735744458, 1300.743468614036, 1338.4668153658426, 1376.0106796079604, 1415.152480697587, 1455.3114210346243, 1495.539672382437, 1536.6977677003783, 1577.8873011101077, 1617.7985505919564, 1657.528749813841, 1695.461451443728, 1731.6458945025865, 1767.138115906207, 1802.2143982692405, 1836.9741994689657, 1871.835962051608, 1892.9422297222914]","[4.1817536, 4.1760836, 4.1721458, 4.169114100000001, 4.1668301, 4.165019, 4.1634831, 4.1624198, 4.16116, 4.1601758, 4.159585, 4.1587582, 4.1580887, 4.1577344]",3199.4798857811134
