Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 27.912652126877788, 66.45877929792118, 105.8712099893612, 147.68293740655508, 194.84755835800536, 243.94627251110785, 292.3590494846487, 340.24521888975084, 386.58508784359026, 431.83235811303996, 477.1381728741886, 522.8072760580284, 570.2450398102852, 619.2440506333709, 666.8494793472113, 712.7173313440074, 757.5254597057927, 799.1640893282978, 840.0811770651595, 879.4433393157907, 917.5816427712958, 955.851054422492, 993.6214769042623, 1031.4543733144392, 1069.1943722515143, 1107.622747275579, 1146.9540263985477, 1186.2231027156495, 1226.0350844768905, 1266.7748851877368, 1307.600772703849, 1350.3183392041424, 1394.4817571664526, 1439.7405572019552, 1485.359337200799, 1532.599911032134, 1578.2506028348166, 1621.5625880006746, 1661.7919955957464, 1699.7080282175962, 1734.8437910426828, 1767.5809623467958, 1797.9504524501522, 1827.6069504459151, 1856.0562919800004, 1883.9874902118459, 1911.9773162962074, 1939.9979079068517, 1968.7273720796034]","[4.1865349, 4.1829123, 4.180392299999999, 4.178581200000001, 4.177321, 4.175982, 4.1750374, 4.1744857, 4.1735411, 4.1729894, 4.1725564, 4.172280799999999, 4.17169, 4.1712174]",3346.548554233126
3,0.5,1,45,"[0.0, 25.665905480265224, 63.59443267550182, 102.92532261602696, 143.62760417843424, 190.39533552130854, 239.56127659713604, 288.1914381477186, 336.4494257306063, 382.8844872212734, 428.4348255575502, 473.413871880918, 518.4911508957292, 565.6240935532848, 613.9504983664243, 661.3225227622107, 707.8890262537274, 751.9320934962562, 794.1158975895481, 834.1328503439426, 873.8132133316691, 912.1894205579384, 950.1442299384261, 987.961040371625, 1026.0017070347753, 1063.489572637326, 1102.059332333984, 1141.114824155335, 1180.7748917828962, 1220.8878314632861, 1261.3239984727506, 1302.4899715444462, 1344.791128468647, 1388.8221840853744, 1434.5024280599696, 1481.1541757554032, 1528.0686558811217, 1573.9765852615224, 1616.8217386780107, 1657.6408539021118, 1694.9635113429913, 1729.5420541627768, 1761.743256844772, 1792.8505584163722, 1822.224487179869, 1850.7681540083777, 1878.6522343539568, 1906.5645169226996, 1934.744280117237, 1955.368270891725]","[4.1866531, 4.1830306, 4.1804709, 4.1786599, 4.1772027000000005, 4.1761789, 4.1750374, 4.1743679, 4.1736197, 4.1729894, 4.1726747, 4.1720448, 4.17169, 4.171375299999999]",3345.6592076123043
4,0.5,1,45,"[0.0, 22.96684357441245, 60.75796347182791, 99.40903128334878, 140.37002906784403, 185.95316507331563, 235.0501453083457, 284.44842586455263, 332.60610218862234, 378.94481581863556, 424.92384834564837, 469.82821957748047, 514.751451304686, 561.3374948474732, 608.4998066977253, 656.5623823735111, 702.9340840742561, 746.4298568627123, 788.7020937358118, 829.4369390535651, 868.5285616694068, 906.9336103796359, 944.7238552878962, 982.9068420843903, 1020.5901122584628, 1058.6393928758043, 1097.2911872107047, 1136.2424393292158, 1175.5292954360161, 1214.8863932446036, 1255.5749641551067, 1296.7183933542112, 1339.6432468385333, 1383.7961539172493, 1428.6894185191077, 1476.013075810471, 1522.6025759879062, 1568.0201215749344, 1611.304990181281, 1651.8343091185216, 1688.8974644973719, 1724.0076081524376, 1755.8817416371248, 1786.7443265838015, 1816.022509818255, 1844.5379330941232, 1872.3664719634512, 1900.1317882823437, 1928.3736925374856, 1954.3710627220312]","[4.1866531, 4.1827154, 4.180392299999999, 4.1785021, 4.1771636, 4.1760612, 4.1752338, 4.1744857, 4.1737375, 4.1731076, 4.172596, 4.1722412, 4.1717691, 4.171257]",3341.106121761205
5,0.5,1,45,"[0.0, 25.712061848956978, 63.40958645241517, 102.10205355728897, 142.01471975822585, 187.05263356824184, 235.1413921215419, 285.04109341711967, 332.9308647134169, 380.1354978159443, 425.74728379599173, 470.9880836734444, 515.1981008539813, 560.7258607381975, 608.3881453746112, 655.50022994343, 702.1515520947394, 746.0394921375296, 788.0897259763524, 828.8308788378445, 868.2080466292423, 906.4465447798013, 944.7291238220221, 982.5616324852595, 1020.3383560723705, 1058.2197923593615, 1096.572978857406, 1135.9912852387604, 1175.168939196738, 1214.9803590021065, 1255.825451521355, 1296.929064689691, 1339.454486176807, 1383.8799746260863, 1428.7595553929734, 1476.0593899381731, 1522.7675770610952, 1568.2799187914363, 1611.3326959230355, 1652.0117729364422, 1689.1044372595945, 1723.786753745893, 1755.6822685036575, 1786.4880963179678, 1815.9042259191995, 1844.1610424802368, 1872.1202291233415, 1899.688577234336, 1927.911244614021, 1954.4686365355099]","[4.1864562, 4.1827941, 4.1802349, 4.1783843, 4.1770453000000005, 4.1761398000000005, 4.175155200000001, 4.1742892, 4.173658799999999, 4.1731076, 4.172596, 4.172123399999999, 4.1716113, 4.171257]",3337.111108535562
6,0.5,1,45,"[0.0, 26.099230068672796, 62.9654139098152, 101.59419783577073, 141.62106222990928, 186.30985294471168, 233.95013411176365, 284.22729854516695, 332.40855438303925, 379.1698355481906, 425.09311812487385, 469.7761165727827, 514.413091042054, 559.8310619333918, 606.8833241556213, 654.373562039196, 700.2559276613406, 743.9578459623795, 785.8412895762092, 826.6216310162586, 866.3705853386073, 904.6933502837915, 942.4143351474754, 980.5301956674207, 1017.8971072223269, 1055.983323884804, 1094.7081632519296, 1133.6274227260415, 1173.0640178607139, 1212.7392486578217, 1253.1044622979498, 1294.4154139158477, 1337.21039560538, 1381.6091417996179, 1427.639805773086, 1473.558549001518, 1520.9866564696306, 1566.2380438091898, 1609.3701354559496, 1649.3181932657565, 1686.882747405766, 1721.4356478155375, 1753.2630916580354, 1783.7967978198697, 1813.2772804499093, 1841.6965824640881, 1869.5718130159087, 1897.2511499960667, 1925.6338064277359, 1954.1937030592183]","[4.186495799999999, 4.1828732, 4.180274, 4.178699, 4.1772819, 4.1761003, 4.175313, 4.174407, 4.173698399999999, 4.1733046, 4.1727138, 4.1722021, 4.1718869, 4.1714931]",3334.9187267445222
7,0.5,1,45,"[0.0, 30.495745371880844, 67.5063042229799, 105.83370252841644, 145.44427624877017, 190.2560338724653, 237.8791934221066, 287.5029938229744, 336.0947107537273, 383.1276966051777, 428.7973947091565, 473.1710743052914, 517.7544623193625, 562.9424814949133, 609.9153946095499, 657.1703973126022, 702.7056480795806, 746.872512189621, 789.331175333865, 829.6691255590355, 868.9490374929068, 907.3695446561106, 944.969004271169, 982.9661465791224, 1021.0036552018759, 1058.70755039696, 1097.511220016699, 1136.1731533259103, 1175.267402952194, 1215.2884287183551, 1256.0626871011182, 1297.058280582377, 1340.1203922305408, 1383.7520433896802, 1429.4038289436098, 1476.581382211331, 1523.4839128060194, 1568.8940874250393, 1612.0075445497282, 1651.7623992937692, 1689.3952756400558, 1724.0538437566465, 1755.839684140224, 1786.5196251655561, 1815.795797733938, 1844.3315588062073, 1872.258985405339, 1899.9291316181288, 1928.4350863690947, 1954.4722821971286]","[4.1863775, 4.1826367, 4.1803136, 4.178463, 4.1769667, 4.1761398000000005, 4.1749582, 4.1742892, 4.1735802, 4.1731076, 4.172596, 4.1721625, 4.1716509, 4.171454]",3330.345215589599
8,0.5,1,45,"[0.0, 28.449370091054675, 64.67192282143276, 102.401514592264, 142.3457036700015, 186.06536993350505, 234.50290750906925, 283.31717589705045, 332.4334072897025, 379.1072152005181, 424.7442716402129, 469.7121798831895, 513.5589928104389, 558.6494767928093, 604.8379854923287, 652.0587615208569, 697.3589923319003, 742.1967038104922, 784.3298007160961, 824.9561379209163, 864.2987118431463, 902.8626722175852, 940.6987100066931, 978.5047682451986, 1016.2378888658327, 1054.1580530745975, 1092.6673060195099, 1131.2307990425943, 1170.7845009967375, 1210.8225913767026, 1251.4850954031826, 1292.9229533693322, 1336.0499699787547, 1379.946299769253, 1425.72848094857, 1472.2840728629685, 1519.1689595575153, 1564.926754605619, 1608.012683090828, 1648.1603262398721, 1685.320621408281, 1719.6301312564256, 1751.5732434797046, 1782.366953942993, 1811.6990334044544, 1840.0819284093145, 1867.9390269696587, 1895.8496312162388, 1924.1732182471374, 1941.429586313002]","[4.1865349, 4.1826367, 4.1803136, 4.1785417, 4.1770849000000005, 4.1760216, 4.1751947, 4.1742892, 4.173698399999999, 4.173068499999999, 4.172596, 4.1720448, 4.1718082, 4.1714931]",3326.516224156768
9,0.5,1,45,"[0.0, 23.821193633528196, 60.6711438907256, 98.87401720445405, 137.64530075446135, 181.41565258096318, 229.53005227373978, 278.38850736229654, 327.0934963591958, 373.7852728121791, 419.9831979913854, 464.7365984887035, 508.9108177600706, 553.7523393553322, 599.4729928029849, 646.6858347281914, 692.0139215774757, 735.9913585971958, 778.4204327048665, 818.8990395888768, 858.4935366023979, 896.7810922370627, 934.200642076237, 972.2850507258368, 1010.2730750086268, 1048.373981810058, 1086.565222275741, 1125.5074745149905, 1164.452496359816, 1204.4108065396451, 1245.041342002854, 1286.4248089461244, 1329.3123467314363, 1373.0848300802134, 1419.306629338431, 1465.9347435704497, 1512.9979370594708, 1558.3902197265477, 1601.3996919439398, 1642.1213246468121, 1678.8465485665513, 1713.1722942599306, 1745.386358927956, 1775.7820571815444, 1805.144478981287, 1833.576772991694, 1861.6231014894, 1889.2879872892966, 1917.844969829601, 1941.1438275714788]","[4.1863775, 4.1826367, 4.180156200000001, 4.1784234, 4.1770849000000005, 4.1760612, 4.1751161, 4.1742101, 4.1735411, 4.173028899999999, 4.1723595, 4.1720448, 4.1715326, 4.1714144]",3322.1992394581453
10,0.5,1,45,"[0.0, 33.30624695903407, 69.46935241311337, 107.48240053104598, 146.4429506101302, 189.4588235173302, 237.07219139831614, 286.8363563998481, 334.6206543238726, 382.09051794398476, 428.0312372854552, 472.64067799365705, 516.8456751682539, 561.448967915754, 607.0874792653734, 654.2610687781693, 699.6528740654809, 743.6957273843121, 786.5495041326664, 826.5905752315065, 866.4252224084365, 904.8490996288873, 942.6039665035647, 980.0563705715825, 1017.780855394337, 1056.0400915148316, 1094.324807639271, 1133.4965418812649, 1172.6562419243273, 1212.2773692525952, 1252.622744492583, 1294.133828709067, 1336.7791865598028, 1381.4639199995631, 1426.969977982878, 1474.258573360698, 1521.1267115251476, 1566.3545356024947, 1609.7250734561949, 1649.597643363717, 1686.6608393970114, 1721.0793302934867, 1753.2593795750408, 1784.0654249243562, 1813.2825666070498, 1841.8599932915986, 1869.60805153399, 1897.5342396846663, 1925.779561477275, 1941.768684045344]","[4.1864562, 4.182755, 4.180392299999999, 4.1785417, 4.1770453000000005, 4.1760612, 4.1749191, 4.174171, 4.173698399999999, 4.1729894, 4.1725564, 4.1720448, 4.1717296, 4.1712966]",3318.613750741373
11,0.5,1,45,"[0.0, 29.09141714377222, 65.74242306261772, 103.74657018685036, 141.98356580490417, 185.01948002219763, 232.68129204654986, 281.9271718445027, 330.3032725804288, 376.94164105007155, 422.76990414168233, 467.51928798320944, 511.94565055805094, 556.6665512814251, 602.1693794985773, 648.6147218626064, 694.0797985912528, 738.1955060826107, 780.7326848300191, 821.2209731640263, 860.6041530057531, 899.2011576265166, 936.9675050527227, 974.9364930364578, 1012.395851050427, 1050.2953481372706, 1088.7236925216062, 1127.6563167414884, 1166.5443622400462, 1206.9426784153025, 1246.9626898037009, 1288.4356884407298, 1331.3138375315716, 1374.970855758194, 1421.1656939146192, 1468.1216359004716, 1514.8025035129263, 1560.8214587951325, 1602.944128961266, 1643.7085218800285, 1681.0167194758014, 1715.3395016629415, 1747.1565325264592, 1778.0398283608351, 1807.3412214980558, 1835.7459543712635, 1863.6951594128495, 1891.589227877549, 1919.947811373609, 1940.842157210153]","[4.1862593, 4.1824794, 4.1801167, 4.1783447, 4.176888, 4.1759429, 4.1749191, 4.1741314, 4.1735411, 4.1731076, 4.1724777, 4.1718869, 4.1717691, 4.171257]",3315.438658502061
