Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,2.5,1,25,"[0.0, 33.876816617498775, 74.26844121185377, 119.62432861325976, 167.28980855202553, 216.58705964106844, 266.4630155313067, 316.053133641586, 364.959441862375, 413.1100026041355, 460.04313883863176, 507.33127336048904, 554.4556803723357, 601.8776386253554, 648.5501093398451, 693.5606079388978, 736.2122537929932, 778.0128711821864, 818.2605854580526, 857.160152374324, 896.0342917697886, 934.7220305829222, 973.7372088547316, 1013.3817214490892, 1052.8209028756114, 1092.93113760987, 1133.211819725865, 1174.0199119626109, 1215.1107288932917, 1257.3237858037628, 1300.5500982672643, 1345.0838946850013, 1390.8236613946442, 1438.2723958029178, 1485.8059322207623, 1532.535861778078, 1576.3447276649708, 1617.3199391088256, 1654.31268497587, 1688.8926237819887, 1720.956357254814, 1751.1726528616487, 1780.2928248506769, 1808.3320482854779, 1836.0883149051865, 1863.973625091301, 1892.3290151206338, 1922.3400199554117, 1953.383735429859, 1985.5073625533705]","[4.1824827, 4.177443, 4.1740174, 4.171497799999999, 4.1696081, 4.1679544, 4.1667337, 4.165513, 4.1646075, 4.163702, 4.1630721, 4.1623635000000005, 4.161694000000001, 4.1611428]",3269.019540334743
3,2.5,1,25,"[0.0, 34.42886018355864, 74.8527005277549, 119.35277497899074, 167.39963093225163, 216.89748467763525, 266.91483645124515, 316.49370529521184, 365.0570480655963, 413.67685521594035, 462.35763896781305, 510.3912047969179, 557.2932048223088, 603.5505867590373, 649.5256715799917, 693.5082276823684, 736.3969440833228, 777.644319480569, 817.5256684786727, 856.6600226322682, 895.3008152470704, 933.8364536341458, 972.3365697639622, 1011.5591041258974, 1051.3826567781475, 1091.346147061394, 1131.7348603944579, 1172.4889618570342, 1213.6361931109896, 1256.3126472976007, 1299.698101164907, 1343.711966516349, 1389.8751593780808, 1437.1290721097935, 1485.331377690928, 1531.5003413004151, 1574.8471495218023, 1615.486354023592, 1652.7118783769183, 1686.7646777275845, 1718.930835660759, 1748.8170275165126, 1777.6725093683094, 1805.9284711499413, 1833.5531216254603, 1861.3474841884781, 1890.1878782754106, 1919.5385775338286, 1951.4462240011085, 1978.3693757404571]","[4.1824827, 4.177443, 4.1742539, 4.1715765, 4.1697655, 4.1681509, 4.1668124, 4.1657887, 4.1648045, 4.1639776, 4.1632690000000006, 4.1624422, 4.1619301, 4.1616545]",3267.816991265869
4,2.5,1,25,"[0.0, 33.027449117325546, 72.42216140139556, 117.01425781365344, 165.19164653564383, 214.40486232705518, 264.9856087510436, 314.7463450638428, 362.9445113432797, 411.43117939628826, 458.203065253664, 504.52037283760717, 551.2787738736546, 597.5613081937421, 643.6339485187456, 688.1301966002462, 731.4252481670013, 772.8154834822034, 812.7818450792773, 852.3317981587924, 890.8610242766662, 929.6396333080417, 968.6745448796006, 1007.4820307107831, 1047.322268043431, 1087.3603576371438, 1127.938202465155, 1168.8768645863588, 1210.6096300733711, 1252.8347361502156, 1295.85446446569, 1341.0403074798396, 1387.1162253152706, 1434.474408869372, 1482.3853152681413, 1529.0223675082852, 1572.6923909891402, 1613.0514782778005, 1649.6270209149243, 1683.6600827212242, 1715.4196345578193, 1745.4027032550798, 1774.1241293572812, 1802.2633354396535, 1829.6514728934226, 1857.5407180407606, 1886.0696203627335, 1915.9142557968466, 1947.3814296154073, 1979.154514511894]","[4.1825614, 4.1776791, 4.174293, 4.1716552, 4.169922799999999, 4.1681905, 4.1668911, 4.1659465, 4.1650405, 4.164135, 4.1634264, 4.1627178, 4.1620879, 4.161694000000001]",3265.782538657904
5,2.5,1,25,"[0.0, 35.856079870936014, 75.71004603789106, 119.68597431180183, 167.662585069673, 217.28929113868924, 267.52512840230224, 317.10811443296143, 366.12840562919837, 413.8419337519806, 460.95561671861196, 506.95824757769356, 553.3363694520533, 599.7784547473398, 645.5277527583953, 690.3913608775404, 733.1263421149702, 774.8791787007499, 814.7355970515623, 853.7087411625903, 892.1405355967365, 930.9706514072545, 969.7174387219559, 1008.905925564175, 1048.3863579027884, 1088.840913163124, 1129.2965362901307, 1170.358247043837, 1211.7565993220833, 1254.3565077543128, 1297.2749718935731, 1342.8264488093346, 1389.570344271171, 1437.0090245376878, 1484.5635417127996, 1530.9206643347065, 1574.242092822085, 1614.551917677677, 1650.9501418360087, 1684.7309097691227, 1716.7882184428845, 1746.6038696032078, 1775.1213665741784, 1803.196867009905, 1830.774482885197, 1858.800202882578, 1887.186489633461, 1917.3849941873436, 1948.6842504090114, 1979.4817478988643]","[4.1826401, 4.17764, 4.1743717, 4.1718917, 4.1698442, 4.1684265, 4.1671276, 4.1660643, 4.1651587, 4.164214100000001, 4.1635447, 4.1628752, 4.1623635000000005, 4.1618514]",3263.6225927887654
6,2.5,1,25,"[0.0, 30.78966649920403, 70.00548517029699, 114.50083449979502, 162.347115536641, 212.20807805902257, 262.3168710669952, 311.8664951767922, 360.7836224846934, 408.68097683149665, 455.8500743916037, 501.53176166156857, 547.0882794130154, 593.238894064095, 639.3647541589061, 683.8799836778841, 726.6035811979447, 768.248222267894, 807.9999492460234, 847.351893921422, 886.0231883765526, 924.3023659214956, 962.9839196275888, 1002.2878548634859, 1041.973436107879, 1082.2057146655206, 1122.723131824368, 1163.5920566048571, 1205.2922004231968, 1247.4406342939033, 1291.6063041800235, 1336.6105831555828, 1382.8542098234939, 1430.599417911777, 1478.347883758482, 1524.6389549175378, 1567.934518847249, 1608.2521786226462, 1644.5351063742783, 1678.2123382037198, 1709.8335583284852, 1739.7449723828595, 1768.3278845330892, 1796.2805408652448, 1823.9699906654387, 1851.9511968720185, 1880.3151366751927, 1910.242498074882, 1942.0135144993014, 1972.1812470059908]","[4.1825614, 4.1775613, 4.1743717, 4.1718917, 4.169922799999999, 4.168387399999999, 4.167088, 4.1660252, 4.1651983, 4.1643715, 4.1635447, 4.1630325, 4.1623635000000005, 4.1618514]",3261.832056859133
7,2.5,1,25,"[0.0, 32.65405164298147, 71.6460346894039, 115.77739135987179, 163.32865098547893, 213.29205159096955, 263.7311762007695, 313.1793118903082, 362.25098722721384, 410.02242303682954, 456.88656067826685, 502.34208938568565, 548.5326188923485, 593.957676468077, 639.1066995157354, 683.5188433438783, 726.3294682228105, 767.5172990402283, 807.6244132919284, 846.629995401532, 885.2585061499141, 923.7903341326406, 962.9723661311349, 1002.2524988258934, 1041.5547112409126, 1081.733108986342, 1122.6265061780196, 1163.0186495267699, 1205.220217598574, 1247.169987594351, 1290.9716264709664, 1335.8753756129058, 1382.203629874749, 1430.0302295695228, 1478.1068674229364, 1523.9452419467948, 1567.209986305857, 1606.6739504157645, 1642.9234847480425, 1677.0762335149366, 1708.855386567298, 1738.6694082262875, 1767.1665113782174, 1794.8916602268605, 1822.6069713131446, 1850.4441970249077, 1878.909180314256, 1908.9649365240725, 1940.6997747462551, 1971.4461450825706]","[4.1824431, 4.177482100000001, 4.1743326000000005, 4.1718521, 4.1698833, 4.168387399999999, 4.1670094, 4.1660643, 4.1650801, 4.1642532, 4.1635838, 4.1629934, 4.1624026, 4.1619301]",3260.4419734748
8,2.5,1,25,"[0.0, 34.55606421399784, 73.00838977611227, 117.29082636133046, 164.76360402406897, 214.5860530428664, 264.544085835969, 314.9254172993826, 363.5358551210961, 411.1062652312751, 457.53508542386317, 503.38939449083546, 549.0769492414101, 594.4394158629952, 640.0992942851158, 684.1435347523102, 727.1295727752583, 768.3663539391628, 808.3582933937582, 847.3155047175794, 886.0886526587497, 924.7783391382361, 963.785036154085, 1002.6471455039634, 1042.1713887415817, 1082.4996330265412, 1122.870833315317, 1164.0471288163687, 1205.7582949480245, 1248.2250221182285, 1292.051769268935, 1336.9679594642248, 1383.7701491559992, 1431.6913025785025, 1479.4375607393008, 1525.5305695507373, 1568.3196824047268, 1608.1908532892376, 1644.5312728593321, 1677.771496843754, 1709.3371086691404, 1738.8341278598227, 1767.4034749659377, 1795.4436952470119, 1823.017811862841, 1850.908739371153, 1879.492686239932, 1909.3310112838676, 1940.9557878945657, 1971.638347234224]","[4.1825614, 4.177521700000001, 4.1741753, 4.1718125, 4.1698833, 4.168347799999999, 4.1671667, 4.1658673, 4.1651587, 4.1642928, 4.163702, 4.1630721, 4.1624813, 4.162009200000001]",3257.471381732179
9,2.5,1,25,"[0.0, 33.54647094148004, 72.12393017548277, 115.38451818106773, 163.32438294275107, 212.75597099935442, 263.69789045709194, 313.048581241767, 361.3925911839798, 409.8616244706383, 456.46448884452536, 501.7525074369677, 547.2276812717324, 592.5284114203458, 637.9696277127019, 682.2204304629903, 724.6308050297724, 765.8467774821823, 806.1171089000321, 845.3920596739778, 883.6050186868057, 922.5199770729245, 961.3951408625782, 1000.7641223321754, 1040.2023824021917, 1080.4421520466844, 1121.0375205035998, 1161.66050662808, 1203.534950446241, 1245.9753683610197, 1289.895643395359, 1334.6276080863495, 1381.6440275722234, 1429.6069507667994, 1477.5130957226015, 1523.1216976892483, 1566.1036680390148, 1605.7111202932297, 1642.1977254136582, 1675.6047714066317, 1706.8450062084607, 1736.7548728201582, 1764.9204245750452, 1792.9881840570074, 1820.528615845003, 1848.2809925834995, 1876.8942440649566, 1906.7659612293605, 1938.478255844741, 1971.9660555328383]","[4.1827583, 4.1776004, 4.174293, 4.1719308, 4.169962399999999, 4.1684265, 4.167206299999999, 4.1661825, 4.1651983, 4.1643319, 4.1636629, 4.1631508, 4.1625605000000006, 4.162127]",3255.93238912055
10,2.5,1,25,"[0.0, 28.081174342579175, 66.8751661852749, 110.38119606831322, 157.70012151073024, 207.85003802604126, 257.8500015849844, 308.2154932578909, 357.0063400998721, 404.5166495560628, 450.9950178940036, 496.808129513841, 541.6017256359684, 586.7119737169504, 631.579064337454, 676.1873375444219, 718.576144201172, 759.9903120624143, 800.0147779528712, 838.9935086615036, 877.9657845334444, 916.261661247306, 955.4247629306682, 994.7212066733495, 1034.4187794265476, 1074.3251652212184, 1115.1893027084775, 1156.2878813051602, 1198.0661308315184, 1240.198286832172, 1283.671097241012, 1329.0934948346958, 1375.9089702370143, 1424.1936644133757, 1471.6011491924373, 1517.485842887491, 1560.3217215678164, 1600.1566389138202, 1636.0390992002776, 1669.4301770448642, 1700.685423877184, 1730.6700830855202, 1758.924517195458, 1786.531546188662, 1814.1873813552697, 1842.0723417605059, 1870.711285384622, 1900.6074201893257, 1932.2676580100178, 1964.5668376818503]","[4.1825614, 4.1776004, 4.1742539, 4.1718521, 4.1700015, 4.1685057, 4.167206299999999, 4.1662221, 4.1652374, 4.1644893, 4.1638203, 4.1630721, 4.1626782, 4.1620483]",3254.744319186608
11,2.5,1,25,"[0.0, 29.920552952607864, 68.21865074516643, 111.61999824667294, 159.35914816487923, 209.00447920448596, 258.9181239061171, 309.09176053506405, 357.8426538489829, 405.6312541724682, 452.2964371337961, 497.37124583165985, 542.6120363820274, 587.1484192911622, 632.7440313316371, 676.3318603637593, 719.0678270752438, 760.2391996263331, 800.3474002865856, 839.5958836622016, 878.2866385507713, 917.1673039473584, 956.0800601152117, 995.7453796693914, 1035.4087845044528, 1075.4730939772257, 1116.1126483159474, 1157.1479504045633, 1198.5305233535182, 1241.2438625361224, 1284.8917377388643, 1330.284314090667, 1376.8413159002175, 1424.8818899640796, 1471.895193958148, 1518.0684872120446, 1561.8803984946794, 1602.8691466883129, 1639.340960274164, 1672.00105954144, 1703.1960817692816, 1732.4541950633256, 1760.4352659144074, 1787.553935569354, 1815.098329207979, 1842.9560143951694, 1871.270120383761, 1900.9838420308688, 1932.6364727503806, 1963.8120441803994]","[4.1824431, 4.1775613, 4.1743717, 4.1719308, 4.1698833, 4.1684265, 4.1671667, 4.1659856, 4.165277, 4.1643715, 4.1637416, 4.1630325, 4.1625605000000006, 4.162127]",3252.535834965551
