Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 27.241113312585412, 65.72134686144182, 105.20045592377812, 148.50834965021875, 195.82719945049826, 244.59722084838415, 293.36802293822564, 340.9890555722569, 387.276867265086, 432.28354019315987, 477.76211285544593, 524.0340553644431, 572.0518022342459, 621.6053221515609, 669.4804340284292, 715.0106414852695, 759.4028599355946, 801.7820753143691, 841.8300225092427, 881.9429600434993, 920.1148068788403, 958.16343472902, 995.9382262635507, 1033.08684483685, 1071.8181344724571, 1109.9312278351717, 1148.599998102438, 1187.6575167406668, 1227.4224091307578, 1268.2545360632307, 1309.3604159692245, 1351.2046339567255, 1395.3171417149115, 1440.8126231111169, 1487.0250480941854, 1533.5309057552167, 1579.3220200146857, 1622.9264707065495, 1663.4802041735843, 1701.169131251378, 1736.1416134356573, 1768.5794872104034, 1799.597023385135, 1829.0444160489901, 1857.4311005330628, 1885.3311373831189, 1913.1035127421433, 1941.1251444907807, 1967.977135064224]","[4.1863837, 4.182722099999999, 4.1801629, 4.1781154, 4.1768160000000005, 4.1755958, 4.1748080000000005, 4.1739025000000005, 4.173075700000001, 4.1726031, 4.1720519, 4.1716189, 4.171186, 4.1707525]",3346.763313329398
3,0.5,1,45,"[0.0, 32.53473760215422, 70.99327862853988, 110.26656898761257, 152.66450076159765, 199.73201891565384, 248.34439942626193, 297.5577474834465, 345.38858535776956, 391.34780961196554, 436.8535545809424, 481.8652967297131, 527.6954043461366, 575.399791737165, 623.9847162774466, 671.9233550208183, 718.4057828387537, 762.0018308590844, 804.2393960757048, 844.903970577658, 884.1434718867503, 922.6046051641355, 960.0774886788503, 997.6639592797593, 1035.5905582971623, 1073.3309048555448, 1112.1697362979835, 1150.2550220553762, 1190.1326124777615, 1229.624814278477, 1269.3701004642617, 1311.070553181908, 1353.8446307028507, 1397.6730995796074, 1442.701296659112, 1489.6502352683742, 1535.9936893357944, 1581.6902297391985, 1624.9134564324863, 1665.7793729892992, 1703.5629370291963, 1737.9685403019953, 1770.4081424738038, 1801.2309054504035, 1830.7056442506273, 1859.2631297264988, 1886.8133001211563, 1914.7077017258875, 1942.343194541334, 1968.9441680850578]","[4.1862264, 4.182722099999999, 4.1801233, 4.1782727, 4.176934200000001, 4.1757135000000005, 4.1746898, 4.1740208, 4.1735086, 4.1726818, 4.1722093000000005, 4.1716976, 4.1713037, 4.1709104]",3344.617596805689
4,0.5,1,45,"[0.0, 25.152555642878724, 63.97286722253489, 102.89279889544844, 144.7249917932321, 191.70593957653682, 240.43510145177845, 289.28459742735697, 337.04569031689095, 383.2531849416988, 428.71631879975655, 473.90447197541323, 519.4630596491069, 566.3370261025483, 615.0743342953818, 662.569229840307, 709.003870998711, 752.9917466860887, 794.8368646414218, 835.1701696341587, 874.796359688702, 912.7294552649843, 950.6131954815907, 988.4860879881086, 1025.6883358208233, 1064.2648492752728, 1102.4370776714054, 1141.1449873319807, 1179.93448243784, 1220.1485720715918, 1260.7114854939432, 1301.845362550911, 1344.6093681124303, 1388.4182235338517, 1433.6846616627367, 1480.5199218130315, 1526.737537064018, 1572.0643473760178, 1616.3618757949507, 1656.7742120656008, 1693.624483287933, 1723.572988707518, 1750.9545750621337, 1776.291140748645, 1800.8737854536948, 1824.7054390162107, 1848.3075710316948, 1871.6029087662046, 1895.0261903068213, 1914.0983850332282]","[4.1862264, 4.1825252, 4.1798873, 4.1781549, 4.1768160000000005, 4.1756349, 4.174650700000001, 4.1738629000000005, 4.1731939, 4.172564, 4.1719732, 4.1715007, 4.1711068, 4.1707921]",3340.704029848768
5,0.5,1,45,"[0.0, 24.333917166967467, 62.7952003211916, 101.88729918727938, 143.20199972830062, 184.04414078103127, 238.17045708395653, 287.66248617907206, 335.31022092982926, 381.8792320188911, 427.33021096697826, 471.91432787496683, 517.1636884612556, 563.9836385577589, 611.8311360578521, 659.840296450943, 705.9742897429894, 749.3968747569697, 791.6909626443228, 832.2385524267331, 870.8856838842344, 910.0292376884204, 947.824646554694, 985.2623677132292, 1023.2730492104176, 1061.0335419881485, 1099.5446815807595, 1138.3978846997634, 1177.2121840696252, 1217.2917886590242, 1257.5446444140507, 1298.4851964601853, 1341.4798218409849, 1385.3271676770325, 1430.5903166861879, 1477.5210217330948, 1523.6531721896956, 1570.3262197009492, 1612.8742944265275, 1653.5839890213654, 1691.3115928579261, 1725.9274699619202, 1758.1563544353469, 1788.838258989869, 1818.2365084424798, 1846.6139854563887, 1874.3181572373694, 1902.0386079148764, 1930.1950645122981, 1951.8116792124426]","[4.1864233, 4.1826038, 4.1800051, 4.1783519, 4.176934200000001, 4.1759501000000006, 4.1749654000000005, 4.1740208, 4.1735873, 4.1727214, 4.1723671, 4.171855, 4.1713824, 4.1712646]",3337.044559459364
6,0.5,1,45,"[0.0, 35.484982857531804, 74.09160015979944, 112.99710864323401, 153.75767739088235, 199.6000392966398, 248.52477354899963, 297.74704926202844, 345.35497965550144, 391.6475245373963, 437.89960050046307, 482.29826588967785, 527.1860233138775, 573.735390973023, 621.6226970263301, 669.3140404712087, 715.6956419022918, 759.1514833398687, 801.491339012261, 841.470357992657, 880.7107639192045, 918.7762798250169, 956.8729543747463, 994.5487618927887, 1032.5405008286664, 1070.4031845051347, 1108.9459258247214, 1147.3073169527174, 1186.5201800332266, 1226.5172956617494, 1267.3540766645096, 1308.061656756282, 1350.6005421650666, 1394.435022294442, 1440.0025413658693, 1486.9505351215105, 1533.9751963044857, 1579.617718241039, 1622.746342204024, 1663.240171912849, 1700.9804688242168, 1734.932460650671, 1767.4071358621293, 1798.1754706084864, 1827.4795855791624, 1855.8120079822422, 1883.6545903366357, 1911.2469790823404, 1939.4699727102177, 1967.801862558323]","[4.1863837, 4.1827612, 4.1800051, 4.178391, 4.1770525, 4.1760678, 4.1750050000000005, 4.1742568, 4.1735482, 4.1729970000000005, 4.1723671, 4.1720915000000005, 4.1717372, 4.1712251]",3333.847575300565
7,0.5,1,45,"[0.0, 21.667360619552028, 59.79038287178537, 98.86178691898078, 139.78452031533266, 185.31347183000776, 234.0582767539147, 282.7588413107742, 330.7406950351208, 377.5316175364378, 423.1778058590296, 467.10449322931026, 512.496890034969, 558.2693468715736, 606.1881857477044, 653.6287625710816, 699.3553285083317, 743.6957369495465, 785.4835072161636, 825.8902256089289, 865.0891810896958, 903.3143245019696, 941.1349071837174, 978.8930438534164, 1016.4482377865622, 1054.9911865221484, 1092.811631079779, 1131.9046323623463, 1170.3012285740438, 1210.9704879246435, 1251.0993726735674, 1292.2976974487128, 1335.2805660041165, 1379.0926897042862, 1424.4448713608951, 1471.440762348693, 1517.9630816104493, 1564.6212531835683, 1607.4373028550792, 1647.5242036546526, 1685.3029182709795, 1720.0081815642873, 1751.6153747086412, 1782.446762158478, 1811.5940064843173, 1839.9713130640564, 1867.769792290206, 1895.5636390598486, 1923.6041089788694, 1939.640814565021]","[4.1862264, 4.1822495, 4.1800842000000005, 4.1781549, 4.1770129, 4.1756744, 4.1747293, 4.174178100000001, 4.1733909, 4.1728787, 4.1723275, 4.171855, 4.1715007, 4.170989]",3330.120509368759
8,0.5,1,45,"[0.0, 35.56910235768521, 73.43730119103225, 112.6122029783653, 152.9037419214003, 198.04957444128547, 246.61102188618486, 295.4556874196828, 344.1213016239267, 390.36592015668066, 435.3924150662374, 480.5581827937981, 525.5476562778724, 570.6194101374149, 618.3261246989853, 665.8855023280782, 711.4465164292592, 755.6834454889888, 797.4929155018783, 837.9016328067214, 876.9858160427559, 915.6390279842456, 953.1944327393126, 990.495059845236, 1028.3997721736307, 1066.4842870175555, 1105.2663727270929, 1143.5869250314297, 1182.7513781900911, 1222.5400733156223, 1262.8724210603334, 1304.3450540571564, 1347.13981528621, 1390.7416107400345, 1436.721105017275, 1483.4652383551775, 1530.5256641570809, 1576.2212929278776, 1619.3141688396104, 1659.5077698516802, 1696.8260064765077, 1731.7128995033113, 1763.6701169815756, 1794.2740825967267, 1823.456380475192, 1851.887630650152, 1879.6178860512232, 1907.3339823946285, 1935.4092929324138, 1954.6471345888936]","[4.186305, 4.1825647, 4.1800842000000005, 4.178509200000001, 4.176934200000001, 4.1758714, 4.1749263, 4.174217700000001, 4.1736269, 4.1728396, 4.172564, 4.1721702, 4.1716976, 4.171343299999999]",3326.762285582142
9,0.5,1,45,"[0.0, 33.65370226523942, 71.12369437958125, 110.00631508445463, 150.37418003475466, 194.98823343511276, 243.69228802706732, 292.8934572241809, 341.1977628641848, 387.8311249337535, 433.3577019126187, 477.3541678591057, 522.1986493252009, 567.3054888196448, 615.0464077340109, 662.462216086567, 708.2809240884924, 752.0938556361514, 793.9866212448865, 834.4955008656075, 873.8251905740649, 912.140879061192, 950.2161835742947, 987.6646284079868, 1025.3347189342787, 1063.6876543798878, 1101.418063016675, 1140.168194816143, 1179.8636891027572, 1219.2940503672562, 1259.8112386561957, 1300.6477520684266, 1343.5674285639045, 1387.2353876987204, 1433.3071480728745, 1480.1199898239997, 1527.2595369170822, 1573.358136653328, 1615.9384932399103, 1656.7244763658136, 1693.5462873369597, 1728.3647010928562, 1760.3928131737416, 1791.1382376545325, 1820.0879728746536, 1848.3507722330323, 1876.2224463738012, 1903.9840843423344, 1932.129738078755, 1954.0178690212674]","[4.1861477, 4.182446499999999, 4.1800051, 4.1782727, 4.1768160000000005, 4.1757135000000005, 4.1748080000000005, 4.1739025000000005, 4.1733513, 4.172800100000001, 4.172248799999999, 4.171855, 4.1713824, 4.1711068]",3323.05894305474
10,0.5,1,45,"[0.0, 32.88639328205602, 70.30835037585462, 108.44106735893524, 148.72615935481736, 193.00358985545745, 241.9623463339035, 291.16782727146494, 339.28460439248863, 385.78080442411795, 431.3078677741281, 476.2905479829891, 520.4012317129874, 565.6751062095733, 612.3686991065587, 659.6842028812945, 705.6372258263426, 749.6365306043621, 791.9359206183466, 832.3103934411198, 871.2270193873043, 909.6919515342316, 947.1376967362318, 984.7915860376589, 1022.6273761178053, 1060.3571633311535, 1098.9861268686818, 1137.4585726808355, 1176.9047370066705, 1216.4270357113614, 1257.0014915459387, 1298.402258572286, 1340.6747320993395, 1385.307975197588, 1430.7811029153772, 1477.0045661287418, 1524.6102065344535, 1569.8707482059367, 1613.5808206539123, 1653.6656140069845, 1691.392110168138, 1725.2693970210112, 1757.8509090659713, 1788.1986039136004, 1817.5343880492478, 1845.6081312243828, 1873.5381239023804, 1901.1027493070383, 1929.2183397515219, 1953.204463350492]","[4.1861081, 4.1823282, 4.179926399999999, 4.178391, 4.1768160000000005, 4.1757922, 4.1749263, 4.1738629000000005, 4.1733513, 4.1726427, 4.172248799999999, 4.1719337, 4.1715007, 4.1710677]",3319.836404533284
11,0.5,1,45,"[0.0, 30.505495495078208, 67.7517698345315, 106.14894488128209, 145.75354130105086, 190.46597192392176, 238.12599450272296, 287.57868682414187, 336.3506350678117, 382.75332032099743, 428.02111411978456, 473.28606015696084, 516.6302920521201, 562.0834797360291, 608.8779937975625, 656.1856989937907, 701.9973328047557, 745.4807650970314, 787.640272269602, 827.8828478670933, 866.941882342748, 905.5659190617356, 943.4064779235897, 980.8330774324035, 1018.406296794598, 1056.3236644905433, 1094.9451462810998, 1133.3515682087873, 1172.8064859373003, 1212.3034052860662, 1252.9716349331916, 1293.7585934178442, 1336.5053734617181, 1380.3431762711925, 1426.7061860118042, 1473.5152782916944, 1520.2084396708756, 1566.3957420027314, 1610.0541738808506, 1650.094193846062, 1687.5629447098227, 1721.9890927593979, 1754.0213458717926, 1784.5232846023441, 1813.849837064391, 1842.1031304846306, 1869.8280614673972, 1897.784359254023, 1925.941550377746, 1953.847521743095]","[4.1862655, 4.1826038, 4.1800447, 4.178391, 4.1770916, 4.1758318, 4.175123200000001, 4.174138500000001, 4.1733909, 4.1729574000000005, 4.1724458, 4.1720128, 4.1716189, 4.1711464]",3316.786913261989
