Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.1,1,25,"[0.0, 19.838056816105848, 45.725212794721045, 72.52017114991813, 100.95484657959557, 130.9525312566782, 163.01097152304246, 197.64460649755134, 235.10175927368638, 274.7490323154457, 316.42101218106336, 360.281326702569, 404.8637747364842, 449.87161038630643, 496.15334358509256, 542.6222973795583, 589.2998419156683, 635.6614208447705, 681.5895088049035, 726.257745754912, 770.55234242455, 813.5898772808398, 856.0386854488165, 898.1705774375378, 938.9913413745066, 978.8258710188379, 1018.1389922299402, 1055.9548369252147, 1093.7642688076214, 1130.462505459934, 1166.419375572395, 1201.4745316555598, 1236.3243495233703, 1271.2690889444857, 1307.1548280187458, 1344.0605337967909, 1383.8868858455078, 1426.0320851711735, 1470.5206863062604, 1516.7842174392435, 1564.3469189678563, 1613.83277511705, 1665.2053384760727, 1718.576509943031, 1772.3779308734697, 1825.822641252901, 1877.8151320695586, 1927.2268219236114, 1975.4089755773273, 2013.5359174209245]","[4.1955962, 4.1883121, 4.1847682, 4.1807919, 4.176460700000001, 4.1716571, 4.1666565, 4.1613021, 4.1560655, 4.1510649, 4.146852, 4.1430326, 4.1402373, 4.1380324, 4.1361032]",3136.3363821499297
3,0.1,1,25,"[0.0, 17.720607064786805, 42.96220812786001, 69.64478155519922, 97.73828312659796, 127.24751276619176, 158.73872000660518, 192.1720866982541, 229.2477346672906, 268.5763540700432, 309.6594994934163, 352.51771015027657, 396.83901093606073, 441.94495479519514, 488.0720113050081, 534.7156661199713, 581.9228515110484, 628.3292447887752, 674.7731356216261, 720.4912922713007, 764.8524788781187, 808.7002166641505, 851.5804672061388, 893.2210099422045, 934.0930642906121, 973.7254575209886, 1013.0875967883737, 1051.1378549655221, 1088.3664202232042, 1124.9304978173507, 1160.737692285336, 1195.7950859799548, 1230.6444844810596, 1264.921420762297, 1300.0464174414356, 1335.6370269889012, 1373.229810098375, 1413.6055148416583, 1456.7037266071218, 1502.5194735890534, 1549.4609925195123, 1598.6943529635846, 1649.51295863338, 1702.6533494329572, 1756.732913627123, 1810.1297613800537, 1861.8518336611178, 1911.8996208395502, 1960.0220117807012, 2002.9547804654944]","[4.1954384000000005, 4.18717, 4.1826029, 4.1777992, 4.1724839, 4.1668534, 4.1614199, 4.1560655, 4.1515765, 4.147521, 4.1444502, 4.1418123, 4.139883, 4.1381898, 4.13693]",3134.2748559768324
4,0.1,1,25,"[0.0, 19.257322120858106, 44.32139848051435, 70.7506866866832, 98.32861998002994, 128.0578097628083, 159.12439398574605, 192.56270976004635, 228.57737790303173, 267.25317333019206, 308.2439470677791, 350.567479526356, 394.3909427063585, 439.1191340162634, 484.37305659933213, 530.4841799934845, 577.2144879649279, 624.1623786395795, 669.8670570923871, 715.5932722438218, 760.5009388037645, 804.1812612495196, 846.778882493604, 888.7251683025006, 929.4692368814569, 969.177148688914, 1007.9390990301647, 1046.3936578995922, 1083.2446832255134, 1119.7590869173252, 1155.798226508487, 1190.918075591267, 1225.9451006015627, 1260.5048567856188, 1295.5999711314998, 1330.5670070618773, 1367.7947529137869, 1406.5177590121175, 1448.5110721336678, 1493.109992807496, 1539.7731667654762, 1589.0364921888408, 1640.119358609056, 1693.2436587439636, 1747.0934098872704, 1800.849311359179, 1852.4123269427591, 1903.3324995580274, 1951.951960252537, 1990.2585076292585]","[4.195281, 4.1856346, 4.1802406, 4.174807100000001, 4.1694126, 4.1641369, 4.1593332, 4.1550417, 4.1514978, 4.1484661, 4.1461825, 4.1444106, 4.14256, 4.1414576, 4.1401587]",3139.620391568199
5,0.1,1,25,"[0.0, 17.172273699876826, 41.88507482341063, 67.62540000447817, 94.84615139078787, 123.79403803229147, 154.08833090929429, 186.48066060945476, 221.59062487069926, 259.5094926917535, 299.94512235674006, 342.1541200467533, 385.4406759476759, 429.53381420468486, 474.6261321281427, 520.653201493647, 567.4710272916395, 614.6464471046459, 661.2328885087734, 706.9178810527523, 752.1980387430342, 796.282840227824, 839.3846062918531, 881.4494998524488, 922.6070331011797, 962.6225520009518, 1001.5686336654351, 1039.8812324652865, 1076.9321979449812, 1113.1155587094806, 1148.9431286557417, 1183.8574110979491, 1218.5011180978174, 1252.9622018039445, 1287.3077759189302, 1322.7491621164813, 1358.719073115612, 1396.5035020006214, 1436.6564542303736, 1480.0220372208155, 1525.1510706411814, 1574.2167142402152, 1625.1057099647342, 1678.1902256196322, 1732.1091903023903, 1786.1517927214268, 1838.1296584577078, 1888.726637056707, 1937.0993755004008, 1979.5734227887654]","[4.195281, 4.1844926, 4.1785474, 4.1731138, 4.1679955, 4.1633492, 4.1594119, 4.1559472, 4.1531515, 4.1507497, 4.1490569, 4.1474819, 4.1462221, 4.1451197, 4.1440959]",3144.698996948513
6,0.1,1,25,"[0.0, 22.198809218544966, 46.65370791297178, 72.49302300469998, 99.49290707133758, 127.92565328110868, 158.0270020766722, 190.1686086085133, 224.59324629851932, 261.9431654756708, 301.519677420835, 343.5055650775744, 386.55496902469383, 430.6257446173788, 475.47667617152024, 521.466139550544, 567.3119457375216, 614.8163955833505, 661.4010453855535, 707.5521211586126, 753.2727527912965, 797.6872668382252, 840.3185680131961, 883.0818234114305, 924.2863537982447, 964.0147302087076, 1003.4368657963861, 1041.4823662826957, 1078.9367922625215, 1115.5258317442535, 1151.1003324185294, 1186.1109487885833, 1220.8388647408033, 1255.542659007192, 1290.0483179236608, 1325.190009563447, 1361.1226089240845, 1398.3480487038114, 1437.5014764203538, 1479.2631295666356, 1524.1612248054844, 1572.0551169632818, 1622.3639008132, 1675.6792813237307, 1729.9762281862959, 1783.9532533978304, 1836.4907808536582, 1887.199876382609, 1935.3264755331893, 1966.9854122037764]","[4.195084099999999, 4.1840992, 4.1781144, 4.1729956, 4.1681137, 4.1640186, 4.160160100000001, 4.1572466, 4.1547265, 4.1525216, 4.1509862]",3143.553146567519
7,0.1,1,25,"[0.0, 17.927071865416195, 41.841084786288235, 67.27421143689068, 93.67741592719184, 121.6924798609783, 150.99632313635956, 182.76282602492674, 216.38132698241938, 253.09736207077432, 292.123179723986, 333.3810567054469, 376.1323428086282, 419.6626762337438, 464.5967632701652, 509.68454103108286, 555.21151571874, 601.6780958484576, 648.4701902858261, 694.6390490411675, 740.2835277511987, 784.749092357421, 828.4552598684166, 870.8908554809674, 911.7249587640059, 952.3058151890233, 991.4065029896323, 1029.4448140669751, 1066.7869797176065, 1103.6533603492558, 1139.340416626169, 1174.630598235225, 1209.1406805883137, 1243.8082265893818, 1278.698010731601, 1313.9062799344285, 1350.2645069492041, 1387.1445785112253, 1425.4970213889903, 1466.2522545803135, 1509.7918222872604, 1557.3438277566868, 1607.475495957852, 1660.2014011586962, 1714.9291469287193, 1768.8712766025628, 1821.7610995702362, 1872.2854103746772, 1920.3926500266716, 1961.4505534790042]","[4.195162799999999, 4.184216999999999, 4.178035700000001, 4.1731138, 4.1685467, 4.1646094, 4.1611443, 4.1581521, 4.1557107, 4.1535058, 4.1516948, 4.1501198, 4.14886, 4.1478362]",3140.267227993433
8,0.1,1,25,"[0.0, 18.760634414143368, 42.35712037423585, 67.21941677990677, 93.09441901684713, 120.39932832164723, 148.84440165750962, 179.68404311386772, 213.1036521255942, 248.81856086498718, 287.0172581741281, 327.98590358790227, 370.0431059684049, 413.4348883979136, 456.90529996600935, 501.7160230138429, 547.5288117459758, 593.0379834921174, 639.1582742308417, 685.0708264547549, 730.0833154031043, 774.1489372826458, 817.2990783030546, 859.6247784876102, 900.6344883198694, 940.5992715795041, 979.6315267468804, 1018.1090629268404, 1055.125855420658, 1091.3957917414266, 1127.0499655624733, 1161.7086138465431, 1196.4181161237393, 1231.1690172557926, 1265.8819178173048, 1301.1420752464212, 1336.9932054690964, 1373.8219429936012, 1412.537499070344, 1452.138870518051, 1495.0047348581675, 1541.4535017172452, 1590.5860208367515, 1643.4525429733292, 1697.7717974773188, 1751.867238505092, 1804.7579661572402, 1854.9204413548694, 1903.7578738626605, 1943.4600724110235]","[4.195162799999999, 4.1839809, 4.1782718, 4.1731925, 4.1689796, 4.1649241, 4.1615381000000005, 4.1585064, 4.1559863, 4.1539392, 4.1520491]",3133.327968122419
9,0.1,1,25,"[0.0, 21.19068757730105, 44.523730080755115, 68.9035488811515, 93.88313712162841, 120.61766510183759, 149.11599259320667, 179.5049399915667, 211.97920296338845, 246.9497805622205, 284.58290470486395, 324.36479080859345, 365.8193645006731, 408.57767987856886, 451.7373950362466, 495.65168047255764, 540.3219234386199, 585.2463722401662, 630.4581853488955, 675.8722591689288, 720.5342545861688, 765.1132173533113, 808.2085079899498, 850.6048537977606, 891.8943012922562, 932.1154912476886, 971.117829312893, 1009.3335903893444, 1046.5316693397708, 1083.2034833191103, 1118.9932719895282, 1153.8698184333432, 1188.8978666771236, 1223.5231708528931, 1258.2577679323, 1294.0327570368631, 1330.1149503654938, 1367.6544444356066, 1406.0205213504971, 1446.0385532976259, 1487.723504115713, 1533.1068846425999, 1581.2472951602217, 1633.749496194617, 1687.930901622681, 1741.9062660098677, 1794.8523218654557, 1845.9236607326677, 1894.4006730973363, 1928.0203929538309]","[4.1953206, 4.1839809, 4.1782718, 4.1735077, 4.1694126, 4.1655149, 4.1624045, 4.1592937, 4.156695399999999, 4.154647799999999, 4.1527581, 4.1511831, 4.1499624]",3126.917470815296
10,0.1,1,25,"[0.0, 14.96574923605607, 37.75251075084543, 61.26015264076253, 86.00453907562408, 112.10712679823567, 140.12994154112678, 169.97044084998882, 201.91283001715894, 236.07392935656273, 272.6866682279641, 311.59541242230387, 353.08444162311093, 395.74160083525385, 438.95453234330137, 483.23817951876686, 527.5798776522705, 572.6690798856844, 617.815030128813, 663.4477064889592, 707.8988642388377, 752.632923836723, 796.1111115737158, 839.0792143111894, 880.8474917525784, 921.4300075751189, 960.8427291468179, 999.3985400043425, 1037.2408417550262, 1073.7957476609076, 1110.0302579659706, 1144.9645590911605, 1180.8104418019018, 1216.0436036607503, 1251.7174477518724, 1288.1094886899568, 1325.0941696877012, 1362.5239575381147, 1401.1657735846095, 1441.052816836202, 1482.1787049373577, 1527.1446576095925, 1575.1074270479007, 1626.9691741342542, 1680.728488520578, 1735.1336548160584, 1787.7128178804667, 1839.1342442939654, 1887.7717688062598, 1931.4775313079158]","[4.1952024, 4.1839414, 4.178468700000001, 4.173862000000001, 4.1694522, 4.1658297, 4.1624832000000005, 4.1597271000000005, 4.1572466, 4.154963, 4.1532302, 4.1512222, 4.1499228, 4.1487026, 4.1478362]",3120.09747503513
11,0.1,1,25,"[0.0, 19.40733935001262, 42.00533507459329, 65.15076189176727, 89.35991585774241, 115.12423499474727, 142.59849473118885, 172.01648469971735, 203.33641459499148, 237.241147291434, 273.2503676635257, 312.3278800294798, 353.08524689292824, 395.0779891045082, 438.2141984446572, 481.2927215929104, 525.0037980833376, 569.3872527099122, 614.0860054958065, 658.9186337495013, 703.2533310291701, 747.0626458138023, 790.614772511584, 833.0844867283683, 874.3471683187979, 914.9448766341643, 954.3913956593949, 993.1666941883129, 1031.125259174102, 1068.0859301552073, 1104.0244318098958, 1139.96755166775, 1175.549427697783, 1210.8510845681471, 1246.739665400929, 1283.7349380627088, 1320.7969142710579, 1358.762798261031, 1397.2738321891195, 1437.447773232266, 1479.013372521115, 1522.6283533838753, 1569.9229005782358, 1621.2311710589415, 1674.698414872233, 1728.9231542661653, 1782.670753684569, 1833.838001264464, 1882.2367904913747, 1916.9651103413905]","[4.1951237, 4.1840992, 4.1785474, 4.1739802, 4.1700821, 4.1663809, 4.1631131, 4.1600814, 4.1576796, 4.155396, 4.1534667, 4.151813, 4.1503167, 4.1490173, 4.1479936]",3112.097718271079
