Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.1,1,25,"[0.0, 16.47444913500931, 40.70224608809761, 66.51230866524364, 94.38576453911804, 123.3548757303767, 154.02712952253052, 187.34039652624836, 222.77487067036782, 259.65852808288884, 298.88702059596756, 338.73601711943644, 379.77589166477077, 421.7507126260887, 465.1921119965154, 509.35603617753594, 553.2712090198181, 597.8347312688945, 641.8831189834466, 685.2498874308194, 727.8109777019995, 769.7669636048925, 811.3665106840865, 851.942285628694, 891.8530561613165, 931.1012050693587, 969.5412702049889, 1007.3253961386811, 1044.3573395058136, 1080.739547782034, 1116.6573200285932, 1151.780264287788, 1186.9995073883226, 1222.47613561297, 1259.9814854685328, 1300.253272218604, 1343.220652818144, 1387.9576587241486, 1433.7773630535723, 1480.903503880754, 1528.6285414379765, 1578.2562339955111, 1629.089959538936, 1681.200662442939, 1734.7388147959489, 1787.2919738000744, 1838.1011158800177, 1887.5124925046327, 1935.1229596118712, 1977.3508108841954]","[4.190390600000001, 4.1875553, 4.1844449, 4.1811376000000005, 4.1771212, 4.172474899999999, 4.1676321000000005, 4.162159, 4.1567645, 4.1516066, 4.1469207, 4.142904799999999, 4.139164, 4.1364865]",3066.182738162301
3,0.1,1,25,"[0.0, 12.824461463344505, 36.362237518559965, 61.589714198752574, 88.67240048595951, 118.1518311265975, 148.54667457413169, 181.5014660075927, 216.98406971559055, 254.04258309887936, 293.2321902162497, 333.1040409610638, 373.8040671033764, 415.82993831977456, 458.43174135964637, 501.91762696591763, 546.144359593154, 590.2536204772701, 634.2637716840389, 678.0647440778482, 721.0324218744852, 763.5821943896754, 805.4832894816082, 846.4174654518872, 886.2517975762792, 925.5296483931538, 963.9408030382103, 1001.5038932505022, 1038.2940946184842, 1074.538316115765, 1109.9216192779663, 1144.8349564762404, 1179.652518393964, 1214.422953914075, 1250.2505507465103, 1288.0484256840007, 1328.7577964703466, 1372.1227165441394, 1417.8449351525421, 1464.4844802006241, 1512.5189958892552, 1561.3638545610609, 1612.3308199712392, 1664.6576499184528, 1717.7127194025668, 1770.0624332711636, 1821.484163529627, 1870.8156913038454, 1918.1830221946109, 1946.2996735609274]","[4.189602900000001, 4.1862955, 4.1826334, 4.1784205000000005, 4.1739316, 4.1686163, 4.1631432, 4.1575913, 4.1522760000000005, 4.1474328, 4.1434164, 4.1399908, 4.137667700000001, 4.135581]",3059.1316137958424
4,0.1,1,25,"[0.0, 19.69651693193643, 43.167009047459516, 68.29956102652474, 94.6338002030231, 123.10369829175835, 153.72604133906088, 185.85267385798016, 220.35127252581316, 256.35313045901717, 295.0809231662618, 334.57766040362446, 375.0358694049706, 416.57063051106064, 458.69430604773225, 501.87341768457696, 545.514149091596, 589.3200506925673, 633.2537960752902, 677.1296532901513, 720.348891426105, 762.8299498578449, 804.9090852991833, 845.8629183128135, 886.3278990797628, 925.8098935840978, 964.5146324143416, 1001.9459664281678, 1038.9159017575848, 1074.6970839159326, 1110.3017173674125, 1145.2464586831766, 1179.5167090381872, 1214.012704672146, 1249.085976593988, 1285.350598200576, 1323.7799816408024, 1365.2004446794208, 1409.2677016836958, 1455.4151394956875, 1503.2087103568267, 1552.3078850834504, 1603.0980424614972, 1655.3433791253287, 1708.8690290553538, 1761.4719001500794, 1812.9320449343436, 1862.3250357040818, 1910.261515857586, 1944.345543033582]","[4.1887364, 4.1846023, 4.1803894, 4.1756248, 4.1703486000000005, 4.1648755, 4.1594815, 4.1543627, 4.149952900000001, 4.1460152, 4.1429439, 4.1403847, 4.1382585, 4.136565200000001]",3060.813416349692
5,0.1,1,25,"[0.0, 20.872845787830215, 44.35485887973513, 68.91254509556174, 94.83815352877562, 122.68070932127748, 152.90640432103325, 184.51985448306417, 218.27355651990595, 254.15294894302136, 291.8625125195921, 331.10544851108966, 371.61683590344614, 412.58353159228784, 454.68968477455485, 497.5854752688791, 541.0449406523077, 584.6894220588945, 628.5472181883063, 672.048562981398, 715.2586935843557, 757.8679992045243, 799.1640081206662, 840.6264194289553, 881.0709114897411, 920.6805147922664, 959.4479177786307, 997.1225524517699, 1033.9887810864552, 1070.046747978125, 1105.5188700853591, 1140.1715747237695, 1174.7244823055858, 1208.9028414231243, 1243.7794285641082, 1279.365221822405, 1316.6730322473013, 1356.1359903833059, 1398.4502443849535, 1443.4610407809712, 1490.7358394540597, 1539.9618812089063, 1590.5018006116438, 1643.1666862680158, 1696.1862682703363, 1749.2336117561179, 1800.581413787285, 1850.063240513564, 1898.042395452462, 1930.4874903879138]","[4.1877127, 4.182909, 4.177908400000001, 4.172750499999999, 4.1675138, 4.1622376, 4.1572762, 4.1529059, 4.1491652000000006, 4.1462517, 4.1434164, 4.1415267, 4.1399121, 4.1384158]",3065.856579098304
6,0.1,1,25,"[0.0, 12.3138184945675, 35.34476371294133, 59.47198709716366, 85.0923896015434, 112.61922306521063, 141.974623612759, 173.34727815030152, 206.4483807762714, 241.4532104384278, 278.96756791960513, 317.5876418949341, 357.48333356255984, 398.2991536237873, 439.99548187722, 482.3961712907174, 525.510935374625, 568.7597980635012, 612.1667689655353, 655.5304448433881, 698.2608876975257, 740.7518286110787, 782.2666065929573, 823.3325043199886, 863.9242021269549, 903.0375349635972, 942.0864306542828, 979.7627550311497, 1016.8793699429184, 1053.0702784828557, 1088.3423775192437, 1123.3226846727703, 1157.6614724955712, 1192.2334628815925, 1227.112449754985, 1262.743092477592, 1299.8049769912404, 1338.3518894262686, 1379.022564456684, 1422.5389164582402, 1468.805632527335, 1517.7131941947468, 1568.5951275242828, 1621.0780754241812, 1674.7156143647137, 1727.2879749716853, 1779.0218011240265, 1828.6159128461636, 1876.7529000568104, 1908.202905152046]","[4.1855474, 4.179759, 4.174404099999999, 4.1696005, 4.1651907, 4.1610565, 4.1579065, 4.1547956, 4.1524334000000005, 4.1503463, 4.1485748, 4.147196299999999, 4.1460547, 4.1451097]",3081.4152452383087
7,0.1,1,25,"[0.0, 17.514110990397427, 40.226484445049294, 64.40476613188088, 89.62549237874984, 116.69141299849693, 145.56642150407058, 175.99382644758558, 208.49472095817706, 243.31042087558663, 279.55190304165706, 317.7989439374405, 357.5388552278549, 397.9628921339148, 439.09094933384233, 481.35423722416454, 524.1476456957334, 567.1704060144998, 610.5741610928759, 653.7028305302028, 696.4228396281536, 738.6259286025077, 780.0029696397452, 820.9991452482542, 861.0277106237767, 900.743118002565, 939.2568054376708, 976.808997105887, 1013.8247363305071, 1050.129906694751, 1085.6941451420391, 1120.5943941046414, 1154.9261073951025, 1189.178092551851, 1224.267632970866, 1259.9733842790943, 1296.883455322469, 1335.126430906842, 1374.907225031253, 1417.2882918465948, 1462.413114978269, 1510.7471841543183, 1561.4185143613431, 1613.9029595015818, 1667.5558713846453, 1720.2207623942998, 1772.121099238575, 1822.0591340620306, 1869.6584278942298, 1907.6058997191026]","[4.1857047, 4.1800742, 4.1748376, 4.169954799999999, 4.1654663, 4.1615682000000005, 4.158299899999999, 4.1551895, 4.1528664, 4.1505828000000005, 4.1488504, 4.147471899999999, 4.1460547, 4.1449523]",3076.635183051217
8,0.1,1,25,"[0.0, 12.753917809011455, 35.08800374818196, 58.1492672815323, 83.04835062374931, 109.23217787799982, 137.37219304578477, 167.13866372609337, 198.60974217717572, 232.03423027221916, 267.44788102372365, 304.6988974821012, 343.54524679724693, 383.4824905370567, 424.16094561617786, 465.39968790660066, 507.6449793528784, 550.2979677120717, 592.8260642745569, 635.7272636032247, 678.2674420167031, 720.101856831781, 761.2233710126143, 801.8593478922503, 841.5349372739544, 880.6747868842368, 919.0841059339706, 956.4666214398484, 993.470981481173, 1029.561136982089, 1065.070936391208, 1099.9858804895011, 1134.7201401093007, 1169.5468461344094, 1204.4218015963822, 1240.694946553629, 1278.0798653593763, 1316.380993038113, 1356.3600251118312, 1398.0974543391183, 1442.653501539883, 1489.8027327582133, 1540.3995774232164, 1592.988888403269, 1646.757585888236, 1700.4346870225015, 1752.4550951116587, 1802.9580963183487, 1850.8892610918822, 1878.1358857676864]","[4.1857443, 4.1800742, 4.1750345, 4.1702304, 4.1658206, 4.1620407, 4.1584578, 4.1553469, 4.1529059, 4.1506615, 4.1490469, 4.1471176, 4.1459365, 4.144715799999999]",3070.479287169729
9,0.1,1,25,"[0.0, 11.843996023636265, 33.88707525598889, 56.90781780440096, 81.30376948328706, 107.06977321191567, 134.4436831032271, 163.42061186998916, 194.55450096088674, 227.34951167918229, 262.4747864183762, 299.45950160908126, 338.08128668611187, 378.02586090370846, 418.7152896935605, 459.8710120844754, 501.73960132445825, 544.2776550299905, 587.1261362104308, 629.7736344222274, 672.1530121029101, 713.7219571148887, 755.0723331437657, 795.3784099413789, 835.1641786097929, 874.3063007463372, 912.6360050907015, 949.8739080910188, 987.0319474944781, 1023.116087407831, 1058.5394049362794, 1093.6892014644495, 1128.4581821471693, 1163.0666919186838, 1198.4179545548716, 1234.6203388657402, 1271.7152270756692, 1309.9181048756477, 1349.3152986120174, 1390.4301755970644, 1433.6629095125609, 1479.2797827592474, 1528.5715596087741, 1580.6071619189968, 1633.9513968879803, 1687.3884277322832, 1739.271814439662, 1789.2068736149054, 1837.13273193516, 1867.2101128465438]","[4.1860986, 4.180743700000001, 4.1758218000000005, 4.1710968, 4.1664505, 4.1624346, 4.158496899999999, 4.1551499, 4.1521969, 4.149756, 4.1477871, 4.1459761, 4.1444402, 4.1431017]",3060.679778155382
10,0.1,1,25,"[0.0, 14.846052001465324, 36.217882545121086, 58.854837658923714, 82.48543709280713, 107.85458083846362, 134.15061536792632, 162.63594789080628, 193.00697112898007, 225.2355102990278, 259.6659726617689, 295.96225283498245, 334.3380107043648, 373.69337526635866, 414.02700965523843, 454.72628850106844, 496.4061025415085, 538.6916281283061, 581.3410507480472, 623.7130104412047, 665.7668003578672, 707.5322253801, 748.6382917695801, 788.956846053494, 828.4234622746809, 867.5096888120275, 905.7640842340417, 943.3232620445477, 980.1352256828528, 1016.1376292875995, 1051.4557346129654, 1086.5400198800048, 1121.4656779354646, 1156.4895422098352, 1192.312213874331, 1228.7362275135752, 1266.2801931767385, 1304.773339202893, 1344.4309876326815, 1385.2198374304885, 1427.7523664973528, 1472.602971108995, 1520.8526950601886, 1571.9760132527172, 1624.9680990179263, 1678.668422712591, 1730.691891487164, 1781.1634767542173, 1829.0220738830262, 1872.7448611790642]","[4.1857443, 4.1805072, 4.1757431, 4.1711364, 4.1668839, 4.1631432, 4.1595206, 4.1566858, 4.1540475, 4.1514883000000005, 4.1497164, 4.1479053, 4.146408999999999, 4.1451883]",3062.523041112468
11,0.1,1,25,"[0.0, 16.041871994316153, 37.264186932376475, 59.37952094182418, 82.65422028782334, 107.17410789929417, 133.09502799602862, 160.99231448372515, 190.5635599270644, 221.7993050096699, 255.52951265946834, 291.4471050885545, 329.07333540691843, 367.74738814513273, 407.42135462455974, 447.90534933035997, 488.87657135145525, 530.5494828572694, 572.178891118287, 613.9566235871405, 655.4371437877984, 696.6411896897746, 737.233042793334, 776.9402008148885, 816.9708037941958, 855.9690179073011, 894.2538613329668, 931.7479368863569, 968.5797331213037, 1004.8638797578294, 1040.4408892654326, 1075.5937485344332, 1110.8036830193046, 1146.4660343523285, 1182.5995462094165, 1219.829685396005, 1257.3583367525625, 1296.5100631706302, 1336.0724925375566, 1376.3840735664378, 1417.9912142206208, 1462.124588736561, 1509.094155591716, 1559.2761823198102, 1611.5362797125206, 1665.104211274239, 1717.049535811983, 1767.4638742196025, 1815.4242364595796, 1855.8051253484425]","[4.185626, 4.1803894, 4.1755857, 4.1712937000000005, 4.1671596, 4.1636157, 4.160347499999999, 4.1577096, 4.1553078, 4.1531816, 4.15137, 4.1497164, 4.1481414, 4.1471572]",3059.852365798883
