Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,25,"[0.0, 33.44099965647001, 71.87621134478661, 112.28085044592262, 156.0649498210346, 200.52683980263942, 245.5142411301049, 289.9384827341104, 333.8802245803548, 377.28447843773677, 421.8197631969631, 466.9675170397477, 515.0274004460891, 562.8257909021474, 610.900004244857, 657.7320819814711, 703.7282087407593, 748.8589328846722, 791.7095072826698, 833.8138063645977, 874.1881325435613, 913.2743475638856, 951.0369822662137, 988.2197671735371, 1024.6183853279604, 1060.7592606152643, 1096.5779270920661, 1132.3870200145218, 1168.3321961326296, 1203.95349611463, 1240.200240535517, 1277.024345423111, 1314.2226642588219, 1351.3358308391666, 1389.7772055627947, 1428.076157232036, 1467.7379973380544, 1508.6452894273714, 1549.8610907109826, 1592.1998465276931, 1634.536090629162, 1676.6009124102159, 1719.532371210809, 1761.9748187303028, 1804.2558863115016, 1845.346246599798, 1884.5011064138423, 1899.3648850283828, 1934.482838769822, 1964.4728039191352]","[4.183115, 4.1772895, 4.1725268, 4.1688662, 4.1657567, 4.1633949, 4.161505200000001, 4.159734200000001, 4.158278, 4.1572938, 4.1563492, 4.1554437, 4.1547351, 4.153947799999999, 4.1828785, 4.177132100000001, 4.1727629, 4.169141799999999, 4.166347, 4.163985299999999, 4.162096, 4.1606002, 4.1593013, 4.158356700000001, 4.1572938, 4.1565461, 4.1558375, 4.1551681]",3235.927376273735
3,0.5,1,25,"[0.0, 25.68404073111583, 63.52098494720542, 103.42558878967156, 146.07812480715495, 190.33800456397137, 235.399744396463, 280.5192304033642, 324.7469073245438, 368.387611178552, 412.8343396580914, 457.19420817766877, 503.66771806839324, 551.2186667353196, 599.3304844719328, 646.0602211705975, 691.9205663455291, 736.669651293729, 779.5323139355146, 820.7509478810969, 860.7598565528094, 899.6434113624509, 937.2021276929709, 973.9960018985971, 1009.8202544180365, 1045.8821649644462, 1081.2444100754508, 1117.074986085871, 1152.5006235358503, 1188.4875807610254, 1224.4864692558015, 1260.776545472037, 1297.7391074354211, 1334.8757200595267, 1372.8415687705187, 1411.335764536855, 1450.9218423903246, 1491.2260317799294, 1532.5914905139316, 1573.941415420718, 1615.7805820995982, 1657.259006139885, 1698.2895197437192, 1738.4107364049719, 1778.6415708707577, 1818.6545688365472, 1857.3913743807448, 1894.3516854714126, 1929.0971439528357, 1954.9108955103889]","[4.1828785, 4.177132100000001, 4.1728415, 4.1693778, 4.1666226, 4.1644969, 4.1627254, 4.1612301, 4.1599703, 4.158947, 4.1580024, 4.157254200000001, 4.1566248, 4.1559949000000005]",3235.999497384168
4,0.5,1,25,"[0.0, 34.231004665990895, 71.86937453778398, 111.29787536114623, 153.8740712137435, 198.02308951613475, 243.22565258345549, 288.6754329060178, 333.1324747922707, 377.3047489938276, 420.53343248750434, 464.98012291066243, 511.69901566927206, 559.169277555249, 606.510231885035, 653.6966391655765, 699.9480687173611, 744.2212256056887, 786.8338252012054, 828.1475925920727, 868.0141750525106, 906.8996929981047, 944.3362427669854, 981.089232310532, 1016.9550910879914, 1052.626897238213, 1088.1440738647452, 1123.8897349069414, 1159.5237189804989, 1195.5120470526158, 1231.0328068428682, 1267.5713811003225, 1304.1428797993299, 1341.286113813019, 1379.5364990484186, 1418.0927724968703, 1457.601168194223, 1498.015916168188, 1538.8517174924627, 1580.8200648019474, 1622.2493519503537, 1663.5700664924539, 1703.6241353596674, 1743.402370712472, 1782.9366309983266, 1822.281319910589, 1861.1814783078462, 1897.9624787369662, 1932.9027887026114, 1955.1551546285]","[4.1827211, 4.1768169, 4.1724873, 4.169141799999999, 4.1664257000000005, 4.1643786, 4.162410700000001, 4.1611118, 4.1598916, 4.158947, 4.1580415, 4.1571755, 4.1565461, 4.1559553]",3233.0552817725984
5,0.5,1,25,"[0.0, 35.05425506568827, 71.66049844644613, 111.69064396896363, 153.69778811883953, 198.07600192735367, 243.44416350779193, 288.56392359917095, 333.22939902907694, 377.1046871979553, 421.25092977640156, 465.2108738021865, 511.7011281246332, 558.674367834021, 606.5320795325317, 653.8367314312893, 699.8169359093108, 744.0691595009278, 786.3012885281753, 828.4413007020453, 868.2232616806871, 906.3115418968964, 944.2017087470174, 980.7254308515105, 1016.769956210537, 1052.28794007731, 1088.0429240268563, 1123.822993645573, 1158.7224415639953, 1194.478325453483, 1230.5629388863945, 1267.1759109992202, 1303.7089452405114, 1341.1827049950555, 1378.7278468614854, 1417.527425036461, 1456.9490756964142, 1497.5505570281662, 1538.4624122512184, 1580.4820186041431, 1621.9721254768226, 1663.436836245183, 1702.799216748643, 1741.8765872104625, 1780.6502629977738, 1819.1420672422453, 1857.5295156304685, 1894.7284784720184, 1929.6912720532266, 1954.5647829634588]","[4.1827607, 4.1771712, 4.1729202, 4.169495599999999, 4.167016, 4.1648512, 4.1631584, 4.1617417, 4.1605215, 4.159616000000001, 4.158592700000001, 4.1578841, 4.1572151, 4.156467]",3234.8441097437926
6,0.5,1,25,"[0.0, 28.63882430144031, 65.70149624130795, 104.81619480862878, 146.98812698412087, 191.48793006293988, 236.57447464554036, 281.82314535231296, 326.81041217402014, 370.78151531648723, 414.4535938257469, 458.7306233956034, 504.66530384465193, 552.229200842885, 599.9236645697966, 646.7317912711065, 692.4842913439289, 737.5122066518683, 779.7878939825822, 820.8672740371147, 860.5102015470226, 899.3872514864978, 936.9126654507717, 973.6424013136374, 1009.5355232335779, 1045.2992779447268, 1080.5775870636203, 1116.03844172342, 1151.7050766933858, 1187.3820029769345, 1223.3620978340396, 1259.864652227126, 1296.3734138075315, 1333.5534903179164, 1371.5863625687116, 1410.0697676662971, 1449.1835222970135, 1490.042085070892, 1530.8891251015384, 1572.62605126797, 1614.1205427795953, 1654.8144889517735, 1694.5812606958689, 1734.033844862035, 1771.9936804756753, 1810.0904726268568, 1847.9325174870032, 1885.0315058948263, 1919.9621827755932, 1940.2734714297821]","[4.182682, 4.1770926, 4.1728415, 4.1695352, 4.166897799999999, 4.1650085, 4.163316200000001, 4.161938200000001, 4.1607971, 4.159734200000001, 4.1587896, 4.1579237, 4.1574121, 4.1567822]",3232.4899415753807
7,0.5,1,25,"[0.0, 31.808832616766495, 68.41632417948074, 107.50190381907896, 149.51492519820135, 193.3002132105321, 238.68275000685378, 284.0753254784022, 328.7386669618652, 372.375779415396, 416.17712506901296, 460.6404568114099, 505.88293909264416, 553.34638421776, 600.766806466313, 647.9833688838535, 694.127625965777, 738.0906580569604, 780.9968363698431, 821.809993531881, 862.0338619666982, 900.0834322938283, 937.7523870827888, 974.3077317432756, 1010.4436128083228, 1045.7682003148059, 1081.1818211759928, 1116.6696423175692, 1151.935814628601, 1187.7468603218404, 1223.6721832792934, 1259.9680730938028, 1296.534836242437, 1333.7644706777937, 1371.4396208273097, 1409.7278507610713, 1449.6838745306316, 1489.8491598599655, 1530.8781955568822, 1572.1293002637965, 1613.7552743808312, 1654.3844023445615, 1694.1301098531292, 1732.709543597087, 1770.4857407529014, 1808.2944232241623, 1846.2135493621338, 1883.189313082158, 1918.5664338145068, 1940.6032367764617]","[4.182682, 4.1769743, 4.1726055, 4.1694565, 4.166937399999999, 4.1648512, 4.1632376, 4.1618595, 4.1606393, 4.1595373, 4.1587896, 4.1579628, 4.157451200000001, 4.156703500000001]",3229.8260491122774
8,0.5,1,25,"[0.0, 28.280716568427692, 65.11118140839994, 103.70850352373066, 145.3125091417038, 190.30634923209948, 235.32908741169763, 280.8929468245933, 325.28319821267826, 369.2663448782415, 413.2192161443164, 457.2665417958158, 502.38614754286255, 549.5180638164672, 597.3893647660391, 644.6572594450427, 689.8743753076778, 734.6076603274046, 777.221307809077, 818.3064563921052, 857.8457282730519, 896.4434016849627, 933.7942718509848, 970.8064791023944, 1005.9188820844329, 1042.0479547813663, 1077.6330243837026, 1112.6818260451068, 1148.4264464954415, 1183.6852547697767, 1219.903329880468, 1255.9833606267555, 1292.9350663149914, 1329.995274405905, 1367.5777493433827, 1406.188462458755, 1445.4877543793602, 1485.39632854884, 1526.8632833420306, 1568.4847716228446, 1609.6695541281729, 1650.484049333365, 1689.940606790758, 1728.298040129578, 1765.6222626761996, 1803.0541739443438, 1840.8023436439662, 1877.2880742985149, 1912.7628206990776, 1940.3363274104822]","[4.1825638, 4.1768169, 4.172684200000001, 4.1694169, 4.1668587, 4.1650085, 4.163316200000001, 4.1619778, 4.1607184, 4.159655600000001, 4.1589074, 4.1580811, 4.157451200000001, 4.1568213]",3227.257956765954
9,0.5,1,25,"[0.0, 27.339789082306652, 63.779086023790455, 102.55552760753721, 144.50393830563382, 188.29116862832052, 233.81781050100665, 279.004927535559, 323.6056582386317, 367.61651902575363, 411.49360753210055, 455.60706613004993, 500.98702916166667, 547.7839118865231, 595.939392682259, 642.0286151494486, 688.3617665613444, 732.4823326353828, 775.249884083787, 816.0129553411257, 856.125905685502, 894.5456472326653, 931.7981773020015, 968.2009789528688, 1004.4790379302988, 1040.0247700362002, 1075.5935018173739, 1110.49020342295, 1146.1622493301186, 1181.4757918890587, 1217.527380575131, 1254.202116006967, 1290.3977652299475, 1327.4644107529457, 1365.0440866831661, 1403.6016093845321, 1443.1088575352708, 1483.5638588935428, 1524.2718103748773, 1565.6802182145718, 1607.1578063207692, 1647.4424070245198, 1687.1647299332092, 1725.737185136218, 1762.918822462376, 1799.811212908439, 1836.9144112145511, 1873.4381703212332, 1909.222118116644, 1940.4581933122429]","[4.1826034, 4.1770139, 4.1727629, 4.1696138, 4.1670947, 4.1652055, 4.1633949, 4.1621351, 4.1609149, 4.1600099, 4.1591439, 4.158356700000001, 4.1577268, 4.1571364]",3224.979105437823
10,0.5,1,25,"[0.0, 29.52713485812353, 65.76171863371974, 104.38797862673891, 145.6187426607181, 190.14946606146725, 235.38600756649134, 280.839209821188, 325.8649144551042, 369.4962673172661, 413.3328997317576, 456.75701480938585, 502.61870826674476, 548.8308482744056, 596.5902315512493, 643.8034109331762, 689.8759348710981, 733.5096476934749, 776.510654492511, 817.7942460338328, 857.3578532386242, 895.7511247405622, 933.0796231592836, 969.4536276894768, 1005.6852890508934, 1041.0328890200462, 1076.765277949753, 1111.691905288225, 1147.3233423583029, 1182.738827155546, 1218.7943093220697, 1254.7340885856893, 1291.7219572252084, 1328.5096381867606, 1366.3557870856694, 1404.4637554064948, 1443.733484278212, 1484.0572180637064, 1525.1641996862368, 1566.9239405953736, 1607.7639479953086, 1648.565883574861, 1688.2264766969024, 1726.2816578317734, 1763.3158661770663, 1799.9983144354164, 1836.2179041049894, 1872.9870033556463, 1908.3149819683404, 1940.1347075855151]","[4.1825242, 4.1768565, 4.1727629, 4.169495599999999, 4.1670556, 4.1651268, 4.1635127, 4.1621351, 4.1609545, 4.1599703, 4.1591043, 4.1583958, 4.1576481, 4.1570578000000005]",3222.479573466662
11,0.5,1,25,"[0.0, 29.024673053488982, 65.31456843585454, 103.79635487157941, 144.86613600047758, 188.61147307898875, 234.31349722702714, 279.40097352333487, 324.30141481606313, 368.7305547165615, 412.2267665421489, 455.8210377724795, 501.0628288644564, 547.5969247736946, 594.9481303774699, 641.4236984743955, 687.6280296960408, 732.2070571096317, 774.5588832917235, 815.4899948742559, 854.8650384422053, 893.3565751756, 930.6832729336634, 967.4347894787463, 1003.3627625782988, 1038.8002724153816, 1074.0768179016356, 1109.1568035140158, 1144.7315972189438, 1180.4027466601635, 1216.2051633538938, 1252.7247739929842, 1288.9476704028357, 1326.2053312214466, 1363.5142259971203, 1401.9084661810186, 1441.0177576956532, 1481.6134217817673, 1522.4816662668347, 1563.6448639475932, 1605.0818808990064, 1645.4843377239915, 1685.0393277657101, 1722.9538957118527, 1759.7792639931984, 1796.3896060022391, 1832.596904899957, 1868.8770270461407, 1904.6186591804956, 1925.9242949459501]","[4.1825242, 4.1767383, 4.1726446, 4.1694169, 4.1670556, 4.1650085, 4.1633949, 4.1620173, 4.1608362, 4.1599703, 4.158947, 4.158278, 4.157687200000001, 4.157254200000001]",3219.825288613418
