Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 29.73493098065228, 67.76054537218249, 106.8911859259814, 147.42285853956196, 193.2158202561851, 242.66395491523735, 291.9753431035002, 340.7214925918993, 387.87608232805337, 433.78409640131554, 478.8922626592803, 524.3296436453481, 571.1626277457501, 618.8717597504576, 666.7687849308079, 713.6375406092859, 757.7711192667323, 800.5656107629156, 841.0319567477402, 881.107678438432, 919.8292940367094, 958.0913694319388, 996.0918900830522, 1034.422258440163, 1072.735656281708, 1111.2140108780916, 1150.4964873528188, 1189.9839865988788, 1230.1974989734279, 1270.9736167381213, 1312.533979579249, 1355.3156039747728, 1399.3081158564305, 1444.9669438612618, 1491.3600813247758, 1537.788691156965, 1583.1601359924184, 1626.1473705958942, 1666.6129518511293, 1703.9895546849061, 1739.0523483950856, 1770.8378448531766, 1801.7049097523418, 1831.042814854878, 1859.6572715931957, 1887.8167028040261, 1915.831090730529, 1944.0636645049872, 1962.0241458328587]","[4.1872191, 4.1835575, 4.1811953, 4.179266, 4.1778488, 4.1766672, 4.1758013, 4.1749744, 4.1742263, 4.1736751000000005, 4.1732421, 4.1727300000000005, 4.172178700000001, 4.171903100000001]",3343.959740513374
3,0.5,1,45,"[0.0, 31.252309438900397, 67.96478585402849, 106.95633648248008, 147.0910466278633, 192.77771460580198, 241.58787971342258, 290.87380330108226, 339.7812926707269, 386.7483111352393, 433.0288187334585, 477.9489190033445, 523.0721928731792, 568.9082600012524, 616.7926680761692, 664.1952463250117, 710.8433202339476, 755.3725452373202, 797.6465683918306, 838.7388774917657, 878.141042856534, 916.8462365069018, 955.339579206509, 993.7546439783047, 1031.6044190012485, 1069.869824457246, 1108.894524105881, 1147.284890941191, 1187.0982106786773, 1227.4067277640193, 1267.9751038051468, 1309.416197202579, 1351.9138245508411, 1396.7065465655405, 1441.9919175151658, 1489.1202897391236, 1534.920427141673, 1580.7337041704686, 1623.790625152379, 1663.6909899112666, 1701.1560430987765, 1735.5412680131226, 1767.72398210529, 1798.4795649590492, 1827.8335293201276, 1856.4234277795526, 1884.3344325722337, 1912.3755874810577, 1940.665200222807, 1960.979748907605]","[4.1872587, 4.1835971, 4.1811166, 4.1793056, 4.178124, 4.1769037, 4.1759195, 4.1750135, 4.1744623, 4.1737146, 4.1732421, 4.1729269, 4.1724153, 4.172178700000001]",3341.616267140165
4,0.5,1,45,"[0.0, 22.471574179591016, 59.00610685056779, 97.71021830119537, 137.94776901737555, 182.4148816449275, 231.0306707125003, 280.77840537726, 329.7058780807847, 377.29052316707225, 422.76791853870236, 468.0484584954643, 513.5029831520933, 558.6799774707613, 605.8358065413365, 653.2299439809133, 699.9720220799443, 744.0506888257171, 786.6950601874435, 827.2464369337895, 867.3030743796078, 906.0300613447832, 944.2764069801931, 982.6138635436814, 1020.5534733781972, 1058.473154805713, 1097.3963083472443, 1136.8350798075278, 1176.1541986754664, 1216.5276253521126, 1257.1295403684517, 1298.785998802049, 1341.6243924743624, 1385.754409230802, 1431.2005322507705, 1477.8280799242477, 1524.5850273070507, 1569.2710250967295, 1612.7460712456684, 1652.793538529176, 1689.9369204050483, 1724.6396759522052, 1756.6081956466344, 1787.3395351921006, 1816.7554906231837, 1845.2684654692928, 1873.2674861324574, 1901.2205583792718, 1929.6100792837549, 1946.7783324959985]","[4.1872191, 4.1834788, 4.1811557, 4.179226399999999, 4.1778879, 4.1767855, 4.1757617, 4.1750135, 4.1743836000000005, 4.173753700000001, 4.1732421, 4.172848200000001, 4.1723366, 4.172100100000001]",3335.855677880993
5,0.5,1,45,"[0.0, 32.71930903092448, 69.21265383286902, 107.87551219736736, 147.48205104647843, 192.22168059558032, 240.06323483399274, 289.75612038796487, 338.543307822782, 386.11804993760734, 432.15258766015586, 477.31866493636676, 521.9405561476917, 567.3623772266074, 613.9374498061784, 661.3051706061599, 707.5853203620252, 751.8365898701682, 794.7847067628281, 835.312675265074, 875.2926625531786, 914.0191441146158, 951.8695374497286, 990.4062075674146, 1028.0792380877724, 1066.8443913779236, 1105.4538148567178, 1144.5941139201902, 1183.9925969127385, 1223.8338786267097, 1264.6420925174427, 1306.4006697942514, 1349.4670977735661, 1393.3712224580165, 1439.1556909362014, 1485.7587277824425, 1532.2450818188433, 1577.50559909844, 1620.5511193888558, 1660.5795309686607, 1697.7957028680682, 1732.1011145961363, 1764.2269980139142, 1795.0796142599709, 1824.206446975603, 1852.8110281155116, 1880.695752853116, 1908.6808385618526, 1937.2422056600783, 1960.9264424451355]","[4.1873374, 4.1835575, 4.1812739, 4.179266, 4.178124, 4.1769428, 4.1759586, 4.1751318, 4.1745806000000005, 4.173950700000001, 4.173439, 4.173045200000001, 4.1726122000000005, 4.1722183]",3332.363136103515
6,0.5,1,45,"[0.0, 33.89708826780395, 70.4825871078225, 108.44049715849746, 147.50165566082262, 191.55095612675893, 239.82357074550976, 289.52331065352985, 338.63182294427725, 386.19721306605766, 432.04320441742107, 477.4124056256196, 521.4036205460652, 566.8471510721238, 613.4040336126629, 660.4166457274748, 706.4118307038163, 750.8253250334926, 793.2096276150555, 834.1979618629596, 873.8752085539204, 912.5490404331815, 950.937414258502, 988.9063225736254, 1026.9868024373977, 1065.6497456475538, 1104.1186924745539, 1142.9142599461645, 1182.4196042734616, 1222.5413205328748, 1263.3267783715655, 1304.7942818673857, 1347.3920520809104, 1392.0004981749564, 1437.564810021118, 1484.1995832024902, 1531.2041438310073, 1575.9646801484243, 1619.090929628054, 1659.1072644909243, 1696.2177690728706, 1730.7037470787257, 1762.7868805969636, 1793.4198762575359, 1822.7374973632157, 1851.3522521398038, 1879.4129748568419, 1907.3361315714853, 1935.756186436615, 1960.6048140643995]","[4.1872587, 4.1835575, 4.1811557, 4.1794233, 4.1779275, 4.1769037, 4.1759982, 4.1751714, 4.1744623, 4.1740294, 4.1733599, 4.1730843, 4.1726909, 4.172297]",3327.803339574926
7,0.5,1,45,"[0.0, 31.459336935737838, 66.94453177549894, 105.30756589285295, 143.99956153544724, 187.46641542231953, 235.5538792869154, 285.25771611895266, 334.3222931260419, 381.78641267467503, 427.61785182498795, 472.95454937970646, 516.8281254951838, 562.2036962123494, 608.0872374763868, 655.2230028240166, 701.1514505022957, 745.225267764668, 788.2179689787898, 828.9865786194279, 868.9107805183777, 907.5511397399933, 945.9465423681139, 983.8653637489898, 1021.5005184216371, 1060.1147644537045, 1098.8261515282356, 1137.8318299881353, 1177.431872023848, 1216.9482161623714, 1257.6828062471764, 1299.1718644267016, 1342.3861467829934, 1386.4973281782686, 1431.9519551651988, 1479.193144058696, 1525.4704552443604, 1571.061962017598, 1613.895724876982, 1653.7643171301706, 1690.8827266731455, 1725.1019868691342, 1757.8645230967695, 1788.6559785418758, 1818.0016110332645, 1846.4721332159584, 1874.4735251208267, 1902.6262646604182, 1930.9164097895919, 1947.1898032678218]","[4.1872978, 4.1836758000000005, 4.1812348, 4.1794233, 4.1780062, 4.1769824, 4.1760769, 4.1752105, 4.1746593, 4.1740294, 4.1734781000000005, 4.173045200000001, 4.1726909, 4.1723366]",3323.7642394072805
8,0.5,1,45,"[0.0, 24.66834513908009, 60.390378679889295, 98.38513241073906, 137.2155111113151, 180.27741339587033, 228.52723417207426, 277.992315476262, 326.5236849663469, 373.9615284203611, 420.52776787371124, 465.8394158273501, 509.4055013645344, 554.4985830767092, 600.5508100109265, 646.846711773101, 692.7025710535687, 737.5144466417979, 780.5523380572625, 821.2397628068148, 860.4499892414266, 899.5791715571614, 937.4016758865974, 975.7894236391338, 1013.8696216820641, 1052.1137811123676, 1090.633321689846, 1130.1339035097508, 1169.1392596409446, 1209.1698350312572, 1250.145472781605, 1291.183655374311, 1334.1829921195858, 1378.7165720654953, 1424.527614475286, 1471.2803988932887, 1517.6253349815574, 1563.3988391354183, 1606.2752467160608, 1646.1798164299535, 1683.5875370378867, 1718.226628256862, 1750.065733839885, 1780.9778506729708, 1810.1624707790238, 1838.773643347471, 1866.915260230799, 1894.9429467393898, 1923.3262464506684, 1946.497799920519]","[4.187180000000001, 4.1836362000000005, 4.1812348, 4.1794629, 4.1780453, 4.1769824, 4.176116, 4.1752105, 4.1745415, 4.1740294, 4.1733599, 4.173005600000001, 4.1725726000000005, 4.1722574]",3320.702912189939
9,0.5,1,45,"[0.0, 20.405695792709025, 56.192836179778055, 94.13153171541069, 132.6208102307511, 174.88698730143415, 222.923418457754, 272.5058065565172, 321.24042595380513, 368.6157395261847, 414.9868021068336, 459.8867959467228, 504.15291076388337, 548.6493791115719, 594.1886563888992, 641.1616144583426, 686.873965316701, 731.5139668990997, 774.3397324438002, 814.9961963607669, 854.6621916254275, 893.4010972274722, 931.8903168700334, 969.4209808286206, 1007.9589158219823, 1046.0626678437407, 1084.720041558417, 1123.8492551579038, 1163.1713639753448, 1203.3215037871678, 1243.531220110047, 1285.0868056779273, 1328.2680362379092, 1372.3741235365783, 1418.3262784215835, 1464.7332018677253, 1511.5452508390322, 1557.0301688558557, 1599.8319073219545, 1640.016044610707, 1676.8032998102149, 1711.2474756841561, 1743.6142207286748, 1774.381833419442, 1803.603802723127, 1832.2144564593677, 1860.3338948639293, 1888.4533570864178, 1916.8777340057713, 1945.7158626650662]","[4.1869831, 4.1834788, 4.1809592, 4.1791873, 4.1778879, 4.1766281, 4.175683, 4.1750135, 4.1742659, 4.1737933, 4.1732025, 4.1726122000000005, 4.1724544, 4.1719818]",3315.681930543078
10,0.5,1,45,"[0.0, 29.324050428546684, 65.00658957342739, 102.09929702390946, 140.96656775140355, 183.1880291441471, 230.61418523548014, 280.2739088924284, 329.1638832562777, 376.639303557719, 422.95091071177023, 467.9280662624923, 512.1289711472997, 556.653975547301, 601.5629002635031, 648.2387292118575, 694.495290450889, 738.8430383653784, 781.5043493284569, 822.2904803146404, 862.1300203495099, 900.6928435472888, 939.1836789361467, 977.2306376830369, 1015.0238904038134, 1052.8594361792875, 1091.8564456572049, 1130.8732633172049, 1170.1860568398997, 1210.1556212858854, 1250.8195642298233, 1292.4373198135963, 1335.0980307396176, 1379.569371764254, 1425.3868771331422, 1472.0589634482862, 1518.4205854757765, 1564.1323608143916, 1606.7308128797927, 1646.6439883989447, 1683.993552063368, 1718.4816007046384, 1750.8515340087101, 1781.602568185775, 1810.8923649646963, 1839.5045814922041, 1867.5599511324408, 1895.523727793358, 1923.984761405979, 1946.5943478816039]","[4.1871405, 4.1835575, 4.1809196, 4.1793056, 4.1778092, 4.1767464, 4.1757617, 4.1749744, 4.1744623, 4.1738324, 4.173281200000001, 4.172808600000001, 4.1725330000000005, 4.172100100000001]",3311.720248984374
11,0.5,1,45,"[0.0, 26.70041032686288, 61.87943808964087, 99.5511584360031, 138.03768146473328, 179.52260248353423, 226.85516572773042, 275.89952648204246, 325.54808809067026, 373.0603706989134, 419.487231353977, 464.09449411129276, 508.3998878506595, 552.4416563650616, 597.7014379648019, 643.8794176240697, 689.9877775619836, 734.03700832156, 777.1996206255556, 818.3600843991394, 857.9452617314473, 896.5471626601616, 934.7277508901498, 972.5991013088915, 1010.9308341066337, 1049.0017827241925, 1087.3857808910982, 1126.2767088205565, 1165.8411936940738, 1205.4636430318287, 1246.4465791719247, 1287.6606792801329, 1330.3653687481076, 1374.5591454702558, 1420.020486564495, 1466.8429127474215, 1513.8600815591403, 1558.9732665983788, 1601.6767714282291, 1641.749655385861, 1679.2389843216633, 1713.6050679555924, 1745.809592096884, 1776.5299063229163, 1806.1670052947852, 1834.7068359779187, 1862.6829304657958, 1890.8035369628751, 1919.1036329177987, 1946.8524174603285]","[4.1870618, 4.1834397, 4.1809983, 4.179069, 4.1778488, 4.1767068, 4.1757226, 4.1748958, 4.1741867, 4.173872, 4.1732025, 4.172848200000001, 4.1723366, 4.172100100000001]",3307.757482393119
