Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 34.15866085553546, 72.771325363953, 112.61085426046782, 156.01123059959298, 203.8045845100753, 252.53600257919868, 300.4540210984077, 347.86240661869397, 393.7144022539526, 438.92019383346883, 484.77226934394594, 531.5231924400503, 580.2002239748813, 629.5766571241579, 677.3922075994628, 723.2050106352037, 767.5332678468014, 809.3552324978305, 849.8600059619689, 889.3398470505513, 927.3603019707093, 965.3506446718104, 1002.8185886447704, 1040.5523716647267, 1078.3513668791102, 1116.3330321514193, 1154.936415049698, 1193.2701325399476, 1233.1120002965301, 1273.2658392789342, 1313.8543639580628, 1355.7933669950671, 1398.7927467016405, 1442.8282538468454, 1489.5549778186453, 1535.4672963584756, 1580.984769815185, 1624.8474218180784, 1665.905169421759, 1703.9716015441943, 1739.8710769052248, 1772.446376078375, 1803.707290538862, 1833.7379018272097, 1862.214937447585, 1890.18303045191, 1917.9577388796963, 1945.6655965916073, 1970.3957310934782]","[4.1861701, 4.1822324, 4.1796727, 4.1778617, 4.1765227, 4.1752625, 4.1742387, 4.173411799999999, 4.172821, 4.172152, 4.1714826, 4.1711283, 4.1706557, 4.1701832]",3350.460624466145
3,0.5,1,45,"[0.0, 28.371101315473425, 66.69504998516481, 106.02117436322214, 149.06049202438646, 196.34929429988335, 244.9433416787149, 293.62539563548535, 340.459846384055, 387.03340297618615, 432.2288729136144, 477.756865828012, 524.6056537108002, 572.2507972239707, 621.4631764887552, 668.5332418008647, 715.1396727249298, 758.5540854097028, 800.9451413477063, 841.140845345715, 880.6755970052916, 918.8616221551772, 956.5212328536011, 994.2989858054659, 1031.6106492504007, 1069.2455295291725, 1107.7689373516464, 1146.1909045087568, 1185.2602822059391, 1224.5453325948868, 1264.2619523363508, 1305.1909909306887, 1347.5225064917756, 1390.3013798528175, 1435.287349744029, 1480.862712293296, 1527.1747472182017, 1572.5704021606223, 1616.5704259737415, 1657.7594705724016, 1695.7781466239019, 1731.2242791934948, 1764.3712217696927, 1794.9604147533694, 1824.6168883706916, 1853.1525575281632, 1881.1515185947098, 1908.6472356775992, 1936.6005814194689, 1955.602527270237]","[4.1859732, 4.182153700000001, 4.179830600000001, 4.1778617, 4.1763258, 4.175223399999999, 4.174356899999999, 4.1735301, 4.1728606, 4.1720729, 4.1716399, 4.17101, 4.170852200000001, 4.1703405]",3346.124805320092
4,0.5,1,45,"[0.0, 28.51434969210834, 66.69569127143802, 105.99827894996224, 148.38622474130545, 195.49839410567506, 243.8773906609889, 292.00022790276046, 339.2923894614297, 385.6327259942649, 431.4684056041307, 476.18969867559474, 522.3151123709898, 570.4012276164827, 619.4041532224036, 666.5625670750782, 712.791146564036, 756.3743039735904, 798.8187195569907, 839.0827465877434, 878.3367335253134, 916.4575144324493, 954.1594400817136, 991.4074287647408, 1029.3198981967407, 1066.9908061965689, 1105.0629120138105, 1143.65911748722, 1182.4818796198674, 1221.8203608794765, 1261.947079801444, 1302.5772850667777, 1345.209463808087, 1388.0382263896122, 1433.1118771680394, 1478.696972040671, 1525.140476102049, 1570.4616090810414, 1614.2742481713226, 1655.4680316334857, 1693.6850433420432, 1728.8596094086397, 1761.3268601818313, 1792.5258819560017, 1822.005141648418, 1850.5126179897902, 1878.5239070003777, 1905.9940758044445, 1934.070109763511, 1955.0362143178968]","[4.1861305, 4.1824689, 4.1799483, 4.1781764, 4.1766801, 4.1753807, 4.1744356, 4.173727, 4.173018, 4.1724277, 4.1719155, 4.1714039, 4.1709704, 4.1706161]",3344.533191816134
5,0.5,1,45,"[0.0, 32.54529388463959, 70.8641752838181, 109.97852130362276, 151.87497572490952, 198.2269625456811, 247.04805405520244, 295.46201802447035, 343.10821895399965, 389.2846201044016, 434.3929987135931, 479.4549051986911, 525.2985793023059, 572.8340623848823, 621.0440931285531, 668.8208837741887, 715.1615684272311, 758.575812885248, 800.7067408839808, 841.3417537769627, 880.2048881368256, 918.3806374373809, 956.1191575137353, 993.7244518287924, 1031.2889511285084, 1068.7065017654845, 1106.5930588050487, 1145.3128739820254, 1184.5982943507875, 1224.0315431887348, 1263.7612909644954, 1304.6427648514164, 1346.5561630836946, 1390.3005096259035, 1435.0674065673202, 1480.9907933075774, 1527.31851567169, 1572.9414442223565, 1616.0703378279463, 1657.5049787824405, 1695.3991546363322, 1730.8971505735954, 1763.7672695713231, 1794.0943790620177, 1823.7293033890605, 1852.232445372058, 1880.1733458561257, 1907.635998181216, 1935.6660326203437, 1954.9637052400735]","[4.186485299999999, 4.1824689, 4.1799092, 4.178216, 4.1767983, 4.175656299999999, 4.1747112, 4.1738057, 4.1730971, 4.172585, 4.1719942, 4.1715612, 4.1710887, 4.1708131]",3341.044511250814
6,0.5,1,45,"[0.0, 32.23813131390864, 70.43662248911755, 109.15998356796138, 150.74034711164416, 196.95779818530116, 245.7276946552771, 294.66806958458506, 341.8869481814296, 388.43623706310007, 434.15603098301756, 478.41034415077445, 524.3101322926508, 570.5802119430394, 618.9904355784594, 666.8713573136741, 712.828054962271, 756.6258040505194, 798.2831677651551, 838.7089097542749, 878.1177395626756, 916.053498164226, 953.9641550769155, 991.5942144948646, 1028.829179749207, 1066.3627607734506, 1104.6743155273907, 1143.1203459504195, 1181.6076325889817, 1221.6070718016695, 1261.712155746853, 1302.606883685689, 1343.9021801821523, 1387.7319926730347, 1433.206271134895, 1478.6867239244893, 1525.1885630004608, 1571.0012591586865, 1614.3638781653558, 1655.4233321145912, 1693.1025648564969, 1728.2125558207867, 1760.815960107352, 1791.7800899298677, 1821.3336625246234, 1849.8880097112028, 1877.7833444827115, 1905.4567425208902, 1933.3839678773402, 1954.8854532206228]","[4.1860914, 4.182389700000001, 4.1799092, 4.1780586, 4.1767197, 4.1754203, 4.174553899999999, 4.1737661, 4.173018, 4.1724277, 4.1717973, 4.1716399, 4.1710491, 4.1708131]",3336.77869055393
7,0.5,1,45,"[0.0, 29.293587246766037, 67.33714477122714, 105.99549010791111, 147.67890774430464, 193.3853854930186, 241.59423080988154, 290.48823959005733, 338.03146837335066, 384.51106898371313, 429.69934431504953, 474.3555542246977, 519.8665130581378, 566.6991391415083, 614.4442501789224, 661.6691689175111, 707.6800000246342, 751.6348708891678, 793.7078065018907, 834.2587383818352, 873.1264678475129, 911.5126470864859, 949.3961281823549, 986.6553152646356, 1024.0886189781857, 1062.37851110259, 1099.956976339182, 1138.5172809148794, 1177.323029896809, 1216.7243793299542, 1256.6453878922457, 1297.5911090227244, 1339.5658854377602, 1383.104621069986, 1427.8657469838731, 1474.1536264340039, 1520.6772424889305, 1566.0782529816806, 1609.5044053400293, 1650.6843731349618, 1688.309685190296, 1723.3904681551594, 1755.995784416506, 1787.133530930384, 1816.5182351518015, 1845.1149824198642, 1872.9151146977274, 1900.5902288222896, 1928.636122044708, 1954.5231933386208]","[4.1860127, 4.182311100000001, 4.1798697, 4.1779795, 4.176601399999999, 4.175341599999999, 4.1744356, 4.173648399999999, 4.1729393, 4.1724668, 4.1719551, 4.1713643, 4.17101, 4.1707735]",3333.748283846165
8,0.5,1,45,"[0.0, 30.77881697203452, 68.8157191577559, 107.81639310587661, 148.35187892088356, 194.25178503676136, 242.27033964101508, 291.6347645186131, 339.0246618359754, 385.7056616945124, 431.03885256974104, 475.6254330486968, 520.6572006086515, 567.1929799569753, 614.9129321495238, 662.784816715136, 708.4658963854993, 751.998210707329, 793.7162008921518, 834.4265005912159, 873.5175597823925, 911.4383482698568, 949.0706961928727, 986.7785197096318, 1024.008599955889, 1062.0941735914205, 1099.9772316133242, 1138.3245752362159, 1177.1104182662605, 1216.9119892896658, 1257.0841465865935, 1297.8504883211924, 1339.9254726662848, 1383.0880952753425, 1427.577748675514, 1473.9161641316057, 1520.4616291460386, 1566.6199769846564, 1609.9107780922498, 1650.6015011022448, 1688.8681008806682, 1723.378109422408, 1755.9703151402475, 1787.1180778446526, 1816.5360003650187, 1844.9796331769246, 1872.724342369196, 1900.576156808386, 1928.394987512577, 1953.885946038614]","[4.1860518, 4.1823506, 4.1797519, 4.178019, 4.1766801, 4.175498999999999, 4.174514299999999, 4.1736875, 4.1730971, 4.1723881, 4.1721125, 4.1714826, 4.17101, 4.1708918]",3330.405691750488
9,0.5,1,45,"[0.0, 28.256110634448305, 65.216963383897, 104.47764012678135, 144.54204112864204, 190.56042950051676, 238.89587640635295, 287.4734351971813, 335.9774328414568, 381.8795493216329, 427.29578373620336, 471.94456162821655, 516.3832445844643, 562.5986136075238, 610.8948233760938, 658.1204126616104, 703.4434833143004, 747.2955243631578, 789.031908953274, 829.8458081941363, 868.404984900522, 906.9906864817041, 944.4101771623365, 981.8749868340509, 1019.7378189189104, 1056.990620766352, 1095.0643334396214, 1133.8230732153074, 1172.4598895363906, 1211.8972251040323, 1251.61294480775, 1292.577508693208, 1334.6582958999138, 1378.415963033467, 1423.5170756158027, 1469.6163628839513, 1515.9797361432666, 1561.9860778420475, 1604.7999624715162, 1645.804960972247, 1683.4064444300088, 1719.0450903715096, 1751.0945734215238, 1782.2313370572974, 1811.7641678097275, 1840.1148773426007, 1867.7038036723848, 1895.5938005750404, 1923.558824058678, 1941.3495601830382]","[4.1859732, 4.1822324, 4.179830600000001, 4.1779795, 4.176641, 4.1755776, 4.1744752, 4.1738844, 4.1730576, 4.1726246, 4.1719551, 4.1716008, 4.1710491, 4.1706557]",3327.709045752768
10,0.5,1,45,"[0.0, 28.649765171077433, 65.94673971840825, 104.5759230011837, 144.78442036318074, 190.2481037307789, 238.92090986513654, 287.56684848242185, 335.86893774526163, 381.49719239229023, 426.8417141721401, 471.75086434186835, 516.1915744508941, 562.2841423379654, 609.4550639589664, 657.0151423784981, 703.0239709941333, 746.5544336187, 788.697728350692, 829.0780792859115, 867.8315360649248, 906.205676134149, 943.5886948511308, 981.2112111827388, 1018.6201481547668, 1056.4626257068035, 1094.5701303705532, 1133.0618156847709, 1171.966697086723, 1211.1501654106523, 1251.0347360080555, 1292.2246309299726, 1333.8366050068685, 1377.4952711760047, 1422.4613728947897, 1469.024182130352, 1515.1424161109599, 1561.2511210786847, 1604.762194692195, 1645.3815169761378, 1682.9694731859922, 1718.5813654996646, 1750.5169851635787, 1781.4616609710342, 1811.0938786269126, 1839.4858806134885, 1867.2838301280153, 1894.8349431561342, 1922.8843335225151, 1941.0675984851755]","[4.1859732, 4.182311100000001, 4.1797123, 4.177940400000001, 4.176641, 4.1753807, 4.1745934, 4.173727, 4.1731758, 4.1725454, 4.1720729, 4.1714826, 4.1710491, 4.1709313]",3324.249784181588
11,0.5,1,45,"[0.0, 28.039235354353764, 65.01650819335714, 103.88126604829051, 144.38136974198812, 189.0905808969345, 237.39522934350282, 286.12396714781664, 333.7626602346129, 379.9772447475681, 425.6173212959319, 470.32076590298686, 514.7747015725748, 560.2167126535716, 607.76339970841, 655.235321804424, 700.5606408272512, 744.852332010409, 786.130873174102, 827.004200598033, 866.2923911579002, 904.3446320264296, 941.8780008840903, 978.793682409297, 1016.4997984992536, 1054.2233127983877, 1092.4224866577379, 1130.7838723721898, 1169.6385559793907, 1209.0584090546822, 1249.1887392248282, 1289.838500063992, 1331.5798753261292, 1375.2206979802754, 1420.083091543916, 1466.9085978101202, 1514.264972988276, 1559.4810706965063, 1602.6597953876876, 1643.6321900581238, 1680.989373461207, 1716.0126823653745, 1748.56412144671, 1779.5992579389672, 1809.0078796744206, 1837.3872589110279, 1865.2516812123595, 1893.032408625717, 1921.072806221261, 1940.4991228447802]","[4.1860914, 4.182272, 4.179791000000001, 4.178019, 4.1767588, 4.175459399999999, 4.1744752, 4.1738057, 4.173018, 4.1724668, 4.1721125, 4.171443, 4.1711674, 4.1707344]",3320.889158110081
