Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.1,1,25,"[0.0, 14.487035756913798, 37.807007005230105, 62.68189138552526, 89.66860731068004, 118.34435916252335, 148.73486266283413, 181.65606138772233, 216.93286105745244, 254.4429576477395, 294.2077376238613, 334.84985905828086, 376.9738041438507, 419.44920011429787, 463.42952545618465, 507.64774709726856, 552.8725847359628, 597.6178863909513, 641.8025548767414, 685.3212471350475, 728.2812429804778, 770.7409759240172, 812.0259095916333, 852.9323947669636, 892.8117847194403, 932.2118099943914, 970.8067222772411, 1008.6871755737614, 1046.0304371217803, 1082.4432720481848, 1118.199241048367, 1153.796525427114, 1189.180611733175, 1225.5445855426847, 1263.966717621748, 1305.3402897689375, 1348.9377536780275, 1394.514913904079, 1440.6514394845644, 1487.5314677447998, 1535.3299462215061, 1584.3467294499242, 1635.063045667575, 1687.2921935691224, 1740.0331767806251, 1792.4234800629242, 1843.058665351976, 1892.3253071073643, 1939.663392450311, 1966.296495528971]","[4.1904635, 4.187746, 4.1855803, 4.1829815, 4.1797915, 4.1761684, 4.172506299999999, 4.1674261, 4.1620708, 4.1562424, 4.1500206, 4.1447434, 4.1400576, 4.1365919]",3083.020735396864
3,0.1,1,25,"[0.0, 14.582147084117821, 37.21730589913744, 61.31869166859698, 87.37758002480695, 115.61739237529099, 145.5731933185811, 177.96395575113263, 212.55096955277207, 249.471501392572, 288.64246779243217, 329.10668757431273, 370.68105755665266, 413.0233626335674, 456.24176121401894, 500.3760688086065, 544.6743145154755, 589.3332387093287, 633.4236022001087, 677.6712665214213, 721.2468642817871, 763.9504815633816, 805.9105431880398, 847.1659402091993, 887.3637604187265, 927.067568447874, 965.630580915933, 1003.3895828232337, 1040.6001289438336, 1076.9472734674519, 1112.673845514667, 1147.8499850806406, 1183.2027587705857, 1218.3583716191097, 1254.908735801174, 1293.8618976703979, 1335.471822708482, 1379.6964439848302, 1424.9818657284957, 1471.7009432394207, 1519.2980673208049, 1568.287741709549, 1618.8648415536113, 1670.9617683148174, 1723.7237987366818, 1776.0247296798327, 1827.0417775197327, 1876.4169099689202, 1923.9697540711568, 1969.583038132189]","[4.1899514, 4.1872735, 4.1847534, 4.181603, 4.1780195, 4.1738453, 4.1686864, 4.1632519, 4.157227, 4.150650499999999, 4.1452556000000005, 4.1408448, 4.1371431, 4.1341505]",3077.398728597548
4,0.1,1,25,"[0.0, 18.41089822714403, 40.98639705662811, 65.09688860607176, 90.56978540782544, 118.44874453946781, 148.4361956929379, 180.2113523580251, 214.31463054079697, 250.6411259506152, 289.2846594479712, 329.4016045816354, 370.4289446053409, 412.3579461020847, 454.8829929638059, 498.3650497049447, 542.746700921799, 587.2816786878328, 631.7694136266547, 675.3248667271365, 719.0326204371486, 761.4758653618036, 803.4989315174951, 844.8294112632726, 885.1761442387407, 924.8271762166506, 963.1904283713494, 1001.347007241293, 1038.5391945659617, 1074.784335611265, 1110.6503519132107, 1145.6406965015176, 1180.7479588634346, 1215.9970202665147, 1252.091079800679, 1289.5276626590621, 1329.419556793094, 1371.8457450098385, 1416.7534042220525, 1463.3025055025284, 1510.7478072959082, 1559.9377655794144, 1610.050475423541, 1662.4872610136506, 1715.4512381776967, 1767.9108102952157, 1818.9897567463215, 1868.174958859667, 1915.8064332000297, 1955.550499178603]","[4.189597099999999, 4.1864467, 4.1835718, 4.1804218, 4.1761293, 4.1714039, 4.166481, 4.1605349, 4.1544309, 4.1487207, 4.1436014, 4.139782, 4.136749299999999, 4.1340718]",3073.3929780548765
5,0.1,1,25,"[0.0, 14.220495787798995, 36.90276061138732, 61.02420105428115, 86.59145361993879, 114.43243039560062, 143.564438254708, 174.60551957546946, 207.98961458687714, 243.93230953219492, 282.2514550950307, 321.8459444878031, 362.62459963896606, 404.6619457074597, 446.9608038774536, 489.97933957997145, 533.5701397942831, 577.7548298451608, 621.7804096737077, 665.3969834347624, 708.252583416382, 751.1354267187443, 792.9886341796926, 834.1366771063431, 874.1340885043252, 913.5446757079172, 952.3847180736319, 989.979030838446, 1027.4419291841546, 1063.6807671027677, 1099.7113379048305, 1135.0461642976677, 1170.060980992401, 1205.4751762371195, 1241.391728549162, 1278.2034379811982, 1316.6787162874803, 1357.462614949695, 1400.5378668249832, 1446.0765975912177, 1493.4658800400948, 1542.4351807673281, 1593.1914329205356, 1645.276165890234, 1698.2319985784159, 1750.3161545389967, 1801.1842151977612, 1850.6306741583612, 1898.382026249292, 1924.1327911754017]","[4.1891642, 4.1859741, 4.1826663, 4.178925, 4.1747904, 4.1697893, 4.1643548, 4.158566, 4.1525803, 4.1472244, 4.1429319, 4.1391912, 4.1366706, 4.134544399999999]",3071.195496095243
6,0.1,1,25,"[0.0, 14.591794787320481, 37.27162531475756, 61.35412328053286, 86.8627016755473, 114.3323409172082, 143.09198602640149, 173.42687351057972, 206.70216125629528, 242.46415457818458, 279.68105218049834, 318.740036764636, 359.23530282910974, 400.5807033732151, 442.44507948823934, 485.0684307103353, 528.4819829654206, 571.957845659791, 615.4141210880498, 658.703697231314, 701.5333324009125, 743.6491645186658, 785.2724709375113, 826.1212542589326, 866.0615797804737, 905.6098783164741, 943.9787641156222, 981.566785553839, 1018.4225552614173, 1054.7994433002993, 1090.510881033413, 1125.6160136222688, 1160.7621131526505, 1195.758603941742, 1231.662327315142, 1268.4092611561548, 1306.2658049559213, 1345.4727266570392, 1387.0430367463662, 1431.003960745282, 1477.450956468995, 1526.3062290262487, 1576.548998216879, 1629.007357316595, 1681.8978911460647, 1734.7838587664078, 1785.9405266202668, 1835.4035735033679, 1883.2667869482534, 1928.3815901403805]","[4.1887703, 4.1856589, 4.1820755, 4.1781769, 4.1736875, 4.168726, 4.1630945, 4.1574631, 4.1519895, 4.1469884, 4.1427746, 4.1397028, 4.1368675, 4.1347017]",3066.598600447997
7,0.1,1,25,"[0.0, 17.056144757461283, 39.210900477348446, 62.717205094366875, 87.37661192022563, 113.88149034202036, 141.7083812793091, 171.55019156399402, 204.0259650829861, 238.52159578909738, 275.0085097575404, 313.89682268781866, 353.86051888185955, 394.982966322901, 436.8476384848765, 479.37327062629515, 522.6860969147576, 566.3003673455488, 609.7350431383334, 652.9558835188687, 695.6291430025581, 738.2394563132787, 779.9997585965438, 821.2976164429931, 861.4429393837802, 900.8427018072045, 939.7472384393668, 977.5092935942071, 1014.7953970149263, 1051.0296375888292, 1086.67150526958, 1122.0542161281521, 1157.407066941648, 1193.0291043432173, 1228.967327705752, 1265.9586343209476, 1303.8355672352013, 1343.164282950793, 1384.1576971365996, 1426.926462863126, 1472.054090249091, 1519.9092420388731, 1570.3520580072989, 1622.5436025645354, 1675.749288865522, 1728.5613377420261, 1779.6695263252361, 1829.3039693716503, 1876.9872243348145, 1916.5627875352643]","[4.188533799999999, 4.1849108, 4.18117, 4.1772714, 4.172703299999999, 4.167662600000001, 4.1622281, 4.1569905, 4.1516743, 4.1469884, 4.1432471, 4.140018, 4.1376157, 4.1355681]",3064.689335448134
8,0.1,1,25,"[0.0, 14.427744387681798, 36.38239606090892, 59.41434695831401, 83.86900386002094, 109.65900036935659, 137.12972210063327, 166.37026226378032, 198.07063549249483, 231.4891064218005, 267.25434091866606, 305.0474519353582, 344.255060811377, 384.9089459423335, 426.00608628036275, 467.7820437160465, 510.20019966675693, 553.1930422368255, 596.3930945253716, 639.2664536211706, 681.5637636252808, 723.5028300682601, 764.7137869441898, 805.4778513908076, 845.8625695559936, 885.1713802128045, 923.7052378324729, 961.4482915322956, 998.5519925266283, 1035.3690241525946, 1071.214386977632, 1106.330350931488, 1141.81001768371, 1177.6033142463555, 1213.9966602552267, 1251.0710064968503, 1289.3972711585575, 1328.7040614930183, 1369.0111370994246, 1410.9401538896025, 1455.1822267888201, 1502.247741301962, 1552.6885829307964, 1604.636542089216, 1657.9953853812638, 1711.2240877573763, 1763.1032503721287, 1812.628243413735, 1860.9422389899114, 1905.6078007440867]","[4.1880612, 4.184438200000001, 4.1808548, 4.1765232, 4.1721125, 4.1670327, 4.1622281, 4.1567545, 4.1519895, 4.1477757, 4.1439953, 4.1407661, 4.138679, 4.136198]",3061.111332501628
9,0.1,1,25,"[0.0, 16.282833052482488, 38.018686489847454, 60.99225046384845, 84.60498715587372, 109.70572792691692, 136.8472587337325, 165.82625881864894, 196.54887303258457, 229.3046238812946, 264.54903208707105, 301.4831889590613, 340.69551628082274, 380.3618160189252, 421.3745953350159, 462.76562007127245, 504.96723156633664, 547.4702184771293, 589.9748455610721, 632.389805431689, 674.3649887864966, 716.0480079459742, 757.3457925900638, 797.4172843398746, 837.2935128693038, 876.2507369545557, 914.7280721548678, 952.6314005477299, 989.5798196029649, 1025.8574885799922, 1061.5512886548997, 1096.9488723272632, 1132.4826288188985, 1168.40357523512, 1204.718478490212, 1242.4009885518342, 1280.3054324309692, 1319.354179058737, 1359.2884660649354, 1400.5037144596745, 1443.7814919632444, 1489.6099461300848, 1538.5502982000278, 1589.7590800842581, 1642.8118301235972, 1695.6031278770035, 1747.105419059515, 1796.7745393086177, 1844.8546835801335, 1886.79533023356]","[4.187628299999999, 4.1838083, 4.1801853, 4.1758537, 4.1713247, 4.166481, 4.1613617, 4.156596700000001, 4.1522255, 4.1478939, 4.1444678, 4.1414752, 4.1392698, 4.1372218]",3057.727359421388
10,0.1,1,25,"[0.0, 15.622430697622804, 37.061035617390644, 59.18244336261344, 82.6207949605207, 107.43045301866857, 134.0011231292005, 162.1614403108464, 191.87483597282085, 224.034300095726, 258.7653896047454, 295.32478886834974, 333.9806461146192, 373.6612482056128, 414.4384772206674, 455.04824159755805, 496.6191418006221, 539.0390417847557, 581.144566210532, 623.220120477356, 665.108060956791, 706.547018103124, 747.4117347261304, 787.5995606902245, 827.4595843864752, 866.2580529734728, 904.3304355816392, 941.6464476547051, 978.5978855381813, 1014.6112324238195, 1050.3958570379739, 1085.910167582511, 1121.1707962747114, 1157.3809533034557, 1194.2560804471254, 1231.9220270311087, 1270.4142099087378, 1309.3580975385744, 1349.2660141871515, 1390.4681621121968, 1432.6495427103375, 1478.010476632179, 1525.621687729651, 1576.7057455762247, 1629.3883512957186, 1682.3010507301142, 1734.4897212050362, 1784.4384971871407, 1832.2599039400068, 1874.976888083497]","[4.1871161, 4.1831388, 4.1793189, 4.1749873, 4.1703796, 4.1656938, 4.1606922, 4.1564002, 4.1519108000000005, 4.1482482, 4.1450982000000005, 4.1422234, 4.1401362, 4.1381278]",3054.70908574639
11,0.1,1,25,"[0.0, 18.919595931655664, 39.546475155606174, 61.09741283762625, 83.74962131148973, 107.94695030379586, 133.55188124085055, 160.89612437380083, 190.29756971218092, 221.95918456001561, 256.0062783658439, 291.9573403202298, 329.8643148840798, 369.06018689081577, 408.8169777690284, 449.4223779454329, 490.72482380638826, 531.9711514888087, 573.8965954338313, 615.512930562371, 656.9586878884002, 697.877867746921, 738.6138854474161, 778.3206176526755, 818.0652802058404, 856.4120215141008, 894.7600903558911, 932.0237215250917, 968.6384231670498, 1004.5097473034976, 1040.1931045995584, 1075.574669908322, 1111.2804876926416, 1147.4242010236012, 1184.9586327704992, 1223.0386959974317, 1261.723485696225, 1300.9914521040077, 1341.1403210354729, 1381.368740736827, 1423.9351944273753, 1468.2703095431257, 1515.4183401706505, 1565.22830020145, 1617.938246996635, 1670.6166506521763, 1723.0006307888584, 1772.7579584005093, 1821.5057462335803, 1855.3970240958656]","[4.1870375, 4.1827059, 4.1785707, 4.1743178, 4.1696315, 4.1649456, 4.1605349, 4.1563606, 4.1522651, 4.1486816, 4.1457677, 4.1432867, 4.1410813, 4.1394272]",3049.359099313968
