Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 30.435340750677256, 68.29107059852697, 107.61051470650796, 149.40587263763894, 196.2142476120846, 245.23079957057155, 294.2957039322298, 342.2117199038097, 388.60025856063237, 434.36224779071574, 479.4863529403573, 525.293383242256, 573.0513685880691, 621.8918635429042, 669.6113409292196, 715.6597627459215, 760.2142189530304, 802.4115835342665, 842.5494899004694, 882.5043443521425, 920.8430423333854, 959.0412973852889, 997.1108003502819, 1034.8662469810893, 1073.013770198681, 1110.9553386241387, 1150.1155951027522, 1189.4401075188903, 1229.219359586666, 1269.5895361284593, 1310.8658441879197, 1353.495680000864, 1397.6350718815474, 1443.0869501375628, 1489.1307911820882, 1536.0299421051309, 1581.2990999476583, 1624.5558670727933, 1665.3048136522848, 1702.9890658866261, 1737.6748774452794, 1770.3016401158498, 1801.0471193847638, 1830.8671100102092, 1859.3009388930532, 1887.3032703222248, 1915.2268850064238, 1943.3180314598821, 1969.3673574789082]","[4.1869407, 4.1830821, 4.180679799999999, 4.178868799999999, 4.177529799999999, 4.1763487, 4.1752853, 4.1746159, 4.1739464, 4.1732774, 4.1727653, 4.172174500000001, 4.1717811000000005, 4.1716232]",3350.9383126780904
3,0.5,1,45,"[0.0, 34.037907758966185, 71.85272920265754, 110.75115527610922, 152.1970133715772, 198.37270775921434, 247.9128323577861, 296.73232391727663, 345.16487929603625, 391.5006478736299, 436.8189737155798, 481.9641356930964, 527.1668268871864, 574.1308074589853, 622.6208062478089, 670.6027560186129, 716.6730825289998, 760.8521704246808, 803.2608778242155, 843.9226942578413, 883.0079419005234, 921.6009855666713, 959.9059097013093, 997.2144364506552, 1035.3879227330071, 1073.3213223511334, 1111.5181912124353, 1150.683312411425, 1189.4761768656367, 1229.4614494529364, 1269.784763060049, 1311.8917747199484, 1353.7443886409055, 1398.2744198286914, 1442.8123413232365, 1490.2211150280527, 1536.7265401954487, 1581.715770501848, 1625.4618459474214, 1665.5603424874544, 1703.7194377187902, 1738.1092403793295, 1770.1666200010086, 1801.1664621644363, 1830.4806410660253, 1859.15460870797, 1887.0424073290937, 1914.8657208676696, 1943.0593990843881, 1969.2839791103124]","[4.1867833, 4.1830029, 4.1804042, 4.178632299999999, 4.1772146, 4.1760731, 4.1753249, 4.1744585, 4.1738286, 4.173198200000001, 4.1726079, 4.172292700000001, 4.1717415, 4.1714263]",3347.686065613065
4,0.5,1,45,"[0.0, 26.48268763441149, 63.76072439283155, 102.36797318047695, 143.4391031423545, 188.78634274209003, 237.89729730255783, 287.4219968335185, 335.90793543161965, 382.3152002920625, 427.9627782042868, 472.9075878465768, 517.7426536384684, 564.5254772980164, 612.7835030471598, 660.314460516014, 706.519966507001, 749.9859365896588, 792.452374143371, 832.971821021572, 872.2550083786363, 910.8698146644982, 948.5954430118528, 986.3203567856493, 1024.3841839013712, 1062.786785862665, 1101.2241533954884, 1139.809860836399, 1178.864985590741, 1218.7678842585392, 1259.2198608222807, 1300.8314153350002, 1342.7883961398852, 1387.602149217154, 1432.851483629232, 1479.1940966735642, 1526.1384630862608, 1571.508010749385, 1614.391892999678, 1654.9965495282358, 1692.0443581787881, 1727.064455450798, 1759.130581795309, 1790.1518251344396, 1819.4579548192619, 1847.978915637148, 1875.8280656290026, 1903.7208798882043, 1931.7904277305852, 1955.1792802848977]","[4.1865468, 4.1829638, 4.180562, 4.1787896, 4.1773329, 4.1761909, 4.1752458, 4.1744976000000005, 4.1739073, 4.173198200000001, 4.1728048, 4.1722531, 4.1719384, 4.1714659]",3342.8889007874877
5,0.5,1,45,"[0.0, 23.446586690745903, 60.429573125725256, 99.11972374911454, 139.27701350704297, 184.62014193907544, 233.5190738647741, 283.1149789739277, 331.3851676285716, 377.87935997842726, 423.5432481484753, 468.5858121990958, 513.2058758966147, 559.5624952499626, 606.9299612695337, 654.8633604475339, 700.8444753834145, 744.7400427786162, 786.1586691907384, 827.1549542648012, 866.7811567643784, 905.0135177702454, 942.7188480372255, 980.7357111172984, 1018.3813081126581, 1056.6972046043784, 1094.8112731759643, 1134.0403888103242, 1173.0732212862004, 1212.8618360162445, 1253.6001496364806, 1294.6062835598614, 1337.094044524381, 1381.2597882784148, 1426.762648589805, 1473.4675757954801, 1519.82332158901, 1565.072029088185, 1608.4659337142257, 1648.9614075431823, 1685.9479595400117, 1720.3787146428858, 1753.1018636437088, 1783.9072723581417, 1813.299461045336, 1842.04172014303, 1869.6971613362807, 1897.6599160321712, 1925.6338526914592, 1954.2748049578863]","[4.186743700000001, 4.1830821, 4.1806011, 4.1787896, 4.1773725, 4.1763091, 4.1754427000000005, 4.174773200000001, 4.174025100000001, 4.1733561, 4.1728048, 4.1724896000000005, 4.1721354, 4.1716628]",3338.6075739211688
6,0.5,1,45,"[0.0, 33.69518814868309, 70.65191062813199, 108.8217599820972, 149.30415449438124, 193.88339930455027, 242.71611598718323, 292.182820804337, 340.44144546304153, 387.32788048253485, 432.8990761772626, 477.99127471437976, 522.5984593022187, 567.928488337799, 615.6714580169972, 662.5871514850159, 708.8685378573256, 752.9582358802055, 795.004769156613, 835.4622276750528, 874.77373963926, 913.1187343380869, 951.3943971280172, 988.7779128642277, 1026.6359940267494, 1064.7328681881831, 1102.956210492417, 1142.0211592957498, 1180.8606010963508, 1220.9232514031141, 1261.1296922782553, 1302.8144161858877, 1344.977629490752, 1389.0796316605438, 1434.6148398716905, 1480.9609289232762, 1527.743667488755, 1573.2974080922786, 1616.5034674054596, 1656.6471786949046, 1694.1716798239981, 1728.7603564985689, 1761.0253787302645, 1791.6865737152689, 1821.183355200687, 1849.4810008114582, 1877.5248422694544, 1905.4363828590808, 1933.467108038869, 1954.9626786749955]","[4.1865864, 4.1830029, 4.1804829, 4.1789079, 4.1774511, 4.1764274, 4.1754427000000005, 4.1747341, 4.1739464, 4.1733561, 4.172922600000001, 4.1723323, 4.1720958, 4.1715841000000005]",3334.4451219265416
7,0.5,1,45,"[0.0, 31.06170340142421, 67.28843535682836, 105.85768995794774, 145.12862510292712, 189.90856164852823, 238.9144697316417, 288.5588432173106, 336.84562857631875, 383.4432370416797, 428.9466704421153, 473.75449943604474, 518.3800855787198, 563.5128039841887, 611.1054541431489, 657.5323016688361, 703.9347272207482, 748.033107774217, 790.2893253589567, 831.1373324542066, 869.7955311283539, 908.8141895267339, 946.5625330322192, 983.8408484251448, 1021.7648600357496, 1060.0429188049666, 1098.4644369342077, 1137.2137170799479, 1176.0533669510878, 1215.8435304836648, 1256.5311434938308, 1297.7644415537657, 1340.1614915911955, 1383.5455192783434, 1429.639926344954, 1476.655298776102, 1522.8426690964407, 1568.44892296458, 1611.4853260781429, 1652.088502594675, 1689.3393919539967, 1723.948798453584, 1756.1977475802269, 1786.8504982984173, 1816.3339097813946, 1844.785159623917, 1872.6937330509527, 1900.6286444350026, 1928.7770663205174, 1954.8791856526677]","[4.186507700000001, 4.1829243, 4.180443799999999, 4.1785932, 4.1771359, 4.1761518, 4.1752458, 4.1743402000000005, 4.1739464, 4.1731591, 4.1727653, 4.172214, 4.1717415, 4.171505000000001]",3329.889385112713
8,0.5,1,45,"[0.0, 29.548190754741313, 66.02405024250356, 104.15220618129399, 143.4732567299941, 187.18365292048372, 235.94242684628034, 285.2657341243121, 333.9901648974835, 380.93128739802, 426.34126049851693, 471.3934696698011, 515.5013659443543, 560.7633220326527, 607.8722565686824, 654.8529183552175, 700.8939750414122, 745.0153315974565, 786.7043465550523, 827.8994020854027, 866.8642378269767, 905.3773896665966, 943.2489901015501, 980.7072883619469, 1018.3191101288783, 1056.2786842496423, 1094.7938889703412, 1133.6138360251055, 1172.684934967468, 1212.1827178499336, 1252.8832458487864, 1293.7678046418202, 1336.671080403351, 1380.3674295733608, 1426.3964276173274, 1472.4604941268813, 1519.3736675470877, 1564.9588430973467, 1607.941651797681, 1648.380528991313, 1685.5390047567753, 1720.2056342604142, 1752.5195322917798, 1783.1957625493164, 1812.7750656199437, 1841.1565790875247, 1868.9625291535976, 1896.880805776314, 1925.110838295101, 1942.0398606349017]","[4.1865864, 4.1830425, 4.1805224, 4.1787896, 4.177569399999999, 4.1763091, 4.1754036, 4.1746554, 4.1739073, 4.1734347000000005, 4.1730013, 4.172411, 4.1720958, 4.1716628]",3326.574387603083
9,0.5,1,45,"[0.0, 25.47242917736878, 61.82143173694385, 99.92794717899415, 139.23066671429945, 182.7958286577133, 230.73367289113799, 280.09676383793317, 328.2034997295806, 376.134265178861, 422.049425539616, 465.7271167103971, 510.2235045040969, 555.1264651611222, 602.0842329622857, 649.1632596870555, 694.973436173566, 739.3346869696608, 781.141793955558, 821.5658136303688, 860.7171119251735, 899.3252072865736, 936.9573024914829, 974.9508732456703, 1012.257901544944, 1050.4018436108277, 1088.8108331502663, 1127.677526314479, 1166.6501451880945, 1206.384650152464, 1246.801959686864, 1288.0113307984402, 1330.4813768088861, 1374.1113165919755, 1419.6202518802725, 1466.493044229635, 1513.2846965129866, 1558.7980918699318, 1601.1552635289686, 1642.023274236275, 1679.5724392257866, 1714.0404266533878, 1746.341228783439, 1777.136214786381, 1806.4475415532802, 1834.934835532475, 1862.833428458498, 1890.6283113235468, 1918.8775685092564, 1941.2681048236773]","[4.1865468, 4.1828852, 4.1804829, 4.1785932, 4.1772542, 4.1762304, 4.1752853, 4.1745372000000005, 4.1737494, 4.1732774, 4.1727653, 4.172292700000001, 4.1718597, 4.1715841000000005]",3322.015892973905
10,0.5,1,45,"[0.0, 20.03592538022781, 56.206914364450995, 94.05376245539492, 133.08377257110283, 176.21973236018778, 224.29615449733967, 273.62499126787895, 322.49692808969485, 369.00975019339603, 414.8283441656454, 459.5947910434609, 503.5668505085587, 548.0004743666655, 594.535761664745, 641.3296136946888, 687.1742366437286, 731.5571867350975, 773.3089281995397, 814.3406864629158, 853.5927652942146, 892.1555359910599, 929.832659591854, 967.4992531242895, 1005.0998588917791, 1043.248163914943, 1080.9049456966297, 1120.209809526214, 1159.4031864275, 1199.0356072744842, 1239.060363015781, 1280.2971890966232, 1322.5695250028882, 1366.8705071447102, 1412.362281748387, 1458.8913821330593, 1505.725518513827, 1550.8309588723428, 1593.9264641680693, 1634.8553965318824, 1671.74285497361, 1707.1098250600153, 1738.838470533712, 1769.4987928996575, 1799.1115542241319, 1827.5042130143597, 1855.364073556821, 1883.177037168256, 1911.5496792165304, 1939.934761850248]","[4.1868224000000005, 4.1829243, 4.180562, 4.1786718, 4.1774511, 4.1762695, 4.175364, 4.1747341, 4.173789, 4.1735134, 4.1728439, 4.1723323, 4.171977500000001, 4.1715841000000005]",3318.4525827526863
11,0.5,1,45,"[0.0, 32.36624804003009, 67.84989909490957, 106.06198469057722, 144.28383273673262, 187.47429654271014, 235.21044376285477, 284.6173103038535, 333.13992682883145, 380.0734907225301, 426.36225657817045, 470.67494654099687, 514.4995646788936, 559.5601550078061, 606.0787931339828, 652.1400392375244, 698.2724330518847, 742.3817300684059, 784.7303892523996, 824.9392112420358, 864.4587035213492, 902.8808684147116, 940.5485349755609, 978.18977247048, 1015.9321308292324, 1053.652801383374, 1091.822852696525, 1130.7475315043573, 1169.6539442219876, 1209.0937594440868, 1249.662335173701, 1290.9621811089798, 1333.4938300899641, 1377.3114782675266, 1422.5501944933217, 1468.9758022261117, 1515.996729816326, 1562.0181175654752, 1604.4816763830136, 1645.02216700682, 1683.0338830685114, 1717.4464939065188, 1749.5211579716615, 1780.4467373754355, 1809.7317928058064, 1838.1844415104997, 1866.3728553043325, 1894.0725429938857, 1922.300442494704, 1941.1432265555823]","[4.1863503, 4.182805999999999, 4.180285899999999, 4.178514, 4.1770968, 4.1759548, 4.1750884, 4.1742616, 4.1735921000000005, 4.1731591, 4.172450100000001, 4.172174500000001, 4.1717811000000005, 4.171387200000001]",3314.127414760604
