Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.1,1,25,"[0.0, 21.507511810038437, 48.8303861640002, 77.09268195238624, 105.95789163402972, 135.53552764745646, 166.27015481728748, 199.12009777945448, 234.2822167603529, 271.4333949333611, 310.9189044825332, 351.7451565623892, 393.4955708906824, 435.35793359257, 478.3552501653505, 521.9840111434163, 566.2596854493659, 610.5503215629577, 654.9852316240043, 698.7058159229057, 741.5866646995604, 783.4139865158494, 824.7987671849551, 864.8572816304134, 904.6740837001232, 943.2732759737137, 981.32577525272, 1018.6916237143682, 1055.4256772289405, 1091.7116811574167, 1127.2438314945432, 1162.5607191034053, 1197.2172078108968, 1231.978817952367, 1266.8985929896103, 1303.0852812108285, 1341.1474597890447, 1381.8312159551872, 1424.9383400459417, 1470.1153046092193, 1516.997751477257, 1566.0038003273296, 1616.7661137895648, 1669.1298019319559, 1722.7106379536142, 1775.143889555427, 1826.48941433617, 1875.6520810849627, 1923.441247769387, 1962.4281193355307]","[4.1880612, 4.1844778, 4.1808152000000005, 4.1771927, 4.1733332, 4.1691985, 4.165103, 4.1608891, 4.1568727, 4.153171100000001, 4.149429799999999, 4.1464763, 4.1436801, 4.141593]",3123.722447055803
3,0.1,1,25,"[0.0, 23.267124979371914, 49.7608470893087, 77.55209090733933, 106.61162986577244, 136.41505592636065, 167.2414917486994, 199.77833690829902, 234.5148682521484, 271.6425557124758, 311.37235840360825, 352.3379835361321, 393.8445449912733, 435.86380074310466, 478.36707830650926, 521.6609876798057, 566.0508214201993, 609.9681692218411, 654.1160123831215, 697.8346815934424, 740.7747549360038, 783.1419779155344, 824.5018352948066, 864.9534284497774, 904.5016104314896, 943.5409365148244, 981.4952203769706, 1018.7295575289638, 1055.449221247936, 1091.2350384098288, 1126.5815303372574, 1161.090783178338, 1195.6406877721552, 1229.8761973818362, 1263.9149725180014, 1298.6023953298923, 1334.9827384820621, 1373.1460858039702, 1414.4641718947805, 1458.694840515545, 1504.8689411402488, 1553.5561506674537, 1603.8984522319172, 1656.3248402850008, 1709.5359031291998, 1761.929466688939, 1813.191689281552, 1862.4963320442296, 1909.8171932598127, 1946.324738447401]","[4.1873527, 4.1833749, 4.179397600000001, 4.1751842, 4.1711674, 4.1665993, 4.1627793, 4.1584477, 4.1546674, 4.151280399999999, 4.148090799999999, 4.1454916, 4.1432076, 4.1411996]",3114.091308598903
4,0.1,1,25,"[0.0, 23.765582114747104, 49.76202875157571, 77.09978614195595, 105.42627885013874, 134.48535306729102, 164.52483848446823, 196.30991660484548, 230.3925096386386, 266.6431777258492, 305.7161371927999, 346.2794220843241, 387.7398633531376, 429.89625963224387, 472.1645019476091, 515.4473419182997, 559.4370874887466, 603.7263866030997, 648.1864263874628, 691.8903224429588, 735.3131841938653, 778.104712869199, 819.4874496155506, 860.3352325065923, 900.4290762304126, 939.6406848017746, 977.9371526292437, 1015.3958533397954, 1052.2899332083018, 1088.3762613628212, 1124.082571542617, 1159.001950400079, 1193.687394221018, 1228.1406839251053, 1262.4042587607908, 1296.824698748376, 1332.0660045160341, 1368.785724992987, 1407.6369212395437, 1449.838096990819, 1495.1136957120268, 1543.0479410327425, 1592.9440366152028, 1645.3856059962786, 1698.4964092106395, 1750.8757594492567, 1802.5739386455728, 1852.0256140861247, 1899.6569132968593, 1931.143976922201]","[4.186801, 4.1821542, 4.1780982, 4.1740026, 4.1696315, 4.1655359, 4.1613226, 4.1576996, 4.154116200000001, 4.1509657, 4.148327399999999, 4.1459641000000005, 4.1437984, 4.1423416]",3111.783063109944
5,0.1,1,25,"[0.0, 15.499539638716612, 40.47117591233322, 66.58466008314042, 93.91749674442855, 122.23369259216759, 151.61699675136856, 182.5934919925918, 215.4090154351013, 250.73048140729622, 288.50104600568613, 328.1218361773435, 368.7429555284286, 410.1516813957315, 452.4779404523344, 495.1307900730512, 538.6365318169655, 582.2323843291458, 626.02990872142, 669.8706926525008, 712.9956158284294, 755.3221650125279, 796.828610133148, 837.5586964460581, 877.5148963911997, 916.3671660180837, 954.395812793817, 991.7476150015405, 1028.2856971532076, 1064.3086167986216, 1099.615558306603, 1134.6359990611838, 1169.4968931042945, 1204.3395118458686, 1238.9991389930817, 1274.0042643159284, 1309.5719578077876, 1345.9573922749457, 1383.92078852477, 1424.5236509994359, 1468.0892287170589, 1515.8937987841182, 1566.0638529182595, 1618.571284372206, 1672.2505872354513, 1725.4894466656076, 1777.2960843875003, 1827.0812412122236, 1875.1682594665147, 1901.620739240045]","[4.1864076, 4.181918100000001, 4.1774287, 4.173451399999999, 4.1690803, 4.165103, 4.161283, 4.1577387, 4.1544309, 4.1514773, 4.148760299999999, 4.1465549, 4.144783, 4.1432867]",3103.117722862549
6,0.1,1,25,"[0.0, 19.243032217305768, 43.05249334561145, 68.27053219261421, 94.39291724456803, 121.58074405243065, 150.03791337297315, 180.13212703960102, 211.7559001704421, 245.97738371147994, 282.8823072278813, 321.4825018986127, 361.55055688728373, 402.2531699135136, 444.48463731519496, 486.3682350511208, 529.5733258642017, 573.0490516686339, 616.5057607393053, 659.6342711891236, 702.7468860183052, 744.8203845086961, 786.2546288894257, 826.5086637856613, 866.3769977712437, 905.3728653672182, 943.603073064571, 981.1640707877344, 1017.7578236862779, 1053.6742321273491, 1089.4199848655144, 1124.5768126928742, 1159.7140358106635, 1194.7154044261001, 1229.7453263074517, 1265.0509669066032, 1300.627859635299, 1337.0081956495978, 1374.5592583479788, 1413.6238997966984, 1455.27553774754, 1501.1596021536811, 1550.6637228497334, 1602.8129620299833, 1656.5111780522375, 1710.170371941363, 1761.8963631405127, 1811.616650815719, 1859.2558966599322, 1899.4039492711036]","[4.1859741, 4.1814847, 4.1773105, 4.1731362, 4.169237600000001, 4.1653786, 4.1615586, 4.1580935, 4.155179, 4.1521077, 4.149665799999999, 4.1474214, 4.1456885, 4.1439166]",3091.5003964341918
7,0.1,1,25,"[0.0, 14.98554135161558, 37.66113509718804, 61.473655079309026, 86.74997297322042, 112.63116539421591, 140.19059596229377, 169.23865767520866, 199.53613137299973, 232.4087321795803, 267.7470179642844, 305.5651398176682, 344.8321695570503, 385.21426266700735, 426.58531356472974, 468.6538542696235, 511.0044354180992, 553.7680350619071, 597.038535231732, 640.2286898219637, 683.085312287252, 725.031048411894, 766.2153390116007, 806.7583775881604, 846.0644292671376, 884.9203021925706, 922.8363140631508, 960.5315280717708, 997.156354888226, 1033.225251893985, 1068.8484138551878, 1104.1095304534092, 1139.4832315715646, 1174.6740503494473, 1210.6444883753088, 1246.2973048936904, 1282.7222934477647, 1319.2577084711772, 1356.7494475076098, 1395.5008897886942, 1436.4144558459716, 1480.2950721754523, 1528.413702665557, 1579.8396706941585, 1633.1613231352326, 1687.060484714227, 1738.7379230027057, 1788.8152078178605, 1836.8625991341644, 1863.7375897665759]","[4.1860137, 4.1812487, 4.1773896, 4.1733332, 4.1694345, 4.1655755, 4.1618738, 4.1586838, 4.1557307, 4.1529346, 4.150374899999999, 4.1479335, 4.1462007000000005, 4.1444678]",3076.5952330973323
8,0.1,1,25,"[0.0, 12.237324667292256, 34.17608203378367, 56.89339488251818, 80.61843201807744, 105.84826058134564, 132.143343264211, 159.7349963796956, 188.9437230846343, 220.61688790167614, 254.54885578748383, 290.97476036117365, 329.1894726139304, 368.8244265071424, 409.32020001376833, 450.61208479207795, 492.5857885875185, 534.8357316186771, 577.7491080005589, 621.1833998413185, 663.7532251526832, 705.6739698012857, 747.2466733743497, 788.0704022413101, 827.5557786687355, 866.7095039042263, 904.998569781093, 942.2240114664114, 978.8285498831478, 1015.0948503553143, 1050.6937184917074, 1086.3985604379682, 1121.8850710070199, 1157.7466014783722, 1193.7580328619213, 1230.1582325074703, 1266.630644648691, 1303.7903346732292, 1341.4288971436863, 1380.1650648027678, 1420.2725542588446, 1463.0354321428579, 1509.435723090139, 1559.9974165822794, 1612.9873399487155, 1666.6085536343423, 1719.0358281039805, 1769.0146583166782, 1816.9125514727866, 1847.3523095692276]","[4.1858168, 4.1815639, 4.1772318, 4.173411799999999, 4.169868, 4.166048, 4.162425, 4.1593928, 4.1561637000000005, 4.1535254, 4.1507292, 4.148799899999999, 4.1467519, 4.1450982000000005]",3060.556286562908
9,0.1,1,25,"[0.0, 12.885286426692318, 33.65838220002436, 55.70097906676838, 78.62807873430532, 102.79279230091916, 127.83967131208877, 154.77348314566078, 183.15759846864265, 213.66379660983588, 246.52787041683192, 281.38283252518613, 318.4145098395986, 356.94824406262546, 396.60612922529776, 437.00678355476464, 477.77295066351587, 519.0382980318813, 561.2763535786743, 603.9116610792233, 646.1584894362258, 687.6699778900262, 728.7549349246289, 769.2166754426397, 808.5678257087898, 847.5661882853743, 885.536492596063, 922.7120655367346, 959.0493914913282, 995.3445495867584, 1030.790011405005, 1066.4355202366612, 1102.0152045015163, 1138.20812926001, 1174.8888616956433, 1211.9227551469246, 1248.9561137201872, 1286.2025698173368, 1324.2746596422862, 1363.0964246292808, 1403.2711434690539, 1444.7822420809207, 1490.301955411866, 1539.1985552091692, 1591.6134758812004, 1645.1289318374406, 1697.4349502126188, 1747.8607456328589, 1796.1240431182553, 1823.2505325490986]","[4.185935, 4.1814847, 4.1776257, 4.1738453, 4.1700649, 4.1663237, 4.163015799999999, 4.159905, 4.1567545, 4.1537614000000005, 4.1513596, 4.149193299999999, 4.147264, 4.1452556000000005]",3040.504651039359
10,0.1,1,25,"[0.0, 15.507617180050403, 35.256090781821285, 56.40721795499192, 78.38962796254972, 101.19279441600207, 125.21008791639679, 151.0867783910412, 178.44155319305736, 207.74470516842695, 239.33729486801292, 273.0081701117007, 308.61655040383226, 346.093964049493, 384.7485880415924, 424.18503554720263, 464.28567709893974, 504.87181590446977, 545.9185449282206, 587.427014289842, 628.9071567325234, 670.0442057492212, 711.0960157661987, 751.9144093386883, 791.3701888221972, 830.3325924901383, 868.2947082597243, 905.5477230499941, 941.8225041312053, 977.4689971985274, 1013.1252674857881, 1048.8331728941282, 1085.2005228411929, 1121.592603462026, 1158.696188533048, 1196.006030370218, 1233.8284509562143, 1271.5163442590508, 1309.8742081921578, 1348.483062484896, 1388.458392122338, 1429.6760045450055, 1473.9724694228132, 1521.2106442183167, 1572.5243848271166, 1624.8374820164806, 1677.3683048848552, 1728.2016131236273, 1776.362876229718, 1815.2734436451549]","[4.1858559, 4.1814847, 4.1777439, 4.1741605, 4.1706948, 4.1671901, 4.1639214, 4.1608105, 4.1577387, 4.1548643, 4.1520681, 4.149665799999999, 4.1476183, 4.145531200000001]",3014.5062345992023
11,0.1,1,25,"[0.0, 13.909795879012933, 32.735256835994704, 52.79473188555289, 73.68984976413171, 95.32399593260726, 118.34969607348671, 142.72820857737037, 168.92405900711344, 196.78354989184385, 226.40962968833742, 258.2260503860688, 292.4622633962527, 328.54229421587524, 366.11536072341835, 404.3505723846594, 443.69136474777275, 483.50853428354475, 524.2013107020293, 565.6597698759217, 606.9908358504067, 648.3275689952754, 689.5205077428398, 729.6283586365284, 769.0541135592414, 807.8446896095836, 845.5232940703709, 882.6152437487228, 918.5702477907537, 954.3256704372382, 989.7911082260057, 1025.1176713330278, 1061.5755670259912, 1098.2180341969731, 1135.586508371669, 1173.5485359935772, 1211.3476941763154, 1249.493982433182, 1288.2073714655774, 1327.281033711171, 1367.0918973372045, 1408.4129360346847, 1451.7829215556444, 1497.8344347075592, 1547.6394585005328, 1599.6361283353087, 1651.6475353523642, 1702.7189923608223, 1751.3164650804838, 1793.9483782379816]","[4.185935, 4.1815243, 4.1780982, 4.1747508, 4.1712856, 4.1678596, 4.1647487000000005, 4.1615982, 4.1583691, 4.1558094, 4.1532497, 4.1508079, 4.1485634, 4.1464367]",2989.24020437446
