Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.1,1,25,"[0.0, 19.14070681341485, 46.81775626230848, 75.10345776603208, 104.79535996137747, 135.12584294953996, 167.13193291004103, 202.02357078289884, 239.33611557208428, 279.73778403235355, 321.4027755016229, 364.0847011937622, 407.11583989944126, 451.7314033913113, 496.3282852343255, 541.6111999730576, 587.6153307118402, 633.4391224007079, 678.7635071450488, 723.3574439470297, 767.2350309170936, 810.0497569118982, 852.5876967740376, 893.917861546719, 933.9142805354388, 973.7171838484392, 1012.2445153453582, 1050.1723151468211, 1087.4336882738532, 1123.6520010404656, 1159.3024292383975, 1194.2775902424937, 1228.9696214534977, 1263.2159409551498, 1297.784905009795, 1332.8676579369414, 1369.7185052921448, 1409.249078634201, 1450.9468149895229, 1495.3117609534595, 1541.9486025033816, 1590.9799322974566, 1641.9369019369096, 1695.5862865940503, 1749.713560333527, 1803.8735553847087, 1855.2307225972813, 1906.198405864909, 1954.5246380706571, 1997.842882451579]","[4.1953206, 4.186658400000001, 4.1818151, 4.1769724, 4.1721687, 4.1672077000000005, 4.1622076, 4.15764, 4.153388, 4.1496868, 4.1467338, 4.144331899999999, 4.1424026, 4.1408277, 4.1394105]",3166.590426218127
3,0.1,1,25,"[0.0, 16.170943208037045, 42.839489826517024, 70.56139983862039, 98.87351251979084, 128.789199427845, 160.3275554410767, 194.413704305473, 230.76791342865073, 270.5964360493601, 312.0262514473216, 354.48914465375327, 397.4999377010916, 440.8147643194149, 484.883309670433, 529.7908406165172, 575.604244834567, 621.0662901745432, 666.2476408399887, 711.0227154180932, 754.7032003478032, 797.6187157275806, 839.750339425073, 880.7007327612125, 921.0341329871692, 960.4572356661602, 998.7441317277794, 1036.5464709272255, 1073.5563109324817, 1109.684791684138, 1145.0570881685157, 1179.8760199074736, 1214.4871113643444, 1248.3702955430572, 1282.3505963325365, 1316.8167980776168, 1352.2302502294579, 1389.9400767797054, 1430.179132676281, 1473.3128463833789, 1518.2677655164362, 1567.6119950948932, 1618.3113640648182, 1670.692341147741, 1724.9532876194287, 1778.8455209720478, 1830.7855611036618, 1881.8320885161677, 1930.0555333281384, 1957.7320239895287]","[4.195281, 4.1850834, 4.1794529, 4.1740193, 4.1690979, 4.1642156, 4.1599631, 4.156222799999999, 4.1532302, 4.1508288, 4.1487417, 4.1471276, 4.1456709, 4.1444502, 4.1435051]",3167.6617940960027
4,0.1,1,25,"[0.0, 24.79344753233974, 51.13275869023349, 78.51630609040538, 106.47742573685267, 135.7889707865123, 166.57580939205033, 199.9078701941868, 236.07129367681623, 274.7899256539431, 316.11996444159627, 358.66011384991464, 402.05246197924816, 445.6552852992505, 490.05070401019873, 535.2537114781423, 580.4821795961481, 627.2492656999109, 672.8887007831756, 717.9392065485417, 762.2119027513231, 805.8034265859953, 848.0221338599113, 889.7443504961593, 929.9987909684244, 969.6890354259788, 1008.6097672559449, 1046.502969603611, 1083.5495289580815, 1119.7931651572706, 1155.4984838069709, 1190.4251901284053, 1225.1400430189944, 1259.2044621376476, 1293.7472360546715, 1328.6484028144123, 1363.9925397553443, 1400.1619552038944, 1439.2466838674914, 1480.7380239196075, 1525.3993937637308, 1573.4263030608856, 1623.809659101101, 1676.7522831720432, 1731.1440201728738, 1785.059770177867, 1838.0581102585543, 1888.555223588468, 1937.4575228596336, 1967.1889219725208]","[4.195162799999999, 4.1845322, 4.1785078, 4.1735077, 4.1688223, 4.1642547, 4.160593, 4.1572857, 4.1544905, 4.1522856, 4.150435, 4.1489387, 4.1476002, 4.1465368]",3161.8405789084222
5,0.1,1,25,"[0.0, 17.969472587119128, 43.48377970444437, 69.89278709191558, 97.28706893515385, 125.74009581541134, 155.93319994320984, 188.09656179997722, 223.06871434256573, 260.68633355333884, 301.17700873727205, 343.7565779261303, 387.2033455292545, 431.0669644525289, 475.4416760844783, 519.7923081828419, 565.8399180861056, 611.8201379065649, 657.8600536023978, 703.7750751987949, 748.1034251301662, 791.8152009087835, 834.5814476292844, 876.0760947996723, 916.5950712822735, 956.476291443729, 995.612725754353, 1033.536138914359, 1070.4071602949775, 1106.9050473477907, 1142.9196716730328, 1178.187966697129, 1213.1954297279242, 1248.1389617120258, 1282.924524190654, 1318.2219055789049, 1353.8834390450013, 1390.0845038606603, 1428.2010934895354, 1468.5791058440789, 1511.5297574549177, 1558.8712816744917, 1608.7356068485506, 1661.7712249406507, 1715.9564320551901, 1770.1320910753032, 1822.7591385226735, 1873.409982230003, 1922.3940844879733, 1964.30350492201]","[4.195399299999999, 4.1843352, 4.1785474, 4.1734290000000005, 4.1689405, 4.1648059, 4.1614594, 4.1582308, 4.155829, 4.1535058, 4.1518521, 4.1503954, 4.1489387, 4.1477966, 4.1468124]",3154.029635842149
6,0.1,1,25,"[0.0, 22.29439514588171, 47.28998121676605, 72.7253422107365, 99.22353074982206, 127.00887450293052, 156.43224487143382, 187.57965457041294, 221.22375271513627, 257.75266355762824, 296.5199672895146, 338.34092345592876, 381.4541198470389, 424.8356999310196, 469.0095033154216, 513.4706382566819, 558.618968795745, 604.0998438683569, 650.1846706727309, 695.8277704005934, 740.5762649206939, 784.5493486788823, 827.4831084142127, 869.2306502568413, 909.7664362143314, 949.4980834540902, 988.496546759023, 1026.423328293622, 1063.8002375808194, 1100.0149222850325, 1136.1234726728692, 1171.5268455195978, 1207.127793351457, 1242.5260844256031, 1277.7221494770804, 1313.5564564349484, 1349.7039244614384, 1386.4691300022228, 1423.9426857713706, 1462.871944449484, 1505.1677587948147, 1550.9780714081437, 1600.6290692534917, 1653.0709032386553, 1707.2548075594468, 1761.454712532798, 1814.5754602183633, 1865.2278342775016, 1913.9688434003997, 1948.0595118804258]","[4.1953206, 4.1843748, 4.1786656, 4.1739407, 4.1695309, 4.165554, 4.1618533, 4.1587424, 4.1559472, 4.153821, 4.1518521, 4.150238, 4.1485448, 4.1473637000000005, 4.1463399]",3137.426014517959
7,0.1,1,25,"[0.0, 19.96300601363589, 43.787107559861056, 68.31855822828993, 93.86218983342388, 120.94428099647826, 149.31346100892665, 179.6449774115863, 212.16276757541158, 247.21667046803066, 285.4198230449439, 325.48633428329185, 367.5597673368617, 410.8702440754852, 454.08777318893044, 498.93344218386744, 543.6016332990607, 588.9718258836274, 634.7815138393757, 679.9140053086245, 724.8798163882155, 768.950693601138, 811.8011139700067, 853.242163908207, 894.1477292528584, 934.2256837829634, 972.5655867505136, 1011.112248985434, 1048.2148219317896, 1084.6680569016926, 1120.9023546422272, 1156.889606345029, 1192.7270194430855, 1228.8742336038958, 1264.8440001543845, 1301.1762779601295, 1337.915533568346, 1374.5948928254395, 1412.136933749102, 1451.1133729491771, 1492.088136080702, 1536.801166137046, 1584.8223506424604, 1637.1397215542552, 1691.5222193426193, 1745.6955162105821, 1798.4687741170292, 1849.518178837908, 1898.061513338803, 1934.4988283250602]","[4.1953206, 4.1846504, 4.1792955, 4.1745706, 4.1704364, 4.1664991, 4.1629949, 4.1601205000000006, 4.1575222, 4.1550808, 4.1529155, 4.1514192, 4.1496472, 4.1485844, 4.1473637000000005]",3121.368660212808
8,0.1,1,25,"[0.0, 14.47418939314909, 37.47004753076283, 60.99977779059989, 85.64012942441613, 111.76442565397352, 139.41000413104766, 168.6058058771027, 199.97499898136542, 233.76372385400984, 270.1111301552677, 309.2973039445386, 350.43529096271425, 392.80807800399486, 436.2057647902436, 479.56385182698125, 524.3842013335844, 569.7300073219785, 615.1441108487242, 660.1536599431939, 704.6683587251266, 748.600020666489, 791.5120555079678, 833.276909921214, 874.2600978189545, 913.89209705357, 952.7952380853766, 990.9158804672815, 1028.2084232184395, 1064.4217462368733, 1101.183521918529, 1137.5894046604105, 1174.1276792946371, 1210.8638766739784, 1247.3073336656537, 1284.2706005243538, 1320.5325538196146, 1357.7930118052961, 1395.6528960507471, 1434.3394977773696, 1474.640415558474, 1518.2450666973348, 1565.6736993485836, 1617.3726655147768, 1671.1156349798282, 1725.060165828638, 1778.462055737242, 1829.2483764139772, 1877.711626726985, 1905.4366305304627]","[4.1953206, 4.184689499999999, 4.1795712, 4.1751218, 4.1710663, 4.167129, 4.1636643, 4.160593, 4.1577582, 4.1553564, 4.1533484, 4.1513405, 4.1494899]",3100.350379976262
9,0.1,1,25,"[0.0, 19.966034781119504, 41.968197490877714, 64.72861280910766, 88.2205732146065, 113.56229646395067, 139.98303149031014, 168.5361935545508, 198.75598959404712, 231.15304630989507, 266.0345561802545, 303.91417091099777, 344.341839345892, 385.2401575041895, 428.3967304840778, 471.422810590632, 515.289771686127, 559.6768184951701, 604.3919043246194, 649.3458220054621, 693.9194528665928, 738.076297419601, 780.7998454199434, 822.7301255782983, 863.4019903992092, 903.4064143978752, 941.9785442237113, 980.3710716796649, 1017.4846412744893, 1054.2360124321565, 1090.986554942807, 1127.7334189905505, 1164.9410555545805, 1201.9423705083668, 1239.1784073886288, 1276.4176742443844, 1313.392494585548, 1350.720862520588, 1388.687257319976, 1427.4116876725482, 1467.8118435880801, 1510.3261266049474, 1556.6745802449318, 1606.8441748946, 1660.3698747537235, 1714.462600586024, 1767.6178201756236, 1818.6888312604792, 1867.5444877820578, 1900.9061021645775]","[4.1952415, 4.1848865, 4.1800041, 4.175673000000001, 4.1717358, 4.1681528, 4.1649241, 4.1618924, 4.159018, 4.1565375, 4.1544509, 4.1521673, 4.1506319, 4.1489782, 4.1474819]",3080.137444618055
10,0.1,1,25,"[0.0, 14.69399240986786, 35.73345814047346, 57.80328734146994, 80.72390983246345, 105.00972224007938, 130.76350656964786, 158.23604481104968, 187.64028791209313, 219.2036217630647, 252.9825643787084, 289.4597647959201, 328.3573403061783, 368.58777018646856, 410.2854873898783, 452.93586631187134, 495.5976352739817, 539.4536784901925, 583.7845465111657, 627.9719873008705, 672.2270769880704, 715.7876709151774, 758.362870352575, 800.6707429092185, 841.1785543879928, 881.1375086871261, 920.2284256853649, 958.3472968200123, 995.3697660011513, 1032.38441816365, 1069.376356733142, 1106.4173333227777, 1143.9612195487034, 1181.5699735490844, 1218.9103358658463, 1256.5422169871104, 1294.5053460664567, 1332.1292204647234, 1370.1032223709158, 1409.1512153089789, 1448.910481604179, 1490.993123659167, 1536.5205641178559, 1586.04862671634, 1638.855830376308, 1693.0792311988575, 1746.288753557415, 1797.3268900750622, 1846.221132361059, 1889.5751593930408]","[4.1952415, 4.1850438, 4.1802011, 4.1762242, 4.1724052, 4.1687827, 4.1655149, 4.1627588, 4.1597271000000005, 4.1570888, 4.1548839, 4.1527972, 4.1508679, 4.1491747000000005, 4.1477966]",3056.767374823
11,0.1,1,25,"[0.0, 16.827472346434035, 37.19851877858372, 57.96846989703394, 79.97326670524143, 103.28342296607488, 128.0911692001246, 154.51124537669156, 182.7187045086716, 212.80207110710685, 245.40989451388256, 280.7841730131357, 318.0279802774213, 357.60069067278766, 398.6709680369819, 439.79811287338146, 482.14026280342557, 524.9625208282498, 568.0309919461284, 611.8245106793872, 655.2271452783431, 698.975793326717, 741.4554663191128, 783.4059943547201, 824.3471061882987, 863.9735820267713, 902.7444548207434, 940.895155006393, 978.3749616137904, 1015.2328615155509, 1052.3426803475113, 1089.6863531516378, 1127.300481276681, 1165.3944786809157, 1203.2544716054165, 1241.4226334272319, 1279.7176904641715, 1317.6121641344594, 1355.476675975539, 1395.0231728702688, 1435.164960143288, 1477.027068502676, 1521.45110280531, 1569.277157383759, 1622.184655276247, 1675.9973694668492, 1729.4575547193203, 1780.9417864284574, 1829.7021651784992, 1866.0551952558053]","[4.195281, 4.1850438, 4.1804371, 4.176578500000001, 4.1727991, 4.1693339, 4.1659875, 4.1630735, 4.160160100000001, 4.1573253, 4.1549234, 4.152836799999999, 4.1507893, 4.1491356, 4.1473246]",3030.060006301675
