Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 27.422809245186386, 65.47608838167298, 104.6280587050054, 147.30399354119186, 194.82483464269797, 244.32789222020438, 292.81449826178925, 340.988547328908, 387.9467746298865, 433.5547798276584, 478.96821613129896, 525.5280058140934, 573.3345665261972, 622.2492233221199, 669.8527258390855, 717.1806401092981, 760.9505693610618, 802.9970724310915, 844.1213840081966, 883.5042437891307, 921.7541846053716, 959.898686972726, 998.0349438834457, 1035.9817115507865, 1074.0811757173578, 1112.5738084030265, 1151.4893258960358, 1190.9369065115736, 1230.4426981868446, 1271.179153284933, 1313.0751771310536, 1355.17695509531, 1399.525345618391, 1444.0757224233726, 1490.9560809822606, 1537.4198656229482, 1582.9939576218176, 1626.0133584483415, 1666.675442625035, 1703.9086642241537, 1738.7321536398204, 1771.0017815129145, 1802.0245734553873, 1831.4726312989892, 1860.0398136702015, 1887.7936708431666, 1915.6101882664375, 1943.7247256865203, 1970.909385194565]","[4.18642, 4.1826792, 4.1804738, 4.1783872, 4.1769300000000005, 4.1757879, 4.1748428, 4.1740947, 4.173504400000001, 4.1727953, 4.1722441, 4.1717324, 4.1714172, 4.1709843]",3360.0822364941387
3,0.5,1,45,"[0.0, 30.750653256627743, 68.39928943024427, 108.19250333708851, 149.49321733624583, 196.82037165203667, 246.1945665004073, 295.3506419606682, 342.9787509567615, 389.75002564561044, 435.8421594416603, 481.4159381394378, 527.2736985570838, 574.3725513518515, 623.0149178458108, 670.7744110082641, 716.7877349554932, 760.9580661158578, 804.1456067445619, 844.7316963013931, 883.5564796723776, 921.9975962648033, 960.7318305195801, 998.1167015079849, 1036.0815162093695, 1074.1154174898707, 1113.0513199052598, 1151.842387757199, 1190.931809960869, 1230.9865899380493, 1271.4343942129044, 1313.041006947651, 1356.0509690509307, 1399.643422800305, 1444.8798745266681, 1491.128527601154, 1538.2468774748772, 1583.5135573239386, 1626.1481679043213, 1666.7584851609004, 1704.1165333166318, 1738.9156858018023, 1771.095974705327, 1801.8460017068878, 1831.3604459251492, 1859.7992474103035, 1887.6461178551422, 1915.3933470265406, 1943.6469753899337, 1970.3251733465595]","[4.1865382, 4.1826792, 4.1801982, 4.1782689, 4.1768117, 4.1758275000000005, 4.174725100000001, 4.1741343, 4.1734648000000005, 4.1728349, 4.1722441, 4.1717324, 4.1713777, 4.1709051]",3358.087538274064
4,0.5,1,45,"[0.0, 33.446165999643085, 70.69788862230212, 109.58680654375053, 150.81680443758057, 197.48616167185276, 246.74620765769953, 295.86886618995084, 344.17261942348375, 391.6768175885567, 436.544161659726, 481.92002482718533, 527.5225552738717, 574.3842986794244, 622.8778799860944, 670.790085090389, 717.2077459569226, 760.9281410604502, 803.0193801216914, 844.3825211241721, 883.4203829084194, 921.9926351464416, 960.0293927513723, 997.9080894676082, 1035.5841280664822, 1073.673116937703, 1112.1358132453038, 1151.2153728536791, 1190.5038324829225, 1230.2446599194604, 1270.8675264299277, 1312.6166108714383, 1355.0050491711136, 1399.6731880293264, 1444.7066727727597, 1490.7949243216572, 1537.2890768021725, 1583.0985720988265, 1625.9547820475432, 1666.3796771067823, 1703.6673299304375, 1738.4860750055568, 1770.496083809183, 1801.065765305093, 1830.6197877504128, 1858.9340765801076, 1887.0373464537556, 1914.6308029413517, 1942.82140202322, 1970.339691789145]","[4.1865382, 4.1828761, 4.1805134, 4.1786628, 4.1773634, 4.176103100000001, 4.1752367, 4.1745281, 4.173780000000001, 4.1731892, 4.1725984, 4.1722836, 4.171771499999999, 4.1712599]",3354.6235868842214
5,0.5,1,45,"[0.0, 33.6417598719554, 70.98522479314386, 109.93000417081907, 150.87403588459745, 197.16578219482722, 246.12102063987538, 295.44905099500306, 343.6030274287383, 390.9782130524835, 436.402438728289, 481.75223189150176, 526.8611527386514, 573.21916013915, 621.357193547006, 669.4979617500122, 715.4018795256533, 759.143564454561, 802.0094521031095, 842.4942766863707, 881.7385374325598, 919.865330656908, 958.3180729238187, 996.2215618648551, 1033.940726926352, 1072.1563731392753, 1110.7631733438143, 1149.123123022212, 1188.9450834316067, 1228.6490408132968, 1269.3390623659252, 1310.3142669056574, 1353.2895432023784, 1397.5963878737111, 1442.245361843095, 1490.026218445399, 1535.906073310337, 1581.1265727438922, 1624.5362297691736, 1664.7207122491504, 1701.824122315837, 1736.846242549554, 1768.591250042432, 1799.405355601864, 1828.5648755477519, 1857.2235786376446, 1884.9765397735387, 1912.70954753056, 1940.9457218032107, 1956.7874071134424]","[4.1864595, 4.1827183, 4.1803164, 4.1783872, 4.177008600000001, 4.1759849, 4.174961100000001, 4.174252500000001, 4.173504400000001, 4.1729136, 4.1724019, 4.1720471, 4.1715355, 4.1712599]",3350.020655610354
6,0.5,1,45,"[0.0, 33.56112919182215, 70.68257576721362, 109.00857268648929, 150.00930749937106, 195.0009209343824, 244.79013963527473, 293.5524924883505, 342.3016298268732, 389.55723429104285, 434.6623511313784, 479.8668601507828, 525.1971145464678, 571.2965791655303, 619.3839495042654, 666.3069973968599, 712.8092992196438, 756.5977028570788, 799.0102331453687, 839.6244446958705, 879.3966095255859, 917.3585326735612, 955.8326961256793, 993.8163997760279, 1031.6565991855327, 1069.098398927414, 1107.774893362242, 1146.6673297494845, 1186.0517923072266, 1225.8637796926191, 1266.6584601810528, 1308.2659844468803, 1350.5651211699778, 1394.477472541354, 1440.5363677193664, 1486.7553948356044, 1533.4960201587865, 1578.8512999408686, 1621.9432015070552, 1662.3154609114708, 1699.450168440278, 1733.4562562024744, 1765.8642646086214, 1796.5924516516557, 1826.0747219632617, 1854.4126100495373, 1882.3679140008153, 1910.0455848061065, 1938.137341057894, 1956.2464640880671]","[4.1864986, 4.1827579, 4.1803164, 4.1785049, 4.1771269, 4.176142700000001, 4.175197600000001, 4.1744494, 4.1736617, 4.1730709, 4.1725984, 4.1722441, 4.171771499999999, 4.1714959]",3346.6175129957423
7,0.5,1,45,"[0.0, 28.889170152442716, 66.45544593318459, 104.83700187984198, 144.96743699283536, 190.62048632583594, 238.71445147138968, 288.76602483939985, 337.3503684598843, 384.1721931352581, 429.77432271451426, 475.09023413094155, 519.7680556341013, 566.050184004411, 613.3658416024102, 660.5249014578651, 706.7269206975534, 750.8368813027125, 792.9702853961562, 833.6184586487066, 872.8675370254025, 911.6382300110724, 949.5838752284758, 987.4623269171316, 1025.0733416892008, 1063.233961053219, 1101.7673109578304, 1140.069474026001, 1179.1539295047876, 1219.3607029472282, 1259.8865329599098, 1301.7235349090863, 1344.3300039959274, 1388.3053737398388, 1434.1703736739366, 1480.3047846928218, 1527.091851292266, 1572.9212778460494, 1615.8314651208564, 1655.5491917781417, 1692.6570410836368, 1727.3145051464683, 1759.7633033166164, 1790.2969611555034, 1819.5773644196904, 1848.0769653735285, 1875.9251241204845, 1903.4504485776135, 1931.5694710463697, 1955.7568341488998]","[4.1863017, 4.1826792, 4.1802378, 4.1785841, 4.1771665, 4.175906200000001, 4.1750793, 4.1742916, 4.1737404, 4.1731892, 4.1724806, 4.1721654, 4.1716533, 4.1715355]",3343.069845179038
8,0.5,1,45,"[0.0, 29.01358807494921, 65.53771902627318, 103.98721619426954, 143.5578870342083, 188.78305902385796, 237.28312116317204, 286.6424656803506, 335.1709922133771, 382.16465442420804, 428.4425764442035, 472.7484936001513, 517.7215455139853, 563.5894733284947, 611.1828460479674, 658.2991287920358, 704.2462963191706, 748.2592908425579, 790.7980945971374, 831.0040777896638, 870.5974352941571, 909.0593313355189, 947.3258402602305, 984.4772342203921, 1022.860046834094, 1060.7602570279264, 1099.073919510634, 1137.7963672367848, 1176.9639873870979, 1217.1960671439106, 1257.2831365303878, 1299.2899488848193, 1341.7438287215145, 1385.4996084764066, 1430.9616276050879, 1477.8830281639043, 1524.6494954164755, 1569.8293873102984, 1612.50205476982, 1652.6925045387038, 1690.367720818217, 1725.0371576376338, 1756.9378201185268, 1787.7306647554174, 1817.097931722812, 1845.3354084270527, 1873.2012881175197, 1900.9785156769817, 1929.2095137947008, 1955.4529804423705]","[4.1863413000000005, 4.1827579, 4.1803164, 4.1784658, 4.177205600000001, 4.1759849, 4.175197600000001, 4.174252500000001, 4.173583, 4.1731105, 4.1725984, 4.1720867, 4.1716142, 4.1712203]",3339.56916609497
9,0.5,1,45,"[0.0, 25.488865762333376, 61.58210777324655, 100.28937607593582, 139.59328239214187, 184.07981952618047, 232.86141322146182, 282.47404643524976, 330.9851795436588, 378.12231213930784, 423.53692206486164, 468.1253367559872, 513.2663958313607, 559.1286266072512, 605.5254787029718, 652.7777503228282, 698.8924005577347, 743.7263162646133, 785.1673332535319, 826.2342213848973, 865.2599816703781, 904.2465462481242, 941.7458716364716, 979.360535242189, 1017.2917401837013, 1055.4554936565692, 1093.4956888349502, 1132.7762344173707, 1171.9108131599573, 1211.6365298903775, 1252.1812899150755, 1293.2454902979225, 1335.9715276851807, 1380.0105137132446, 1425.6801414201695, 1472.3661279305934, 1519.4173038578992, 1564.084548448142, 1607.473814844463, 1647.7295068432804, 1685.0339325809073, 1719.2819984560092, 1751.4580518633861, 1782.2764959450296, 1811.5240967988934, 1839.981984001346, 1867.8965880588376, 1895.637093190709, 1923.8440891555115, 1942.0838301321055]","[4.1863017, 4.1824822, 4.1801591, 4.1783085, 4.1769300000000005, 4.1758671000000005, 4.1748428, 4.1740947, 4.173504400000001, 4.172716599999999, 4.1723228, 4.1719294, 4.1714959, 4.171101999999999]",3335.49439459676
10,0.5,1,45,"[0.0, 23.99796007717009, 61.00047930450194, 98.79553294615846, 138.0360713031356, 182.33408946525685, 230.85103548590166, 279.99160570517324, 328.8865245474682, 376.25346640138525, 421.8714279708471, 466.1613830037235, 511.0215925915478, 556.52205063601, 603.433878008111, 650.5449854496989, 696.2022422398067, 740.6313289393028, 782.9174302954112, 823.6719033731077, 862.6745436746295, 901.2628243635601, 938.8814515883327, 976.6600069394807, 1014.5287473550787, 1052.1429224656767, 1090.871935724866, 1129.8324021452459, 1169.0528637285406, 1209.0659531434935, 1249.3913797000491, 1290.2925860947912, 1333.3454130061987, 1377.383401936123, 1422.8806032195603, 1469.4552466834898, 1516.7106977098179, 1562.3107925719028, 1604.7193515287336, 1644.9351315423096, 1682.1781554528952, 1716.9997609681286, 1748.8764132005049, 1779.6164017651272, 1809.0274242619853, 1837.3313220529549, 1865.3405633042435, 1893.2150500116468, 1921.2431509024032, 1941.22410487983]","[4.1863413000000005, 4.1826005, 4.1801591, 4.1783476, 4.1769300000000005, 4.1757879, 4.1749220000000005, 4.1741343, 4.1733465, 4.1727953, 4.1723623, 4.1718502, 4.1714568, 4.1710629]",3331.7209066092933
11,0.5,1,45,"[0.0, 31.92475427537397, 68.79532351553473, 106.16880613858689, 145.52140220313345, 189.7578987870662, 237.6473960798878, 287.69611338270477, 335.8409622437832, 382.8352743398814, 429.06845011767564, 473.4018795363779, 517.8847717967012, 563.4615043177023, 610.2518665139262, 657.2642311541704, 702.8453106803756, 747.1645161796348, 788.8534985166377, 829.9859424487097, 869.7654196621697, 907.6065330141671, 945.757867009168, 983.7658750466019, 1020.9658461551435, 1059.2161033017217, 1097.531541744397, 1136.544542776456, 1175.9212093905994, 1215.5518746738262, 1255.5464888083495, 1297.0508394787914, 1339.6998914385968, 1383.375384737059, 1429.177467042974, 1475.8656814269434, 1522.5160304235142, 1568.0277968716605, 1611.2956066870242, 1651.2838463150129, 1688.9326289904357, 1723.5327686015971, 1755.2880121401313, 1786.1421648684682, 1815.733695462552, 1843.7702645676713, 1871.8944994534286, 1899.7653968678574, 1928.0810443562114, 1955.8859913195797]","[4.18642, 4.1825609, 4.1801591, 4.1784263, 4.177048200000001, 4.1758275000000005, 4.175000700000001, 4.1741738, 4.173504400000001, 4.1729531, 4.1725197, 4.1720867, 4.1716142, 4.1712203]",3328.607799774579
