Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 34.662861991554564, 73.33373987932441, 112.73400119442181, 155.5550836621877, 202.47911566112077, 251.6540602720462, 299.91451263631654, 347.6159317797636, 393.50686117424686, 439.08927588762265, 484.3578105113994, 530.9498305941673, 579.0734960807068, 628.3169248816267, 675.4922780907892, 722.4950318998166, 766.4737938794925, 808.683574105325, 849.3647477085652, 888.9544325949945, 927.1102506977467, 965.5118912379397, 1002.9068410899396, 1040.777270098568, 1078.6098973187136, 1117.1817443277946, 1155.3402834278932, 1194.809874661969, 1234.3884820526496, 1274.9207141666097, 1315.8001837991865, 1358.6746710147063, 1401.7250203951003, 1446.788965724435, 1492.29579022823, 1539.0034068637992, 1585.4630278894338, 1629.1900567373968, 1670.2966371533084, 1709.0321403818502, 1743.7582016067622, 1776.545524994866, 1807.4841958041125, 1837.1570096957034, 1865.7211641065574, 1893.68177667822, 1921.4053848563608, 1949.5437824014953, 1972.2286706376813]","[4.1866789, 4.182977200000001, 4.180496700000001, 4.1787639, 4.1773858, 4.1763225, 4.1752987, 4.1744719, 4.1736841, 4.1732903, 4.172739, 4.1721878, 4.1717544, 4.171478700000001]",3339.841954958767
3,0.5,1,45,"[0.0, 28.193219602686554, 66.49449218817404, 105.21100948427238, 147.4878263076581, 194.16208276164855, 242.7052114944621, 292.0853201490463, 339.4156091491608, 385.9666669110819, 431.1938220808362, 476.44527790578184, 521.5604520563091, 569.3713862963456, 618.3422099358203, 666.3350317436021, 712.5154067233024, 756.9029162075177, 799.4728597669606, 839.7250761572014, 878.5899767553516, 917.3071992717863, 955.482996051545, 992.8497973998727, 1030.6906677325046, 1068.7946123822276, 1107.0721278186743, 1145.631448461007, 1185.0775055470917, 1224.1337341516332, 1264.7787264850513, 1305.432540097021, 1348.2871650676962, 1391.8352472026554, 1437.104689819109, 1483.4232833640335, 1530.0600602332415, 1575.9264628246096, 1619.1806561806834, 1660.228009265115, 1698.345837977237, 1733.8804274508484, 1765.9727043450584, 1797.0876561963805, 1826.7115743665681, 1855.286304598268, 1883.1406663968833, 1910.789069034156, 1938.7726003014004, 1958.5458845543767]","[4.1867576, 4.1829381, 4.1807327, 4.1787243, 4.1772676, 4.1762829, 4.1753774, 4.1744719, 4.1739202, 4.1732903, 4.1728177, 4.1722269, 4.1719122, 4.171597]",3337.595940516628
4,0.5,1,45,"[0.0, 31.22509116690037, 69.06070984666019, 108.53230725348988, 150.10907152534685, 196.18116851737955, 244.7559744302048, 293.7198444973176, 341.1043688575827, 388.37566861648804, 433.66763725898784, 478.8462801478969, 524.071805329589, 571.1497745718967, 619.0579721049504, 667.3298303480743, 713.2479111245551, 757.6838051805547, 799.5399431396485, 839.9996021309365, 879.7024728602695, 917.9676841863069, 955.7135920537547, 993.7357459899171, 1031.136194639687, 1069.2532128202215, 1107.6857304344344, 1146.461345237215, 1185.5488328036772, 1224.6134579000855, 1265.3315526029965, 1306.8536790862668, 1349.411630857263, 1392.5319760486354, 1438.2019934439636, 1484.3078579860403, 1530.7158451827058, 1576.5512977577123, 1619.9342291527032, 1661.4753920919625, 1698.9649251974288, 1734.0853154576075, 1766.5794350830965, 1797.50576176215, 1826.9644382365418, 1855.5097061033352, 1883.3998832861262, 1911.2243112058213, 1939.310343271145, 1958.901122908937]","[4.1867185, 4.1830559, 4.1806931, 4.1789212, 4.1775036, 4.1763616, 4.1754956, 4.1748652, 4.1741958, 4.173526799999999, 4.1730146, 4.1724634, 4.1722269, 4.1715183]",3334.0857620305687
5,0.5,1,45,"[0.0, 33.118594093465845, 70.8939636101959, 109.56195040313139, 151.04295984400244, 196.86440060016116, 245.03723373474907, 294.17751822009006, 341.98235292888, 388.51229047257164, 433.9775642842818, 479.44277321750326, 524.1417293353489, 570.7443634376372, 618.9590666791613, 666.6798237205898, 712.6404961696252, 756.598874796532, 799.252798055067, 839.9948730459004, 878.9955655165232, 917.0684991048123, 955.2809564790442, 992.2420808250982, 1030.48479235171, 1068.4742941129189, 1107.1941337089356, 1145.531900299276, 1184.6520758440183, 1224.3341133557965, 1264.9005609721848, 1305.959247950886, 1348.3107771394543, 1391.7455600093554, 1436.738879949859, 1484.1061611922423, 1530.1805025432163, 1576.72250865789, 1619.9592970252502, 1660.6761568297384, 1698.5458542441347, 1733.3214366780708, 1766.148373232416, 1797.0142032014764, 1826.5750945106788, 1855.1042908747936, 1882.7893965673811, 1910.4877069157455, 1938.7196322256377, 1957.223062553574]","[4.1868362, 4.183135, 4.1806931, 4.1788425, 4.1775036, 4.1762829, 4.1754956, 4.1747079, 4.1740384, 4.1733689, 4.1728573, 4.1723452000000005, 4.1719513, 4.171675700000001]",3329.981046773545
6,0.5,1,45,"[0.0, 31.08130857876779, 68.5897357296169, 107.35835388183477, 148.39113658849692, 193.7610075936068, 242.81629579285095, 290.9881584179965, 339.3690601936877, 385.72890224601736, 431.3068463647038, 476.33096204118544, 521.0605167469192, 567.8362042341831, 616.1667592229106, 663.2310055434285, 709.3542349869978, 753.7362681527867, 795.6493614549919, 836.3754209838536, 875.553463368083, 913.6457153753037, 951.1259541649823, 989.2698527427902, 1027.0355423789301, 1065.327401284384, 1103.1194194398472, 1141.938058095397, 1181.0363799968795, 1220.8208139590256, 1261.0045913651502, 1302.329414401906, 1345.0837972889722, 1388.4992549462195, 1433.7730219807572, 1480.1815895285627, 1527.0705267341596, 1572.9732324181055, 1616.4176021408412, 1657.3898404680158, 1695.0574458036417, 1729.9004922622526, 1762.4828546736735, 1793.418019038756, 1822.8809513325418, 1851.3263391861474, 1879.1593323513403, 1907.1361796431315, 1935.0759636860694, 1957.6695614359533]","[4.1866002, 4.1830168, 4.1805358, 4.1788425, 4.1776218, 4.1764407, 4.1754956, 4.1745505, 4.1740384, 4.173526799999999, 4.1729751, 4.1725817, 4.1719122, 4.1716366]",3326.158421977134
7,0.5,1,45,"[0.0, 31.71270828014144, 68.93113562969563, 107.51232490748419, 147.90035097185455, 193.3571601391218, 241.74431739139447, 291.09857372708564, 338.8657224055577, 385.32796993019144, 431.1927760551945, 475.7273200876606, 520.6223965607886, 566.5152046275192, 614.2692867629054, 661.7053455700337, 707.828232913769, 752.050832147317, 793.966065751977, 834.2368959681431, 873.7353891088559, 911.9258815933587, 949.8975909019742, 987.6317900728706, 1025.8495099134093, 1063.2165263577917, 1101.6606760793206, 1140.6602457830681, 1179.3675579395062, 1219.8714315356715, 1259.6431199343479, 1300.7294359083298, 1343.1769297797546, 1386.6834599848685, 1432.57041489818, 1478.921522656698, 1525.9036651371425, 1571.1951762650874, 1614.7933590226253, 1655.9561862503033, 1694.1694088071872, 1728.5594574417014, 1761.3428921287887, 1792.0513748751973, 1821.53388824678, 1849.8863495027886, 1877.7462092853448, 1905.435966991064, 1933.7380554622537, 1957.4263405785446]","[4.1866789, 4.182977200000001, 4.180654, 4.1789212, 4.1775432, 4.176479799999999, 4.175574299999999, 4.1747866, 4.174235299999999, 4.1737232, 4.1730146, 4.1726604, 4.1721482000000005, 4.1719122]",3322.622330056425
8,0.5,1,45,"[0.0, 29.131426414147654, 66.40571915116163, 104.78211677642821, 144.68536263782323, 190.0861393280128, 238.4216986251413, 287.488896095927, 335.1385441431604, 382.31846567962873, 427.8931041106101, 472.0855796984155, 516.813342941755, 563.0627850342822, 610.265977724857, 657.2838238746389, 703.7241749271763, 747.9835163592594, 790.3208560346126, 830.7681345294517, 870.0023195680991, 908.1233388343252, 946.4159233153827, 983.9432796772229, 1020.8125347793342, 1058.896027301727, 1098.2384666183893, 1136.4760367577082, 1175.7270606607053, 1215.0073480104397, 1255.5159984207694, 1296.8557806462459, 1339.3237999306548, 1383.2202958729408, 1428.8543840832954, 1475.671505801903, 1522.530230306801, 1567.624322629205, 1611.1826755784737, 1652.2348985708577, 1689.7747522252052, 1723.9878892534812, 1756.6768000132229, 1787.477019308003, 1816.9907348197567, 1845.4368915855275, 1873.3028011356528, 1901.0454803154735, 1929.1275113744277, 1957.0859446050345]","[4.1866789, 4.1830168, 4.180496700000001, 4.1788034, 4.177464499999999, 4.176243799999999, 4.175337799999999, 4.1744719, 4.173999299999999, 4.1734085, 4.1730146, 4.1724634, 4.1720695, 4.171597]",3319.080295096572
9,0.5,1,45,"[0.0, 28.744497510140945, 65.9580956289675, 105.01927900154487, 144.37880089505484, 189.00763893963403, 236.31767354064016, 286.04063144938846, 334.39599609880804, 381.7264526841019, 426.5407170527693, 471.5411682858245, 516.152832834067, 561.8367499843854, 608.3385252873519, 655.8805056469615, 702.3682474396397, 746.1908458193419, 787.6160400509763, 828.5486085910928, 868.0367629596941, 906.7964269834068, 944.1002936827916, 981.4202303896794, 1019.5068158460139, 1057.4535422320337, 1095.6757265817555, 1133.9090586032808, 1173.4683337092952, 1213.2070632046857, 1253.242628660836, 1294.2530329567203, 1336.9775681277752, 1380.2266153650176, 1425.8945568377308, 1472.3629401472149, 1519.480699593671, 1565.3029384965507, 1609.139773181665, 1649.8062048107058, 1687.0489558556164, 1721.5233162849659, 1754.2716991131247, 1785.023300531333, 1814.5787432213133, 1843.1512991285304, 1870.9605662006488, 1898.6888955381364, 1926.760376012889, 1943.2626696630173]","[4.1867576, 4.1829381, 4.180654, 4.1788034, 4.177464499999999, 4.176479799999999, 4.175456, 4.1746683, 4.174078, 4.1735659, 4.172936, 4.1725817, 4.1721091, 4.1717153]",3315.58966700616
10,0.5,1,45,"[0.0, 25.383482123892236, 62.74747384786167, 101.06677459567015, 140.33395679852504, 184.73525954341096, 232.67033648159634, 281.7526540813906, 330.20282836172237, 377.3208919207707, 422.4297257689873, 467.4514637422483, 511.4239659467398, 556.549271637924, 603.3564074760739, 650.7963754545024, 696.6805905763592, 740.8938414495899, 783.5495555786797, 823.9729165141232, 862.9718397044439, 901.3483214155729, 939.145348801201, 976.4557302886644, 1014.356045767038, 1052.041446285186, 1090.6215773934093, 1128.988938962986, 1168.17314352959, 1207.9782619492762, 1248.0902782899514, 1289.490144418182, 1331.2691216467929, 1375.5652455609659, 1420.6861939011108, 1467.393430037315, 1514.9433793120131, 1560.282077622601, 1603.726857706795, 1644.9859874864749, 1682.1788298412455, 1716.8143096828715, 1749.0546582155232, 1779.9155544685198, 1809.4280642763272, 1837.7488512998982, 1865.8248492809237, 1893.5532285508023, 1921.5268361228202, 1943.6002034144424]","[4.1865215, 4.1828589, 4.180221100000001, 4.1786852, 4.1773858, 4.1760468, 4.1753774, 4.1745505, 4.1738415, 4.1732512, 4.1728177, 4.1723452000000005, 4.1719122, 4.171597]",3312.1742051860856
11,0.5,1,45,"[0.0, 21.581515646804405, 59.00674831561571, 97.04630129686313, 136.87390332403425, 180.77654160204952, 228.548625559372, 278.1963718946913, 325.6281470829596, 372.77954857745306, 418.1195062846035, 462.90121342633904, 507.64363525752776, 552.0311003859111, 598.7899859845242, 646.454368336537, 692.7563674146519, 735.8939071806018, 778.6058529334024, 818.6656014494525, 858.0932872418635, 896.1348338648426, 934.2726140679237, 972.1501373655659, 1009.206039633147, 1047.5258789093841, 1085.8044717242583, 1124.1327548946742, 1163.085243023745, 1203.0836307382824, 1243.585163787459, 1284.058771848132, 1326.4785412702036, 1370.2381068288132, 1416.1752970492626, 1462.5424237807956, 1509.3920298163753, 1555.0957662311366, 1599.1321642780022, 1639.2459101629233, 1677.7019677598205, 1711.534308051313, 1744.5655570651566, 1775.2480730628886, 1804.8858218236473, 1833.1756894974951, 1861.0591180164988, 1888.934669393896, 1916.7827073617427, 1943.171860885147]","[4.1866789, 4.1827803, 4.180496700000001, 4.1785669, 4.1773462, 4.176243799999999, 4.175337799999999, 4.1745505, 4.1739597, 4.1732116, 4.1728573, 4.1724634, 4.1719513, 4.1715183]",3309.053521585965
