Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,2.5,1,25,"[0.0, 31.284841401302288, 67.50036458124544, 107.53972727160226, 152.66379646316, 200.63973202282637, 250.13571335650977, 299.45433972922365, 348.9233163611988, 397.26279987195255, 444.67875285259345, 490.89592814092873, 536.6077952434795, 580.9581609103826, 626.6002802798085, 670.6436412617101, 713.6758084807512, 754.56346155989, 795.162135254392, 834.4322981608478, 873.5390704337757, 911.7290343401634, 950.7601864606712, 990.5109321925294, 1030.3175087463942, 1070.4315701925839, 1111.2444010420418, 1153.1302614541728, 1194.8626209449003, 1237.6910414554777, 1281.733548830597, 1327.3884483103461, 1375.073095170429, 1424.3187982202685, 1473.0227212880277, 1519.8352402478336, 1564.3553260189337, 1604.4537816844886, 1641.2700972080816, 1675.2630998658383, 1706.6945003250767, 1736.7736647627307, 1765.3302617454906, 1793.4633574974164, 1820.967286282223, 1849.1805703322339, 1877.669163117499, 1908.0489548976693, 1939.774857846321, 1971.633348529765]","[4.195243799999999, 4.1837001, 4.178854, 4.1758595000000005, 4.1734166, 4.1716828, 4.170186, 4.169004, 4.1679401, 4.166994600000001, 4.1661673, 4.165615600000001]",3235.056561228164
3,2.5,1,25,"[0.0, 26.951627196029676, 63.06889792565528, 103.09807766077438, 147.45429723915856, 195.3427353875138, 244.60875972011127, 294.5101223592628, 343.73048703866414, 391.4505584092557, 438.6047563803412, 484.8033648448503, 529.5467167253402, 573.990057057067, 618.2707865413896, 662.2046438514366, 705.0179616767535, 746.5798008781989, 786.8292730470613, 825.9608571037239, 865.0917425453584, 903.865954900392, 942.69073503486, 982.3142705410272, 1022.5706508379102, 1062.9788104749073, 1103.6919576678952, 1144.8021814155136, 1187.361104308723, 1230.485734551561, 1274.7596093567745, 1320.614236181109, 1368.5791496254478, 1417.9081982067246, 1466.3010070416917, 1514.0146372078061, 1557.8988198031757, 1597.9528837387074, 1634.5791290714155, 1668.471848461876, 1699.8434615025449, 1729.9095170619348, 1758.194817615974, 1786.071137073402, 1813.9448996127335, 1841.8670291772387, 1870.7803995031963, 1900.9737578051017, 1932.9926732161261, 1964.1671889726422]","[4.195323, 4.1836605, 4.178932700000001, 4.1757808, 4.1734166, 4.171643700000001, 4.1700282, 4.1689248, 4.1678219, 4.166994600000001, 4.1662064, 4.1654973, 4.1648669, 4.1643152, 4.1638031]",3232.917854912517
4,2.5,1,25,"[0.0, 28.208438042532293, 64.14338613470704, 103.72052068319499, 148.2174409360158, 196.19699285810077, 245.23058289575738, 295.11235586151895, 344.6457935079509, 392.61422090204474, 439.84615886464485, 485.8500726583677, 530.6624056246658, 574.4583707116876, 619.1737812137171, 662.7245801499546, 705.4609489636975, 746.6669460271569, 787.0371063629773, 825.9822196397224, 865.0257481160386, 903.9510688027754, 943.15995911041, 982.3890210798952, 1022.6680405139045, 1063.0004771657761, 1104.2943556696227, 1145.8762684593453, 1188.3031712962734, 1231.1258816681946, 1275.762895952697, 1322.2793659247586, 1370.108979099165, 1419.4451373607812, 1468.472741847137, 1515.3487179044878, 1558.9270235380682, 1598.6753855785469, 1635.4686756825868, 1668.962104051394, 1700.4096226032843, 1730.0171348931094, 1758.3675154476764, 1786.0660622131313, 1813.7363555526981, 1841.603899581024, 1870.4503057156571, 1900.4742191336081, 1932.8074029666186, 1964.3574484424848]","[4.1951652, 4.1835818, 4.178932700000001, 4.1757016, 4.1734166, 4.1716042, 4.1701069, 4.1689644, 4.1679006, 4.1670337, 4.166285, 4.165615600000001, 4.164905999999999]",3232.105162526991
5,2.5,1,25,"[0.0, 29.105475931682918, 65.31344512458725, 104.84659002642263, 149.0036673596444, 196.77973752370633, 246.1351182004662, 295.92483932036646, 344.90545631130203, 393.3843873738301, 440.52962048262316, 485.96716562585266, 530.7171653515804, 574.8178039939157, 618.7976939680739, 662.6750883963525, 705.2451541428384, 746.4493238869234, 786.4106980653673, 825.8440749420988, 864.8894679339471, 904.1845155867966, 943.280904831237, 982.8151382728456, 1023.6986443863718, 1064.1637726587014, 1105.1992689298359, 1146.7663093329277, 1189.0161583148004, 1231.8909425375211, 1276.4345150411675, 1322.3190452615409, 1370.3734958253212, 1419.3787420005733, 1467.82599653867, 1514.2263098511075, 1557.4816031884206, 1596.9572226037303, 1633.1392668618591, 1666.8039224228537, 1697.8465564632515, 1727.5765424159686, 1756.109741798255, 1783.5231723284746, 1811.393206791628, 1839.1529749636616, 1868.2467825149547, 1898.0510320400972, 1930.282714489092, 1964.540567798358]","[4.1955595, 4.1836209, 4.178854, 4.1756229, 4.1734562, 4.1715646, 4.170186, 4.168885700000001]",3231.1567556810164
6,2.5,1,25,"[0.0, 28.641651189974482, 64.15736693991482, 103.30604029238975, 147.54369857973757, 195.7911768547791, 245.84058818027415, 295.2973154853023, 344.8930618197779, 393.36791698675813, 440.6175475080039, 486.02221112568, 531.0193573518503, 574.8416001701702, 617.9839605593314, 660.987486863614, 703.6176391097948, 744.9331297817577, 784.6636237527545, 823.9706870771892, 862.6633821523204, 901.3811700480375, 940.5995182587498, 980.0747912882078, 1019.9414804459826, 1060.4627095854898, 1101.4302881640401, 1142.7047979655867, 1185.0070100289936, 1227.9792705995528, 1272.8431326431964, 1318.6849157034744, 1366.753075802084, 1416.14201295136, 1464.8804509263473, 1511.5720113693274, 1554.362789394886, 1594.5067263853612, 1630.4766345788698, 1663.9317705700341, 1694.9699636082719, 1724.7655361530256, 1752.9240068367485, 1780.9641440778282, 1808.5634962967488, 1836.6230719726773, 1865.5003405990024, 1895.731737241279, 1928.1576061611408, 1957.1504523022804]","[4.1952834, 4.1837788, 4.178854, 4.1758986, 4.1733379, 4.1717224, 4.170264700000001, 4.1690826, 4.1679792]",3229.868272619223
7,2.5,1,25,"[0.0, 31.65637516182892, 67.64453968611122, 106.50467302599202, 150.07443441946168, 198.30515792379913, 248.21613800220803, 297.86676122211554, 347.1305272615142, 395.3461677677509, 441.76370133182616, 487.4695220445641, 531.1477448406885, 574.9024313754827, 618.0171025115582, 660.7055122535156, 703.213667107863, 744.1396945506241, 784.7256908154899, 824.1566260596404, 862.9793172865014, 902.0567639600821, 940.9893805639671, 980.5044003190727, 1020.9103403474745, 1061.3544783022794, 1102.2476561387593, 1143.885964649789, 1186.3360223975683, 1229.464887093639, 1273.9896001201914, 1320.529634179407, 1368.6138097898506, 1417.7231591105037, 1466.2996277235216, 1512.9005034575307, 1556.0190099267884, 1595.2757071201836, 1631.6119449414718, 1665.1781264560414, 1696.21989626375, 1725.2397052768565, 1753.7172361333087, 1781.4786393417853, 1808.9796477436594, 1836.9455507468792, 1865.73191629318, 1896.0120372434058, 1928.2928421640704, 1957.1639766979306]","[4.195323, 4.1836605, 4.1787748, 4.1758199000000005, 4.1734562, 4.1716828, 4.170264700000001, 4.169004, 4.1680584000000005, 4.1670337, 4.1663642, 4.1657338, 4.1651425, 4.164590799999999, 4.1640787]",3228.397954240178
8,2.5,1,25,"[0.0, 31.495070730638645, 66.26155064776651, 105.23144374335709, 148.99926486219283, 196.44789554849922, 246.38685087253134, 296.2523344790991, 345.7641370408355, 394.04251333698676, 440.65503416401816, 486.16031136131096, 530.5387474625222, 574.1606964549353, 617.5308078476587, 660.6707941080529, 703.1052795453813, 744.1957113771332, 784.5795597044735, 823.7890666969308, 863.386275287929, 901.9082192974113, 941.1773806162323, 980.7702398934084, 1020.6665154632922, 1061.3441590590141, 1102.7016173848579, 1143.7229717775585, 1185.9110870210814, 1228.9598869677056, 1273.4982165538045, 1319.8435238301392, 1368.187781915033, 1416.9303237246497, 1466.4548049819593, 1513.498915937011, 1556.3168754687347, 1595.5917479144848, 1631.716443353839, 1665.0586039882758, 1695.8923465662867, 1725.5843781057013, 1753.7726168104703, 1781.4916939880106, 1809.462685776056, 1837.4644538037307, 1866.2668973023576, 1896.6475536289024, 1929.207644597868, 1964.4135105364337]","[4.1954017, 4.1836605, 4.178893100000001, 4.1757808, 4.1735349, 4.1716042, 4.170186, 4.1690826, 4.1680584000000005, 4.167270200000001, 4.1664033, 4.1658125, 4.1651821]",3227.260096084392
9,2.5,1,25,"[0.0, 27.099960364735807, 62.260471130600536, 100.4965644359014, 143.9901249013369, 191.75963214157923, 241.28463000461772, 291.3242941614817, 340.895815414583, 389.23960441557597, 436.0511255401293, 481.3331221249564, 525.593537110369, 568.9070289175747, 611.6993706599687, 654.3829770027426, 696.6619121419574, 738.1269552565573, 778.3314564672908, 817.4678487647391, 856.4624132927092, 896.0233306131515, 934.7903732228979, 974.5834323354652, 1014.802441901264, 1055.3700302519549, 1096.4101337247794, 1137.8187553432113, 1180.1776688683815, 1223.7429636886354, 1268.5421105404562, 1315.2081816966502, 1364.0117039708439, 1413.496949990545, 1462.2363063545267, 1509.0890273442647, 1551.6990666598604, 1590.8310918314342, 1626.673800465564, 1659.6544801467744, 1690.7139595175072, 1720.2277282863165, 1748.2541491885909, 1775.872295405104, 1803.3959776667289, 1831.2632024808004, 1860.0574089172069, 1890.2278334430353, 1922.879039487298, 1957.0269740472427]","[4.1954803, 4.1837001, 4.178893100000001, 4.1757808, 4.1734953, 4.1716828, 4.170264700000001, 4.1691222, 4.1680975, 4.167230600000001]",3224.329738806557
10,2.5,1,25,"[0.0, 31.88261179059691, 66.48091113753071, 105.15439251514022, 148.1049934548014, 195.76122451052004, 245.4277719800989, 295.88119234112446, 344.9019993664717, 393.0725088150223, 440.2829246430347, 485.59604625322345, 530.0972005588553, 573.1264254390164, 616.1833136340622, 658.6144240612293, 700.5275936256758, 742.3689249634151, 782.2564443046185, 821.6124104334219, 860.8791795389477, 900.0473255754737, 938.8331472634165, 978.4794594106613, 1018.9049445103119, 1059.7350073663104, 1100.516345700907, 1142.2063143548444, 1184.393094024623, 1227.5984767039263, 1272.23853091756, 1318.9551128776836, 1367.0229860432319, 1416.3661743371485, 1464.6678270285342, 1511.2927595203946, 1554.1969087092534, 1593.1482815901654, 1628.9905230557488, 1661.8319223503158, 1692.8447365371767, 1722.1162885868957, 1750.597378452982, 1778.116589599882, 1805.5897137357238, 1833.3329366938192, 1862.6373368923564, 1892.5511399769393, 1925.1823791869092, 1957.0545577367816]","[4.1954017, 4.1837001, 4.1790113, 4.1758199000000005, 4.1736531, 4.171762, 4.1705012, 4.16924, 4.1682553, 4.1674671000000005, 4.1667185, 4.1661277000000005]",3222.6486991975908
11,2.5,1,25,"[0.0, 32.19070537117091, 66.91103616856992, 105.05150458164576, 148.13452085402798, 196.57207247983558, 245.93749659706543, 296.13788461532954, 345.68886322327216, 394.1732327744985, 441.19755713942004, 486.53579846841285, 530.3080122356866, 573.3198908619697, 615.7425631988108, 657.709791126603, 699.8209796008794, 740.8110703660714, 781.3203058611502, 820.2019389525547, 859.2242765559929, 898.2491197977442, 937.6136383891976, 977.0303490993224, 1017.1932019896014, 1057.952008637515, 1098.9944528958013, 1140.1829967146252, 1182.645996456825, 1225.670401742079, 1270.377063891799, 1317.1054107561065, 1365.2525399091062, 1414.9525330459307, 1463.6155377951457, 1509.8687430877574, 1552.5834769696341, 1592.251945282598, 1627.636055819726, 1660.7677876371702, 1691.6671804532255, 1721.009249770855, 1749.2092423696138, 1776.7940019360701, 1804.3549368948864, 1832.542703810561, 1861.337549870984, 1891.77940802143, 1924.3959549390713, 1956.971683045079]","[4.1954803, 4.1837001, 4.178893100000001, 4.1758595000000005, 4.1736531, 4.1718011, 4.1703434, 4.1692009, 4.1682158, 4.1673098, 4.1664824000000005, 4.1660094, 4.165379]",3220.8765812736024
