Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,25,"[0.0, 23.012241149872807, 60.21472797843546, 99.73882914632077, 141.71552968873493, 185.7712583912371, 230.6043567023204, 274.68469705325174, 318.789417342711, 361.718848859765, 406.295733922223, 451.49471565149213, 497.9037021462153, 545.6360781174934, 592.9825851130107, 639.8473123906912, 686.2976619103514, 731.2735633932526, 774.4994078342012, 816.0128359394504, 856.4811698513528, 895.7847361967525, 934.0522428317053, 971.0838556622952, 1007.5079062575256, 1043.5655053037517, 1078.8211551856316, 1114.6508007006078, 1150.4512090712692, 1186.2694678656335, 1222.1475159247007, 1258.2307176436866, 1295.222322370174, 1332.1106066104198, 1370.107707863956, 1408.0775959626171, 1447.2527982360484, 1487.2032585732095, 1528.0409786134169, 1569.8060331463616, 1612.1849398010763, 1654.864638226631, 1698.4666575963615, 1742.9201071196344, 1787.4842820390045, 1830.4476821437634, 1870.8854917871909, 1908.103031788521, 1942.5011119672909, 1967.8882647740352]","[4.1830454, 4.1770215, 4.1722183, 4.1683211, 4.165132, 4.1625729, 4.1606045, 4.1589904, 4.1576519, 4.156589, 4.155486600000001, 4.154738399999999, 4.1539512, 4.153203]",3242.569409173178
3,0.5,1,25,"[0.0, 30.256854015221734, 67.06155980723076, 106.68253133562632, 148.15528079225976, 192.5666169676839, 236.96990602572566, 281.6442410696012, 325.61085197794205, 369.72181783629367, 413.1723500609776, 458.1711435273322, 504.4529794165644, 552.2653763634562, 600.0696926338571, 646.901182343843, 692.7381971480152, 737.6445939176526, 780.6625780192735, 822.5241479595663, 862.6157156891009, 901.3700073242021, 939.8818783946883, 976.73946675088, 1012.627466848553, 1048.8905016189624, 1084.1288893289475, 1119.7827069392306, 1155.4541152600357, 1190.9632249134495, 1227.1591408970316, 1263.2646579542118, 1299.8255971659978, 1336.9913773945545, 1374.3584657505487, 1412.6746463434788, 1451.8579684271303, 1492.0083750293277, 1532.65139835179, 1573.8553569627386, 1616.1112719055288, 1657.8437832598904, 1700.7682662825307, 1743.9656787780061, 1787.5678990405115, 1829.5016623779122, 1870.199142615176, 1907.781531029482, 1942.899180777081, 1968.0022629484736]","[4.1828485, 4.1768246, 4.1721005, 4.1683998, 4.1654468, 4.1631637, 4.1611953, 4.1599746, 4.1585178, 4.1574154000000005, 4.1564708, 4.1556439, 4.1548567, 4.1541872]",3241.245423133412
4,0.5,1,25,"[0.0, 22.781769271794133, 59.33978512884187, 98.42929898013324, 140.22573284214798, 184.1155553769172, 229.20724436671026, 273.9072925241113, 318.12607772440185, 361.38979592133944, 405.68149385958986, 449.8299760224535, 496.91710687628677, 544.1279865858827, 591.5347745502085, 638.581076122002, 684.5808946279795, 728.9641767030295, 772.560087958408, 813.8600453030155, 853.9560644049856, 892.4471078789055, 930.2768901527658, 967.608018288826, 1003.7122172876651, 1039.4356446978577, 1074.85939386063, 1110.234637353401, 1145.8348503322818, 1181.5336763417304, 1217.179487220033, 1253.7047212062857, 1290.1003170749545, 1326.8972988814808, 1364.698118796587, 1402.985519580775, 1441.7997790848185, 1481.9951934660994, 1522.4748034329427, 1564.3079118784804, 1605.353481249348, 1647.3440759642958, 1688.787345730957, 1731.3930987398376, 1773.796777262634, 1816.0708746370087, 1856.167751214015, 1893.7658854161532, 1929.3185336542956, 1953.253830479532]","[4.1828089, 4.1766281, 4.1721792, 4.1685572, 4.1657619, 4.1635966, 4.1619039, 4.1604862, 4.1592264, 4.1583209000000005, 4.157061100000001, 4.1564312, 4.1557226, 4.155211]",3240.46667462904
5,0.5,1,25,"[0.0, 29.733555637810582, 65.94608132157953, 105.11967223392503, 146.969084667807, 191.24813395422495, 235.71422992131943, 280.69319373049495, 324.96519236394386, 368.7613596294889, 412.45103213572304, 456.772024515481, 502.89504252522954, 550.333495655875, 598.0191468883583, 644.9996046435989, 691.1678406880529, 735.1770433610792, 778.2028334936143, 819.6633474633524, 860.0286994989202, 898.6967715701775, 936.4950529748916, 973.2430784073537, 1009.2880279214359, 1044.9172349878208, 1080.2377320772116, 1115.609135091005, 1150.8452510057155, 1186.8246031811332, 1222.5853204517966, 1258.7648251166274, 1295.5114944617917, 1332.1790329193964, 1369.552272015599, 1407.9160113503895, 1446.9885699024471, 1486.9908995246828, 1527.570724416565, 1568.7268916169846, 1610.0907533496497, 1651.7709299139747, 1692.298637547895, 1734.053942274575, 1775.5702109562517, 1817.8796087693577, 1857.3318639732547, 1895.4755682737364, 1931.0282225823998, 1953.4887726864295]","[4.1826906, 4.1767459, 4.1722183, 4.1689115, 4.1661949, 4.1640296, 4.1624155, 4.161077, 4.1599355000000005, 4.1588721, 4.158006200000001, 4.157297600000001, 4.1566281, 4.155880000000001]",3239.497770822481
6,0.5,1,25,"[0.0, 21.87349244315078, 58.01220250477331, 96.7241316066295, 137.86281196671462, 182.06192337060133, 226.74703541912424, 271.99868455664125, 316.5049962022981, 359.798068948465, 403.92030203432046, 447.82514395403325, 493.7574739648537, 541.3139807111513, 588.9916929789499, 636.1654498898015, 681.8041303822752, 726.3063526998258, 769.1281830012451, 810.6363244753852, 850.8904948315767, 889.1916599143115, 926.7086796903341, 963.6276719744337, 999.3742318605423, 1035.2644776755938, 1070.5449635510352, 1105.8367658611987, 1141.356744774887, 1176.9638048531829, 1212.763443853391, 1248.573235225195, 1285.4162269046744, 1322.3046935006641, 1359.8050323272187, 1397.8671552955923, 1437.0750271119896, 1476.8195576047012, 1517.5759854371754, 1558.3154001631615, 1599.7863418885959, 1640.791344771856, 1681.2890984171768, 1722.0562759127924, 1763.1315843308143, 1804.2836555955696, 1844.2824150202127, 1882.3442708406087, 1918.4043132100937, 1938.728380551283]","[4.1825728, 4.1765099, 4.1719823, 4.1687541, 4.166155799999999, 4.1641479, 4.162533799999999, 4.1610374, 4.1598172, 4.1589117, 4.158006200000001, 4.1572189, 4.1566281, 4.1559591000000005]",3237.907930428873
7,0.5,1,25,"[0.0, 27.37204808014974, 63.523790733888745, 101.87844234030035, 142.8837158386134, 187.27985541630926, 231.5880740215939, 277.18940004352135, 321.7009841359978, 365.0020998107758, 408.8864143295981, 452.83346926061154, 498.6645436295879, 545.5949797565805, 593.0607650247022, 640.6409190189894, 686.7690455569754, 731.013197139073, 773.3046944977606, 814.7674132956394, 854.833350836209, 893.5513963617608, 931.3757149639474, 967.983430665647, 1003.7637230410115, 1039.469221227192, 1074.923442331633, 1109.9832989453653, 1145.4897999908212, 1180.909694623163, 1216.2204578142482, 1252.8252353330586, 1289.3453942239685, 1326.2503870111477, 1363.490825207586, 1401.611183098103, 1440.59869522066, 1480.5700422044447, 1521.213841139529, 1562.20674409911, 1603.6313286535365, 1644.3046068292429, 1684.7139716883653, 1724.823823204761, 1764.9455644994878, 1805.440097427972, 1845.690543662463, 1883.8743051575202, 1919.919030981545, 1953.6235769601776]","[4.182415, 4.1765099, 4.1722183, 4.168951, 4.1663523, 4.1643052, 4.1627307, 4.1614709, 4.1602502, 4.1591477, 4.1583209000000005, 4.1576519, 4.1569433, 4.156352500000001]",3235.20059774577
8,0.5,1,25,"[0.0, 26.236489611476486, 61.91776864869405, 100.20105623855522, 141.06317733647631, 184.91847327183916, 230.0441927070907, 275.29295672079604, 319.55720747733415, 363.2949537225179, 406.79473876611553, 450.9499338168556, 496.29063991127236, 543.4949029326356, 591.2708817262601, 638.3433608417783, 683.824751567952, 728.970175002926, 771.4098037647636, 812.5754527194117, 852.6477958955097, 890.9941136217624, 928.7489867665547, 965.3743938129701, 1001.3169893762413, 1036.8577937550392, 1072.3548706015088, 1107.7705467018582, 1142.8525014264358, 1178.4530569541578, 1214.051765957482, 1249.7633237059142, 1286.6043281828076, 1323.6339594275291, 1360.7617877370972, 1399.0606469743866, 1437.973196014033, 1477.4570529796556, 1518.117959443178, 1559.6470615240419, 1600.4029264644528, 1641.6195192599089, 1681.5386600984784, 1721.0726534300647, 1760.8495117286911, 1801.0390724450017, 1840.9986875892741, 1879.1433329412785, 1915.3984536964222, 1938.8479847378894]","[4.182336299999999, 4.1763916, 4.172061, 4.1687932, 4.1663132, 4.1644235, 4.1627698, 4.1613526, 4.1602106, 4.159266000000001, 4.1584392, 4.1578093, 4.157061100000001, 4.156549500000001]",3233.567101232502
9,0.5,1,25,"[0.0, 28.97893453644997, 64.64988081483739, 102.58610016527382, 143.26672852030583, 186.9555722514732, 231.70079339057327, 277.0182733718241, 321.22786888180826, 365.3795511400168, 408.5742362514819, 452.346831781972, 497.47588726723984, 544.8520799253901, 591.9986033523122, 638.9909564390865, 685.0395062596086, 729.1014721219766, 772.4012511209131, 814.1161421899257, 853.3813793411886, 892.3550416888132, 929.2390086586855, 966.1396819636446, 1001.7890276897325, 1037.7441276850286, 1072.7288996185948, 1108.3623735134042, 1143.610662683705, 1179.0428070824978, 1214.454782267639, 1250.6632153222781, 1286.8384730019852, 1323.593823033912, 1360.8350471190138, 1399.188692237617, 1437.6853487759286, 1477.8475571508793, 1518.628398986184, 1559.6165241837366, 1600.524652549656, 1641.6254917043111, 1681.373088644743, 1720.909029093917, 1760.0516173510005, 1799.7238256681194, 1839.1075605499236, 1877.6422616556283, 1913.5772617532798, 1939.0564585609263]","[4.1822577, 4.176431200000001, 4.1722579, 4.168990099999999, 4.1665492, 4.1646595, 4.1628881, 4.1615887, 4.1605654, 4.1595807, 4.1587148, 4.158006200000001, 4.1573367, 4.1568646000000005]",3231.106248272027
10,0.5,1,25,"[0.0, 28.985606535572515, 64.90602506653454, 102.28931365952383, 142.6316800050405, 186.58628518060596, 231.347855624947, 276.51199809287846, 320.5926313162389, 364.7983047799238, 408.66971470340707, 452.146496349072, 497.36628641262746, 544.3535504165043, 591.7244912595054, 638.7868460179018, 684.8164647734818, 728.4362810585058, 771.4522905854199, 812.9025557478144, 852.520471187861, 890.8438520777818, 928.5942551373018, 965.1182414657801, 1000.782195050238, 1036.618739066397, 1071.6155091672108, 1106.850894794882, 1142.0734837673526, 1177.7379891483945, 1213.2809230520513, 1249.0303488437985, 1285.6120989260203, 1322.0839695045825, 1359.6983198171517, 1398.050898989316, 1436.8647791315996, 1476.7618837574967, 1516.937756500425, 1558.1305836177457, 1599.2097791158371, 1639.9090150321044, 1679.7220308640794, 1718.6283712092595, 1757.201787011872, 1796.302252011747, 1835.6909843874146, 1873.667260969225, 1910.1041504249401, 1938.9523767211917]","[4.1822577, 4.176431200000001, 4.1721396, 4.168951, 4.1665492, 4.1645808, 4.163085, 4.1616673, 4.1605654, 4.1598563, 4.1587934, 4.1582422, 4.1574945, 4.156785500000001]",3226.261296600205
11,0.5,1,25,"[0.0, 21.071556933524448, 56.6173947018965, 94.0143173777526, 134.210714984295, 177.45164704511456, 222.868588806822, 267.6566941943355, 311.96603952325097, 356.12671796131804, 399.7897776635648, 443.2966754836457, 488.6545772954771, 534.6950167343962, 582.2204129848164, 628.9196546331013, 674.7722557692657, 719.0968012535338, 762.3657623134973, 803.1985789942717, 842.9413242885867, 881.7247148435304, 918.7175935767182, 955.480887272882, 991.7341007068676, 1026.7405387568554, 1062.2310193555809, 1097.2682239194917, 1132.5671208547697, 1167.9094092177343, 1203.7259537224415, 1239.3334334379722, 1275.8693379241831, 1312.5132828367616, 1349.675840909197, 1387.6459080210388, 1426.7449026274603, 1466.2589000717746, 1507.2357232875684, 1547.7664424966626, 1588.4117554410343, 1629.515882171804, 1669.2569469707412, 1707.9454066769993, 1746.2989911922239, 1784.8073460962767, 1823.8432936220313, 1862.1142609968808, 1898.7378508240542, 1924.3373730626774]","[4.1822577, 4.1763916, 4.1722579, 4.1690688, 4.1665888, 4.1647778, 4.163242299999999, 4.161943, 4.1608405, 4.1599355000000005, 4.1590691, 4.158400100000001, 4.157691000000001, 4.1571398]",3224.432197403158
