Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.1,1,25,"[0.0, 23.836565957059236, 49.42708643766551, 76.38158480765551, 104.77305432992605, 134.76999491919, 166.3275839332659, 199.69146978772872, 235.09899347595078, 273.10193755502587, 313.2109725338572, 353.76914122231085, 395.6213526091276, 438.4268179710523, 481.3531112789599, 525.2412074777649, 569.670312397375, 614.1736732726955, 658.5167769984793, 702.0534954389012, 744.9289035780023, 787.6754680958422, 829.0535008035954, 869.9818515139763, 909.9734109541706, 949.3192812233957, 987.6112790142348, 1025.2774263652707, 1062.142502447833, 1098.7650980336305, 1134.3567249102698, 1169.6723367137972, 1204.6507079733458, 1239.1748402009175, 1274.0002459766595, 1310.0909317298479, 1348.0901025854553, 1388.7957817537333, 1432.1795881672217, 1477.569909757344, 1524.7503450643699, 1573.8883101735678, 1624.468453748995, 1677.5325497656613, 1730.9689670922783, 1783.685762620669, 1835.4675941129774, 1884.6854793457148, 1932.929568545135, 1963.8391651634386]","[4.187562000000001, 4.1834278, 4.1794114, 4.175198600000001, 4.1707096, 4.1662998, 4.1618114, 4.157165099999999, 4.15307, 4.1494083, 4.1458645, 4.143187, 4.1408644, 4.1389742]",3105.163258766276
3,0.1,1,25,"[0.0, 22.662513798165577, 47.28347605908934, 73.41162624839913, 100.63207027842037, 129.68532902530683, 160.5574633690519, 193.09840321634056, 227.78640785802457, 265.2186623485137, 304.4667968536386, 345.6200205874465, 387.53999192199484, 430.3643760266472, 473.1406923241669, 516.9355152587398, 561.0442356639935, 605.6550955319644, 649.6921398798972, 693.3433418119916, 736.6673275778319, 779.1634076011203, 820.7559973040936, 861.4300220589198, 901.5269813805091, 940.6224728176912, 979.2864307406776, 1016.9525549336772, 1053.8821869002056, 1090.1908305944867, 1125.850713013211, 1161.001858715607, 1195.544384570667, 1230.2110569723397, 1264.6800426387383, 1299.460846339305, 1335.4175579410394, 1374.1463617315856, 1415.6011217422129, 1460.0170837477842, 1506.4594334063427, 1555.1445084996612, 1605.4805284572972, 1657.863396962595, 1711.5659034343666, 1764.8844301780389, 1816.7728798048822, 1866.3988101588204, 1914.384037070923, 1943.417329599202]","[4.18642, 4.1815772, 4.1770096, 4.172284599999999, 4.1675992, 4.1629529000000005, 4.1588187, 4.1548419, 4.1512194, 4.148227200000001, 4.145668, 4.143659599999999, 4.1419668, 4.1405096]",3109.151084106308
4,0.1,1,25,"[0.0, 17.36305411845902, 41.56979497891848, 66.92367401165504, 93.59047163711077, 121.79663249012921, 151.7655496371024, 183.21836557317576, 216.85372699629224, 252.97612319672615, 291.2104859893974, 331.35277409357525, 372.9938882591906, 415.0885273066373, 458.02877062848097, 501.3407262463779, 545.4863516992722, 589.8940757668631, 634.1533372587667, 677.9542598151246, 721.1242557654061, 763.6632803223638, 805.0746723443593, 846.0622961077655, 886.4337886859363, 925.5481205772927, 964.0525028595129, 1001.6454945442282, 1038.7198788824135, 1075.0032930892035, 1110.6707500074735, 1145.768762905121, 1180.713707115032, 1215.305367683803, 1249.528357595051, 1284.314856815749, 1319.6688341744516, 1356.4080269626277, 1395.8702253286021, 1438.3598656839997, 1484.179731560185, 1532.3314606214926, 1582.6832127385676, 1635.355365936685, 1689.2365330127263, 1742.3989840389008, 1794.3820085986322, 1844.2936625027012, 1892.0687518718266, 1933.3522140498865]","[4.1857505, 4.1807108, 4.1757498, 4.1711035, 4.1664572, 4.1621261, 4.1581888, 4.1544876, 4.1514163, 4.1486998, 4.146337, 4.144526, 4.1430693, 4.141808999999999]",3105.803089118791
5,0.1,1,25,"[0.0, 14.73615364712171, 38.23567789662627, 62.922259455285854, 88.54671630422072, 116.12346327421486, 145.26167712804963, 175.98626176786925, 208.49693395510522, 243.49604438452886, 280.6706985660095, 319.89101620521376, 360.8065618259361, 402.7367043448138, 445.1229909686999, 487.9767514567202, 531.7826208739205, 576.136943243301, 620.6768829154029, 664.7737248379323, 708.1838705007683, 750.6798860587066, 792.3803157706902, 833.3226119562585, 873.306164391857, 912.3811173859408, 950.9962556336723, 988.3077179349293, 1025.1179327840252, 1061.6150152130256, 1097.030622969748, 1132.3843902840235, 1167.2280361528772, 1201.8215742911827, 1236.489715562971, 1271.190213727035, 1306.6374582284013, 1342.9712431326218, 1380.7512909433467, 1421.217604009181, 1465.4119077726841, 1513.0072336166124, 1563.5881893955375, 1616.1801990741512, 1669.8792427420235, 1723.4607752901984, 1775.4536977609828, 1825.6553612144944, 1873.2075945578747, 1918.8555778272832]","[4.1851602, 4.1799231, 4.1750803, 4.1703553, 4.1661029, 4.1620083, 4.1583462, 4.1549997, 4.1523223, 4.149762600000001, 4.1478333, 4.1461797, 4.1446443, 4.1434631]",3104.660757458631
6,0.1,1,25,"[0.0, 16.220191313312455, 39.199811958797056, 63.50716162614103, 88.58166236275383, 115.6672560842855, 143.7991224055458, 173.8990525997885, 205.54349759840483, 239.5819396017364, 275.78302846135955, 313.9697349151128, 354.04994870730695, 395.2131722804518, 437.06670743882614, 479.0935293689421, 522.653547426834, 566.9424145578846, 611.1429808842502, 655.5935913918033, 698.9051694787837, 742.0975064764148, 783.7780304261643, 825.0609476279116, 865.049761790515, 904.3079302680926, 942.4803502928085, 979.9979600137212, 1016.752483150809, 1053.0890235517197, 1088.6241699388781, 1123.8665608929255, 1158.8496857461078, 1193.6946977077882, 1228.4159445723835, 1263.4384719200673, 1298.7445297990382, 1334.9936019590177, 1372.134033459147, 1411.3589083552977, 1453.605531452473, 1499.5634978304874, 1549.445707903324, 1602.4425014667543, 1656.2093356953765, 1709.904244932728, 1762.1920177882757, 1812.246943319194, 1860.6213605054295, 1903.2550045453556]","[4.1850419, 4.1798444, 4.175001600000001, 4.1705127, 4.1662607000000005, 4.162165600000001, 4.1586218, 4.1553931, 4.1524796, 4.1501169, 4.147951600000001, 4.146337, 4.1448412, 4.1435022]",3093.689376052787
7,0.1,1,25,"[0.0, 19.586241564016973, 42.01427545473524, 65.15013354485501, 89.59724800635468, 115.91999970694275, 143.40259012647715, 172.13477358185298, 202.74435805988156, 235.71343753416176, 270.8036780213551, 308.2930276906676, 347.8247127757592, 387.9013824744789, 429.23467060744196, 471.5099475302116, 514.6510600920174, 558.5881970811424, 603.2973156376086, 647.5002316846792, 691.3541113538952, 734.3306603852084, 776.0768845502621, 817.112506828257, 856.8282038412581, 895.9374412139946, 934.0869836833504, 971.1480048427486, 1007.7800559708976, 1043.6523806605426, 1079.3439163393896, 1114.260511218942, 1149.5060158870933, 1184.4918125786683, 1219.8366076370812, 1255.2904844890418, 1290.6169528676103, 1327.209903648684, 1364.6996803853253, 1403.4521433244026, 1444.609252065499, 1489.3530414725417, 1538.0763199092646, 1589.8383164915967, 1643.954699765323, 1698.0320012506502, 1750.6857655115161, 1801.0885368848838, 1849.4324196723687, 1882.2250120812987]","[4.1850419, 4.1798444, 4.1753163, 4.1708279, 4.1665754, 4.1629138, 4.159173, 4.1561413, 4.1533456, 4.1510620000000005, 4.148857100000001, 4.1470065, 4.145668, 4.144329099999999]",3082.670931980659
8,0.1,1,25,"[0.0, 17.94949141547852, 39.653322706530076, 62.714181949711985, 86.9982801927116, 112.41861902222394, 139.16932417522236, 167.56482696535693, 197.3195421282703, 228.91660850371545, 263.1309405026317, 299.5985356437617, 337.6440167703754, 377.2616980021271, 417.7215130610814, 459.22568526866496, 501.1819907255459, 544.3206940777513, 587.9098289677748, 631.9447835757741, 675.1423875375782, 718.4104822654202, 760.361180946, 801.2591857872333, 841.3545341311005, 880.5321656492023, 918.7553929565437, 956.0818737231199, 992.8055592177126, 1028.6069463106319, 1064.2570178828278, 1099.596997758119, 1134.5895943033247, 1169.8139832890256, 1204.7705831012722, 1240.5585441684143, 1276.3629354642285, 1312.7564839347738, 1349.968037634771, 1388.1748243001462, 1428.3030899397722, 1471.3679990577357, 1518.2013797473583, 1568.9013855819908, 1622.1471190028292, 1676.2431639709166, 1728.5280378313823, 1779.0403582708077, 1827.2929472039732, 1863.914877106121]","[4.1851602, 4.1800413, 4.1755133, 4.1712217, 4.1670876, 4.1633863, 4.1596851, 4.1566534, 4.1538577000000005, 4.1512589, 4.1491723, 4.1472821, 4.1458254, 4.1444473]",3069.5942335111463
9,0.1,1,25,"[0.0, 18.60647220470645, 39.741487833347406, 62.12192461793259, 85.50999668200234, 110.01370368792723, 136.04390259965155, 163.2850497703507, 192.14458614021137, 222.63439091185867, 256.2289180372941, 291.64001261508747, 329.15899823405664, 367.5472890880343, 407.8097515758451, 448.41283034716935, 490.0241727786555, 531.9993542412459, 574.7729167220149, 617.9758583365062, 660.8709128739583, 703.7786123678449, 745.5190520800203, 786.6663837044313, 826.9767189235097, 866.3404063228355, 904.6516248116571, 942.0928112154489, 978.5632006967977, 1014.322831222854, 1050.1883258244934, 1085.4348874394336, 1120.5805589615734, 1156.1623998459802, 1191.7024060202284, 1227.9125340666926, 1264.368285725347, 1301.2880038635303, 1338.8419390890856, 1377.7275415715312, 1417.7464258890927, 1460.365908968989, 1505.7552507507382, 1555.6135979356684, 1608.407935410576, 1662.0133902162345, 1715.004783712951, 1765.8898194034068, 1813.9742319813117, 1848.597579086643]","[4.1850023, 4.1801596, 4.1757498, 4.171576, 4.1675205, 4.1639767, 4.1605511, 4.157362, 4.1546059, 4.1519675000000005, 4.1497235, 4.1478729, 4.1462193, 4.1446047]",3056.016314193522
10,0.1,1,25,"[0.0, 15.599099076682307, 36.04513501695959, 57.65490402709324, 80.1798752843143, 103.74022806559952, 128.49227089298114, 155.0524982857441, 183.4045314472504, 213.45284721108345, 246.02336718645716, 280.32015784451096, 316.6453525219723, 354.5173238342997, 393.5200361152881, 433.29367357368994, 473.7861379547503, 514.6343783994271, 556.2425966906402, 598.2902433086078, 640.1132128660574, 682.0718113089307, 723.5352367131346, 764.217376733268, 803.9865338532986, 842.8046519647403, 881.086719790886, 918.1702138593419, 954.438765103389, 990.2986576710193, 1025.7106788678993, 1061.0075087061134, 1096.6450994380548, 1132.512442110396, 1168.703644460642, 1205.3440986997668, 1242.3055223938766, 1280.0525988508803, 1318.1552611155369, 1357.668471635876, 1397.7781716406612, 1439.9268780793125, 1484.5509229244824, 1533.4332254013184, 1585.1780141156328, 1638.771526295336, 1691.683631313226, 1742.9564644305954, 1791.8138368330872, 1831.21302624783]","[4.1849632, 4.180238200000001, 4.1759858, 4.1719699, 4.1681108, 4.164646100000001, 4.1610236, 4.1579528, 4.1550388, 4.1524796, 4.1500778, 4.1483059, 4.146534, 4.144959]",3036.839884444716
11,0.1,1,25,"[0.0, 17.05514664411359, 36.914042156476455, 57.65734097287097, 79.19012562661493, 101.717414105818, 125.56362355240205, 151.36709334222488, 178.57986957430043, 207.69614266647207, 239.0171396092393, 272.25611588766105, 307.5736225762347, 344.30909278314175, 382.6134163507155, 421.7338347537402, 461.69239952986345, 502.2094632531614, 543.2374567604381, 584.8570197592877, 626.395202789327, 667.7838988867354, 708.8814467895016, 749.283283941163, 788.7373323968313, 827.2108752373931, 865.0859637067432, 901.9991102649724, 938.0688811425316, 973.4965363043036, 1008.3848834603502, 1043.4903616238375, 1078.6496678923697, 1114.135831188068, 1150.0138005119727, 1186.9850635311766, 1224.1171440578237, 1262.041108842956, 1300.4826230568008, 1339.564674942699, 1379.7802203087024, 1421.3782818317907, 1465.2876633914145, 1512.340384473641, 1563.235237120669, 1615.6793909721175, 1668.1307191591918, 1718.9562375338971, 1767.6826391496245, 1801.845767858344]","[4.185120599999999, 4.1804352, 4.1763010000000005, 4.1722455, 4.1686621, 4.1650791, 4.161693100000001, 4.1583858, 4.1554718, 4.1528339, 4.150629, 4.148541900000001, 4.1464553, 4.1450377]",3016.2627418926318
